  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20150201.080000    -7.48    -8.28    63.26     2.23     0.29     5.72     6.60
 20150201.090000    -7.63    -8.04    63.53     2.22     0.29     5.67     6.60
 20150201.100000    -7.78    -7.79    63.77     2.21     0.29     5.65     6.59
 20150201.110000    -7.92    -7.53    64.00     2.19     0.28     5.63     6.58
 20150201.120000    -8.06    -7.27    64.20     2.18     0.28     5.59     6.56
 20150201.130000    -8.20    -7.00    64.42     2.15     0.27     5.55     6.51
 20150201.140000    -8.33    -6.73    64.66     2.13     0.25     5.50     6.45
 20150201.150000    -8.44    -6.44    64.92     2.10     0.24     5.45     6.38
 20150201.160000    -8.56    -6.15    65.23     2.07     0.23     5.40     6.29
 20150201.170000    -8.66    -5.85    65.56     2.03     0.22     5.34     6.22
 20150201.180000    -8.76    -5.55    65.90     2.00     0.21     5.29     6.16
 20150201.190000    -8.85    -5.24    66.25     1.98     0.20     5.24     6.12
 20150201.200000    -8.93    -4.92    66.73     1.95     0.19     5.20     6.08
 20150201.210000    -8.73    -5.08    67.02     1.92     0.18     5.15     6.05
 20150201.220000    -8.51    -5.24    67.14     1.90     0.18     5.11     6.02
 20150201.230000    -8.29    -5.39    67.18     1.87     0.18     5.06     5.99
 20150202.000000    -8.08    -5.55    67.21     1.83     0.17     5.02     5.95
 20150202.010000    -7.85    -5.69    67.22     1.80     0.17     4.97     5.91
 20150202.020000    -7.61    -5.83    67.20     1.77     0.16     4.91     5.85
 20150202.030000    -7.44    -5.88    67.25     1.73     0.16     4.85     5.78
 20150202.040000    -7.26    -5.92    67.32     1.69     0.15     4.78     5.70
 20150202.050000    -7.08    -5.96    67.47     1.65     0.15     4.73     5.63
 20150202.060000    -6.89    -6.00    67.96     1.60     0.14     4.70     5.57
 20150202.070000    -6.71    -6.04    68.14     1.55     0.13     4.68     5.54
 20150202.080000    -6.52    -6.07    68.24     1.51     0.12     4.63     5.51
 20150202.090000    -6.65    -5.73    68.78     1.48     0.12     4.59     5.48
 20150202.100000    -6.77    -5.38    69.22     1.45     0.11     4.55     5.46
 20150202.110000    -6.87    -5.02    69.63     1.43     0.10     4.50     5.42
 20150202.120000    -6.96    -4.65    70.05     1.40     0.09     4.46     5.38
 20150202.130000    -7.04    -4.27    70.57     1.38     0.09     4.42     5.35
 20150202.140000    -7.11    -3.89    72.13     1.34     0.08     4.41     5.32
 20150202.150000    -7.27    -3.92    73.16     1.32     0.07     4.39     5.27
 20150202.160000    -7.45    -3.97    73.50     1.31     0.07     4.37     5.18
 20150202.170000    -7.61    -4.01    73.68     1.31     0.06     4.36     5.13
 20150202.180000    -7.78    -4.05    73.74     1.32     0.06     4.36     5.10
 20150202.190000    -7.94    -4.10    73.71     1.33     0.05     4.37     5.10
 20150202.200000    -8.11    -4.14    73.61     1.34     0.05     4.38     5.10
 20150202.210000    -7.85    -4.50    73.33     1.35     0.05     4.39     5.12
 20150202.220000    -7.57    -4.87    72.94     1.35     0.04     4.39     5.14
 20150202.230000    -7.27    -5.21    72.52     1.34     0.04     4.38     5.16
 20150203.000000    -6.95    -5.54    72.07     1.34     0.04     4.37     5.18
 20150203.010000    -6.61    -5.87    71.63     1.33     0.04     4.36     5.20
 20150203.020000    -6.25    -6.17    71.17     1.32     0.04     4.35     5.21
 20150203.030000    -6.15    -6.10    70.98     1.30     0.04     4.34     5.22
 20150203.040000    -6.04    -6.02    70.97     1.29     0.04     4.32     5.23
 20150203.050000    -5.93    -5.94    71.01     1.28     0.03     4.30     5.25
 20150203.060000    -5.83    -5.87    71.07     1.27     0.03     4.29     5.27
 20150203.070000    -5.71    -5.79    71.12     1.26     0.03     4.27     5.28
 20150203.080000    -5.61    -5.72    71.17     1.25     0.03     4.26     5.29
 20150203.090000    -5.72    -5.11    71.54     1.24     0.03     4.24     5.31
 20150203.100000    -5.81    -4.46    72.09     1.22     0.03     4.21     5.33
 20150203.110000    -5.87    -3.79    72.79     1.19     0.03     4.19     5.35
 20150203.120000    -5.89    -3.08    73.59     1.16     0.03     4.17     5.36
 20150203.130000    -5.86    -2.33    74.91     1.11     0.03     4.17     5.37
 20150203.140000    -5.76    -1.56    76.24     1.07     0.03     4.19     5.38
 20150203.150000    -6.00    -1.82    77.44     1.05     0.03     4.18     5.38
 20150203.160000    -6.23    -2.07    78.04     1.04     0.03     4.15     5.35
 20150203.170000    -6.46    -2.33    78.29     1.04     0.03     4.14     5.31
 20150203.180000    -6.69    -2.57    78.26     1.05     0.03     4.14     5.28
 20150203.190000    -6.91    -2.83    78.02     1.07     0.03     4.16     5.24
 20150203.200000    -7.13    -3.08    77.62     1.10     0.02     4.20     5.21
