  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20150801.080000    -0.71     1.37   159.43     0.35     0.00     3.67     3.99
 20150801.090000    -0.66     1.49   159.37     0.36     0.00     3.72     4.04
 20150801.100000    -0.60     1.60   159.37     0.37     0.00     3.77     4.09
 20150801.110000    -0.54     1.71   159.42     0.37     0.00     3.81     4.15
 20150801.120000    -0.48     1.82   159.51     0.38     0.00     3.84     4.22
 20150801.130000    -0.42     1.91   159.61     0.38     0.00     3.88     4.29
 20150801.140000    -0.36     2.02   159.73     0.39     0.00     3.91     4.38
 20150801.150000    -0.37     1.95   159.82     0.39     0.00     3.95     4.45
 20150801.160000    -0.39     1.89   159.88     0.39     0.00     3.98     4.49
 20150801.170000    -0.40     1.83   159.88     0.40     0.00     4.02     4.53
 20150801.180000    -0.41     1.77   159.86     0.40     0.00     4.05     4.55
 20150801.190000    -0.42     1.71   159.80     0.40     0.00     4.07     4.56
 20150801.200000    -0.43     1.64   159.71     0.40     0.00     4.09     4.57
 20150801.210000    -0.04     1.83   159.63     0.40     0.00     4.10     4.57
 20150801.220000     0.38     1.93   159.62     0.40     0.00     4.11     4.57
 20150801.230000     0.83     1.92   159.77     0.40     0.00     4.10     4.57
 20150802.000000     1.26     1.83   160.21     0.40     0.00     4.06     4.56
 20150802.010000     1.66     1.68   160.90     0.40     0.00     4.01     4.56
 20150802.020000     2.01     1.46   161.64     0.41     0.00     3.96     4.56
 20150802.030000     1.92     1.20   161.87     0.41     0.00     3.91     4.55
 20150802.040000     1.83     0.93   161.34     0.41     0.00     3.90     4.55
 20150802.050000     1.72     0.64   160.51     0.42     0.00     3.91     4.53
 20150802.060000     1.59     0.33   159.76     0.42     0.00     3.93     4.51
 20150802.070000     1.41     0.00   159.17     0.42     0.00     3.95     4.50
 20150802.080000     1.14    -0.34   158.70     0.42     0.00     3.96     4.49
 20150802.090000     1.18    -0.13   158.28     0.42     0.00     3.97     4.49
 20150802.100000     1.18     0.14   157.88     0.42     0.00     3.98     4.49
 20150802.110000     1.11     0.46   157.46     0.42     0.00     4.00     4.50
 20150802.120000     0.88     0.82   157.02     0.42     0.00     4.02     4.52
 20150802.130000     0.48     1.10   156.50     0.42     0.00     4.04     4.54
 20150802.140000    -0.04     1.19   155.91     0.42     0.00     4.07     4.56
 20150802.150000     0.21     1.58   155.24     0.42     0.00     4.09     4.59
