  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20150301.080000    -3.96    -6.55    68.08     0.87     0.00     3.73     4.51
 20150301.090000    -4.70    -6.39    68.22     0.99     0.00     3.96     4.69
 20150301.100000    -5.41    -6.19    69.30     1.12     0.00     4.23     4.99
 20150301.110000    -6.09    -5.93    69.97     1.24     0.01     4.49     5.21
 20150301.120000    -6.74    -5.64    70.17     1.36     0.01     4.70     5.47
 20150301.130000    -7.35    -5.32    70.11     1.47     0.02     4.87     5.62
 20150301.140000    -7.93    -4.96    70.00     1.59     0.03     5.02     5.83
 20150301.150000    -8.34    -5.26    69.39     1.70     0.05     5.18     5.98
 20150301.160000    -8.76    -5.56    68.58     1.81     0.07     5.32     6.09
 20150301.170000    -9.18    -5.86    67.74     1.93     0.09     5.44     6.19
 20150301.180000    -9.60    -6.16    66.93     2.05     0.12     5.52     6.32
 20150301.190000   -10.02    -6.46    66.31     2.18     0.15     5.59     6.43
 20150301.200000   -10.43    -6.77    65.72     2.29     0.17     5.67     6.52
 20150301.210000   -10.15    -6.94    65.21     2.35     0.19     5.74     6.59
 20150301.220000    -9.87    -7.11    64.86     2.37     0.21     5.77     6.64
 20150301.230000    -9.58    -7.29    64.57     2.37     0.22     5.77     6.67
 20150302.000000    -9.28    -7.45    64.34     2.35     0.22     5.76     6.68
 20150302.010000    -8.98    -7.61    64.16     2.32     0.22     5.73     6.66
 20150302.020000    -8.67    -7.77    64.03     2.29     0.21     5.69     6.64
 20150302.030000    -8.73    -7.53    64.11     2.26     0.20     5.64     6.60
 20150302.040000    -8.78    -7.28    64.31     2.22     0.19     5.59     6.56
 20150302.050000    -8.82    -7.04    64.54     2.19     0.18     5.53     6.51
 20150302.060000    -8.87    -6.80    64.79     2.15     0.17     5.46     6.44
 20150302.070000    -8.91    -6.55    65.07     2.11     0.15     5.40     6.37
 20150302.080000    -8.95    -6.30    65.38     2.07     0.14     5.33     6.28
 20150302.090000    -8.88    -5.94    65.76     2.02     0.13     5.26     6.20
 20150302.100000    -8.81    -5.57    66.16     1.96     0.12     5.19     6.13
 20150302.110000    -8.73    -5.20    66.61     1.90     0.11     5.11     6.08
 20150302.120000    -8.65    -4.83    67.09     1.84     0.10     5.04     6.02
 20150302.130000    -8.55    -4.46    67.86     1.78     0.09     4.97     5.95
 20150302.140000    -8.46    -4.07    68.62     1.72     0.08     4.89     5.87
 20150302.150000    -8.18    -3.99    69.13     1.66     0.07     4.80     5.78
 20150302.160000    -7.90    -3.91    69.58     1.59     0.06     4.72     5.70
 20150302.170000    -7.63    -3.82    69.92     1.52     0.05     4.63     5.64
 20150302.180000    -7.36    -3.73    70.26     1.46     0.05     4.52     5.58
 20150302.190000    -7.08    -3.65    70.48     1.40     0.04     4.42     5.52
 20150302.200000    -6.81    -3.56    71.30     1.32     0.03     4.37     5.47
 20150302.210000    -6.34    -3.91    71.64     1.25     0.03     4.30     5.42
 20150302.220000    -5.83    -4.25    71.68     1.18     0.03     4.24     5.36
 20150302.230000    -5.28    -4.57    71.47     1.13     0.02     4.15     5.30
 20150303.000000    -4.68    -4.86    71.19     1.09     0.02     4.06     5.21
 20150303.010000    -4.04    -5.11    70.77     1.04     0.02     3.98     5.11
 20150303.020000    -3.35    -5.31    70.16     1.00     0.01     3.91     5.05
 20150303.030000    -3.84    -4.77    70.02     0.94     0.01     3.88     5.00
 20150303.040000    -4.31    -4.14    70.07     0.90     0.01     3.82     4.96
 20150303.050000    -4.71    -3.41    70.68     0.87     0.01     3.75     4.90
 20150303.060000    -5.03    -2.59    72.14     0.84     0.01     3.68     4.83
 20150303.070000    -5.24    -1.68    75.22     0.80     0.01     3.63     4.75
 20150303.080000    -5.30    -0.72    78.75     0.77     0.01     3.58     4.66
 20150303.090000    -4.78    -0.56    83.12     0.74     0.01     3.56     4.59
 20150303.100000    -4.26    -0.37    88.05     0.70     0.00     3.56     4.56
 20150303.110000    -3.74    -0.15    92.46     0.67     0.00     3.56     4.54
 20150303.120000    -3.19     0.19    97.12     0.64     0.00     3.58     4.54
 20150303.130000    -2.49     0.93   102.68     0.60     0.00     3.64     4.56
 20150303.140000     1.98     0.78   107.75     0.57     0.00     3.74     4.62
 20150303.150000     2.16     0.35   112.78     0.55     0.00     3.83     4.70
 20150303.160000     2.25    -0.17   117.24     0.53     0.00     3.89     5.16
