  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20151101.080000    -5.00    -7.21    62.52     1.74     0.13     5.06     6.21
 20151101.090000    -4.89    -6.94    63.00     1.66     0.12     4.98     6.17
 20151101.100000    -4.78    -6.67    63.34     1.59     0.10     4.90     6.13
 20151101.110000    -4.67    -6.40    63.59     1.53     0.09     4.82     6.08
 20151101.120000    -4.56    -6.12    63.77     1.48     0.08     4.74     6.04
 20151101.130000    -4.45    -5.85    63.98     1.44     0.07     4.67     6.02
 20151101.140000    -4.33    -5.58    65.06     1.39     0.06     4.65     6.00
 20151101.150000    -4.05    -5.70    65.66     1.33     0.05     4.66     6.00
 20151101.160000    -3.77    -5.82    65.65     1.30     0.05     4.61     5.99
 20151101.170000    -3.48    -5.92    65.55     1.28     0.05     4.58     5.96
 20151101.180000    -3.19    -6.01    65.49     1.27     0.04     4.55     5.93
 20151101.190000    -2.88    -6.09    65.48     1.26     0.04     4.54     5.92
 20151101.200000    -2.57    -6.16    65.43     1.25     0.04     4.54     5.90
 20151101.210000    -2.51    -6.37    65.22     1.26     0.04     4.54     5.90
 20151101.220000    -2.45    -6.58    64.94     1.26     0.04     4.55     5.90
 20151101.230000    -2.38    -6.78    64.60     1.27     0.04     4.55     5.90
 20151102.000000    -2.32    -6.99    64.18     1.28     0.04     4.56     5.91
 20151102.010000    -2.25    -7.19    63.68     1.28     0.04     4.57     5.91
 20151102.020000    -2.19    -7.38    63.11     1.29     0.04     4.57     5.91
 20151102.030000    -2.21    -7.40    62.70     1.29     0.04     4.57     5.91
 20151102.040000    -2.24    -7.41    62.44     1.30     0.04     4.58     5.91
 20151102.050000    -2.27    -7.42    62.27     1.30     0.04     4.58     5.92
 20151102.060000    -2.29    -7.43    62.20     1.30     0.04     4.59     5.92
 20151102.070000    -2.32    -7.45    62.20     1.30     0.05     4.60     5.93
 20151102.080000    -2.35    -7.45    62.28     1.31     0.05     4.61     5.95
 20151102.090000    -3.32    -7.43    62.38     1.33     0.05     4.62     5.96
 20151102.100000    -4.28    -7.32    62.78     1.35     0.05     4.65     5.95
 20151102.110000    -5.19    -7.10    63.55     1.39     0.05     4.71     5.92
 20151102.120000    -6.07    -6.81    64.60     1.44     0.06     4.78     5.88
 20151102.130000    -6.90    -6.45    65.79     1.51     0.07     4.88     5.86
 20151102.140000    -7.68    -6.04    66.98     1.59     0.08     5.00     5.89
 20151102.150000    -8.08    -6.34    67.56     1.69     0.09     5.13     5.96
 20151102.160000    -8.47    -6.64    67.62     1.80     0.11     5.25     6.04
 20151102.170000    -8.87    -6.93    67.37     1.92     0.13     5.37     6.12
 20151102.180000    -9.27    -7.23    66.89     2.05     0.15     5.46     6.21
 20151102.190000    -9.67    -7.53    66.33     2.18     0.17     5.55     6.32
 20151102.200000   -10.07    -7.83    65.81     2.30     0.20     5.67     6.45
 20151102.210000    -9.89    -7.99    65.30     2.37     0.22     5.78     6.56
 20151102.220000    -9.70    -8.14    64.74     2.41     0.24     5.84     6.63
 20151102.230000    -9.52    -8.29    64.22     2.42     0.25     5.87     6.67
 20151103.000000    -9.32    -8.45    63.76     2.42     0.26     5.88     6.69
 20151103.010000    -9.12    -8.59    63.37     2.42     0.27     5.88     6.70
 20151103.020000    -8.93    -8.74    63.05     2.41     0.28     5.88     6.71
 20151103.030000    -8.93    -8.87    62.78     2.42     0.28     5.88     6.70
 20151103.040000    -8.93    -9.00    62.58     2.44     0.29     5.90     6.70
 20151103.050000    -8.92    -9.12    62.41     2.46     0.30     5.92     6.71
 20151103.060000    -8.93    -9.25    62.27     2.48     0.31     5.95     6.73
