  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20140201.080000    -2.58    -1.31   137.13     0.39     0.01     3.11     3.47
 20140201.090000    -2.97    -0.71   137.06     0.39     0.01     3.13     3.44
 20140201.100000    -3.21     0.05   136.81     0.39     0.01     3.13     3.42
 20140201.110000    -3.23     0.92   136.70     0.39     0.01     3.12     3.39
 20140201.120000    -3.02     1.81   137.11     0.40     0.01     3.11     3.34
 20140201.130000    -2.57     2.62   138.26     0.40     0.01     3.09     3.26
 20140201.140000    -1.95     3.30   140.18     0.41     0.01     3.08     3.22
 20140201.150000    -1.85     3.17   141.76     0.42     0.01     3.10     3.20
 20140201.160000    -1.76     3.05   142.66     0.43     0.01     3.12     3.21
 20140201.170000    -1.66     2.93   143.18     0.43     0.01     3.15     3.22
 20140201.180000    -1.56     2.81   143.49     0.43     0.01     3.18     3.23
 20140201.190000    -1.46     2.68   143.68     0.43     0.01     3.21     3.23
 20140201.200000    -1.36     2.56   143.90     0.44     0.01     3.24     3.24
 20140201.210000    -1.78     2.35   144.00     0.44     0.01     3.27     3.24
 20140201.220000    -2.18     2.06   144.02     0.44     0.01     3.29     3.23
 20140201.230000    -2.53     1.69   143.92     0.44     0.01     3.31     3.23
 20140202.000000    -2.83     1.26   143.70     0.45     0.01     3.33     3.23
 20140202.010000    -3.04     0.78   143.37     0.45     0.01     3.35     3.23
 20140202.020000    -3.18     0.27   142.97     0.45     0.01     3.37     3.23
 20140202.030000    -3.16     0.18   142.64     0.45     0.01     3.39     3.24
 20140202.040000    -3.14     0.09   142.40     0.46     0.01     3.40     3.24
 20140202.050000    -3.12     0.00   142.20     0.46     0.01     3.41     3.25
 20140202.060000    -3.10    -0.10   142.04     0.46     0.01     3.43     3.25
 20140202.070000    -3.07    -0.19   141.95     0.46     0.01     3.44     3.26
 20140202.080000    -3.04    -0.28   141.93     0.46     0.01     3.44     3.28
 20140202.090000    -3.24     0.44   141.87     0.46     0.01     3.44     3.29
 20140202.100000    -3.27     1.23   141.86     0.47     0.01     3.44     3.30
 20140202.110000    -3.11     2.02   142.10     0.47     0.01     3.42     3.30
 20140202.120000    -2.79     2.76   142.73     0.48     0.01     3.41     3.30
 20140202.130000    -2.35     3.41   143.88     0.48     0.01     3.39     3.31
 20140202.140000    -1.82     3.96   145.76     0.49     0.01     3.36     3.31
 20140202.150000    -1.93     3.76   147.53     0.50     0.01     3.36     3.33
 20140202.160000    -2.03     3.55   148.87     0.50     0.01     3.36     3.34
 20140202.170000    -2.13     3.32   149.94     0.51     0.01     3.36     3.36
 20140202.180000    -2.23     3.09   150.81     0.51     0.01     3.37     3.38
 20140202.190000    -2.32     2.85   151.49     0.51     0.01     3.37     3.40
 20140202.200000    -2.40     2.60   152.02     0.50     0.01     3.37     3.41
 20140202.210000    -2.62     2.40   152.35     0.50     0.01     3.36     3.42
 20140202.220000    -2.83     2.18   152.49     0.50     0.01     3.35     3.42
 20140202.230000    -3.02     1.94   152.50     0.50     0.01     3.34     3.43
 20140203.000000    -3.19     1.69   152.43     0.50     0.01     3.33     3.43
 20140203.010000    -3.34     1.42   152.28     0.49     0.01     3.32     3.44
 20140203.020000    -3.47     1.14   152.07     0.49     0.01     3.31     3.44
 20140203.030000    -3.35     0.99   152.12     0.49     0.01     3.30     3.44
 20140203.040000    -3.24     0.84   152.37     0.48     0.01     3.29     3.44
 20140203.050000    -3.11     0.68   152.74     0.47     0.01     3.28     3.44
 20140203.060000    -2.99     0.53   153.12     0.47     0.01     3.28     3.44
 20140203.070000    -2.86     0.37   153.55     0.46     0.01     3.29     3.44
 20140203.080000    -2.72     0.22   154.41     0.45     0.01     3.30     3.44
 20140203.090000    -2.81     0.94   155.10     0.44     0.01     3.29     3.44
 20140203.100000    -2.72     1.70   155.65     0.44     0.01     3.26     3.44
 20140203.110000    -2.45     2.43   156.28     0.44     0.01     3.24     3.43
 20140203.120000    -2.04     3.07   157.28     0.44     0.01     3.21     3.43
 20140203.130000    -1.53     3.62   158.71     0.45     0.01     3.18     3.42
 20140203.140000    -0.97     4.06   160.68     0.46     0.01     3.15     3.41
 20140203.150000    -0.91     3.71   162.30     0.46     0.01     3.14     3.41
 20140203.160000    -0.84     3.36   163.23     0.46     0.01     3.15     3.42
 20140203.170000    -0.78     3.02   163.85     0.45     0.00     3.16     3.43
 20140203.180000    -0.71     2.67   164.38     0.44     0.00     3.16     3.44
 20140203.190000    -0.65     2.32   164.93     0.44     0.00     3.17     3.44
 20140203.200000    -0.58     1.98   165.99     0.42     0.00     3.24     3.44
 20140203.210000    -1.10     1.90   166.70     0.41     0.00     3.27     3.45
 20140203.220000    -1.61     1.67   167.05     0.40     0.00     3.28     3.45
 20140203.230000    -2.08     1.30   166.95     0.39     0.00     3.27     3.45
 20140204.000000    -2.45     0.82   166.38     0.38     0.00     3.24     3.44
 20140204.010000    -2.70     0.26   165.46     0.38     0.00     3.20     3.44
 20140204.020000    -2.83    -0.32   164.26     0.38     0.00     3.16     3.43
 20140204.030000    -2.89    -0.41   163.00     0.38     0.00     3.13     3.42
 20140204.040000    -2.95    -0.50   161.72     0.38     0.00     3.10     3.42
 20140204.050000    -3.00    -0.60   160.22     0.38     0.00     3.07     3.41
 20140204.060000    -3.06    -0.69   158.54     0.38     0.00     3.05     3.42
 20140204.070000    -3.11    -0.78   156.72     0.38     0.00     3.03     3.42
 20140204.080000    -3.16    -0.87   154.68     0.38     0.00     3.01     3.42
 20140204.090000    -3.38    -0.24   152.38     0.38     0.00     2.99     3.43
 20140204.100000    -3.46     0.48   149.96     0.38     0.00     2.96     3.43
 20140204.110000    -3.38     1.24   148.05     0.38     0.00     2.93     3.44
 20140204.120000    -3.12     1.99   146.94     0.38     0.00     2.90     3.44
 20140204.130000    -2.71     2.68   146.57     0.39     0.00     2.87     3.45
 20140204.140000    -2.16     3.26   146.89     0.39     0.00     2.85     3.45
 20140204.150000    -2.48     3.17   146.88     0.40     0.00     2.84     3.44
 20140204.160000    -2.79     3.07   146.40     0.40     0.00     2.84     3.44
 20140204.170000    -3.09     2.94   145.46     0.41     0.00     2.84     3.43
 20140204.180000    -3.37     2.80   144.31     0.42     0.00     2.86     3.43
 20140204.190000    -3.64     2.64   143.04     0.44     0.00     2.89     3.45
 20140204.200000    -3.90     2.48   141.65     0.45     0.00     2.93     3.48
 20140204.210000    -4.17     2.16   139.34     0.48     0.00     2.96     3.53
 20140204.220000    -4.41     1.82   137.56     0.50     0.00     3.01     3.61
 20140204.230000    -4.62     1.47   136.05     0.52     0.00     3.06     3.69
 20140205.000000    -4.80     1.10   134.59     0.53     0.00     3.10     3.76
 20140205.010000    -4.95     0.72   133.21     0.54     0.00     3.14     3.81
 20140205.020000    -5.06     0.33   131.81     0.55     0.00     3.16     3.85
 20140205.030000    -5.08     0.36   130.63     0.56     0.00     3.17     3.89
 20140205.040000    -5.09     0.39   129.70     0.56     0.00     3.17     3.91
