  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20141101.080000    -2.05    -2.12   136.29     0.60     0.02     3.83     5.13
 20141101.090000    -2.36    -1.72   137.17     0.59     0.02     3.87     5.13
 20141101.100000    -2.64    -1.17   137.67     0.58     0.02     3.89     5.14
 20141101.110000    -2.82    -0.45   137.93     0.57     0.02     3.89     5.15
 20141101.120000    -2.80     0.43   138.23     0.56     0.02     3.89     5.16
 20141101.130000    -2.45     1.36   138.70     0.55     0.02     3.89     5.16
 20141101.140000    -1.74     2.16   139.46     0.55     0.02     3.91     5.15
 20141101.150000    -1.88     1.98   140.05     0.54     0.02     3.93     5.13
 20141101.160000    -2.01     1.78   140.27     0.54     0.02     3.94     5.10
 20141101.170000    -2.13     1.57   140.26     0.54     0.02     3.94     5.08
 20141101.180000    -2.23     1.34   140.11     0.54     0.02     3.95     5.06
 20141101.190000    -2.32     1.10   139.87     0.55     0.02     3.96     5.04
 20141101.200000    -2.38     0.84   139.60     0.55     0.02     3.96     5.04
 20141101.210000    -2.52     0.73   139.31     0.55     0.02     3.96     5.03
 20141101.220000    -2.66     0.61   139.01     0.55     0.02     3.96     5.03
 20141101.230000    -2.79     0.49   138.74     0.55     0.02     3.95     5.02
 20141102.000000    -2.92     0.37   138.52     0.55     0.01     3.94     5.01
 20141102.010000    -3.04     0.25   138.35     0.55     0.01     3.92     5.00
 20141102.020000    -3.15     0.13   138.22     0.55     0.01     3.90     4.99
 20141102.030000    -3.08    -0.15   138.21     0.54     0.01     3.87     4.97
 20141102.040000    -2.97    -0.44   138.27     0.54     0.01     3.84     4.95
 20141102.050000    -2.84    -0.73   138.40     0.53     0.01     3.82     4.92
 20141102.060000    -2.68    -1.01   138.58     0.52     0.01     3.79     4.90
 20141102.070000    -2.47    -1.29   138.77     0.52     0.01     3.76     4.88
 20141102.080000    -2.23    -1.55   139.01     0.51     0.01     3.73     4.86
 20141102.090000    -2.41    -1.28   139.26     0.50     0.01     3.70     4.84
 20141102.100000    -2.60    -0.86   139.57     0.50     0.01     3.68     4.82
 20141102.110000    -2.74    -0.17   139.96     0.49     0.01     3.65     4.81
 20141102.120000    -2.59     0.95   140.51     0.48     0.01     3.63     4.79
 20141102.130000    -1.45     2.35   141.53     0.48     0.01     3.63     4.78
 20141102.140000     0.96     2.60   143.51     0.47     0.01     3.63     4.78
 20141102.150000     0.79     2.61   145.35     0.46     0.01     3.63     4.78
 20141102.160000     0.61     2.60   146.40     0.45     0.01     3.63     4.78
 20141102.170000     0.43     2.59   147.14     0.44     0.01     3.62     4.79
 20141102.180000     0.25     2.57   147.65     0.44     0.01     3.61     4.80
 20141102.190000     0.07     2.53   148.05     0.43     0.01     3.61     4.81
 20141102.200000    -0.12     2.48   148.55     0.44     0.01     3.62     4.81
 20141102.210000    -0.30     2.42   149.40     0.44     0.01     3.69     4.84
 20141102.220000    -0.55     2.32   151.17     0.46     0.02     3.84     4.91
 20141102.230000    -0.93     2.14   154.82     0.48     0.03     4.08     5.05
 20141103.000000    -1.53     1.70   160.46     0.51     0.04     4.32     5.24
 20141103.010000    -2.21     0.31   163.99     0.53     0.06     4.49     5.35
 20141103.020000    -0.80    -2.04   159.10     0.54     0.06     4.57     5.41
 20141103.030000    -0.91    -1.96   148.22     0.55     0.07     4.58     5.45
 20141103.040000    -1.02    -1.87   140.47     0.56     0.06     4.57     5.47
 20141103.050000    -1.13    -1.77   137.01     0.57     0.06     4.55     5.48
 20141103.060000    -1.23    -1.67   135.41     0.57     0.05     4.54     5.50
 20141103.070000    -1.32    -1.56   134.77     0.58     0.05     4.55     5.52
 20141103.080000    -1.41    -1.44   134.63     0.59     0.04     4.55     5.55
 20141103.090000    -1.43    -1.24   134.85     0.59     0.04     4.57     5.58
 20141103.100000    -1.47    -0.99   135.12     0.59     0.03     4.58     5.61
 20141103.110000    -1.51    -0.66   135.13     0.60     0.03     4.60     5.64
 20141103.120000    -1.52    -0.15   134.70     0.60     0.03     4.63     5.67
 20141103.130000    -1.21     0.70   133.78     0.60     0.03     4.66     5.71
 20141103.140000     0.12     1.27   132.47     0.61     0.03     4.69     5.77
 20141103.150000    -0.18     1.37   130.95     0.61     0.03     4.74     5.82
 20141103.160000    -0.60     1.36   129.38     0.62     0.03     4.79     5.88
 20141103.170000    -1.11     1.13   127.89     0.63     0.03     4.84     5.95
 20141103.180000    -1.58     0.59   126.58     0.64     0.03     4.90     6.03
 20141103.190000    -1.78    -0.22   125.52     0.65     0.03     4.94     6.10
 20141103.200000    -1.57    -1.06   124.73     0.65     0.03     4.98     6.19
 20141103.210000    -1.59    -1.27   124.12     0.66     0.03     5.00     6.32
 20141103.220000    -1.60    -1.47   123.62     0.66     0.04     5.02     6.44
 20141103.230000    -1.60    -1.67   123.14     0.67     0.04     5.03     6.57
 20141104.000000    -1.60    -1.86   122.64     0.67     0.04     5.04     6.72
 20141104.010000    -1.59    -2.05   122.38     0.68     0.05     5.05     6.88
 20141104.020000    -1.58    -2.23   122.25     0.68     0.05     5.05     7.02
 20141104.030000    -1.83    -2.15   122.31     0.68     0.05     5.04     7.09
 20141104.040000    -2.06    -2.06   122.50     0.68     0.05     5.01     7.14
 20141104.050000    -2.28    -1.95   122.74     0.68     0.06     4.97     7.16
 20141104.060000    -2.49    -1.83   122.94     0.67     0.06     4.92     7.17
 20141104.070000    -2.69    -1.70   123.25     0.67     0.06     4.87     7.17
 20141104.080000    -2.88    -1.56   123.65     0.67     0.06     4.82     7.17
 20141104.090000    -3.46    -1.04   123.76     0.67     0.06     4.76     7.16
 20141104.100000    -3.93    -0.43   123.72     0.68     0.06     4.66     7.16
 20141104.110000    -4.29     0.22   123.81     0.70     0.07     4.52     7.16
 20141104.120000    -4.55     0.89   124.82     0.72     0.07     4.38     7.14
 20141104.130000    -4.73     1.55   126.00     0.75     0.07     4.29     4.44
 20141104.140000    -4.85     2.19   127.54     0.79     0.07     4.21     4.35
 20141104.150000    -4.73     1.79   128.79     0.81     0.08     4.21     4.38
 20141104.160000    -4.58     1.38   129.55     0.83     0.08     4.24     4.50
 20141104.170000    -4.42     0.96   130.24     0.83     0.08     4.26     4.59
 20141104.180000    -4.22     0.53   131.05     0.83     0.08     4.28     4.63
 20141104.190000    -3.99     0.09   132.02     0.82     0.09     4.30     4.66
 20141104.200000    -3.71    -0.35   133.17     0.81     0.09     4.32     4.67
 20141104.210000    -3.56    -0.40   134.48     0.81     0.09     4.33     4.67
 20141104.220000    -3.40    -0.45   135.92     0.80     0.09     4.34     4.67
 20141104.230000    -3.25    -0.50   137.43     0.80     0.09     4.34     4.66
 20141105.000000    -3.09    -0.55   138.85     0.79     0.09     4.34     4.65
 20141105.010000    -2.93    -0.60   140.06     0.79     0.09     4.34     4.64
 20141105.020000    -2.77    -0.65   141.11     0.79     0.09     4.33     4.63
 20141105.030000    -3.03    -0.65   142.04     0.78     0.09     4.33     4.62
 20141105.040000    -3.28    -0.66   142.82     0.78     0.09     4.31     4.61
 20141105.050000    -3.53    -0.66   143.39     0.78     0.09     4.30     4.60
 20141105.060000    -3.78    -0.67   143.72     0.78     0.09     4.28     4.58
 20141105.070000    -4.03    -0.67   143.83     0.78     0.08     4.25     4.57
 20141105.080000    -4.28    -0.68   143.71     0.78     0.08     4.23     4.56
 20141105.090000    -4.57    -0.16   143.42     0.78     0.08     4.21     4.55
 20141105.100000    -4.80     0.36   143.03     0.79     0.07     4.19     4.55
 20141105.110000    -4.96     0.89   142.58     0.79     0.07     4.17     4.55
 20141105.120000    -5.08     1.43   142.11     0.80     0.07     4.15     4.56
 20141105.130000    -5.16     1.95   141.66     0.81     0.06     4.14     4.56
 20141105.140000    -5.20     2.46   141.24     0.82     0.06     4.12     4.57
 20141105.150000    -5.26     2.07   140.60     0.83     0.06     4.10     4.58
 20141105.160000    -5.30     1.68   139.70     0.84     0.06     4.08     4.60
 20141105.170000    -5.32     1.27   139.07     0.84     0.05     4.08     4.63
 20141105.180000    -5.30     0.85   138.51     0.84     0.05     4.08     4.67
 20141105.190000    -5.26     0.42   137.99     0.84     0.05     4.08     4.70
 20141105.200000    -5.18     0.00   137.48     0.84     0.04     4.07     4.74
 20141105.210000    -4.94    -0.18   137.19     0.83     0.04     4.07     4.78
 20141105.220000    -4.68    -0.37   137.05     0.82     0.04     4.06     4.82
 20141105.230000    -4.42    -0.55   137.09     0.81     0.04     4.05     4.85
 20141106.000000    -4.15    -0.73   137.34     0.80     0.03     4.04     4.88
 20141106.010000    -3.86    -0.91   137.85     0.79     0.03     4.03     4.89
 20141106.020000    -3.56    -1.08   138.67     0.77     0.03     4.03     4.90
 20141106.030000    -3.61    -1.01   139.55     0.75     0.03     4.03     4.91
 20141106.040000    -3.66    -0.94   140.07     0.74     0.03     4.03     4.91
 20141106.050000    -3.70    -0.86   140.46     0.73     0.02     4.00     4.89
 20141106.060000    -3.74    -0.79   140.81     0.72     0.02     3.97     4.86
 20141106.070000    -3.78    -0.71   141.06     0.71     0.02     3.93     4.81
 20141106.080000    -3.82    -0.64   141.21     0.70     0.02     3.90     4.73
 20141106.090000    -3.92    -0.10   141.30     0.69     0.02     3.87     4.62
 20141106.100000    -3.93     0.47   141.39     0.69     0.02     3.84     4.52
 20141106.110000    -3.86     1.06   141.54     0.68     0.02     3.81     4.43
 20141106.120000    -3.69     1.64   141.78     0.67     0.01     3.78     4.36
 20141106.130000    -3.44     2.19   142.40     0.67     0.01     3.76     4.32
 20141106.140000    -3.11     2.71   143.43     0.66     0.01     3.74     4.30
 20141106.150000    -3.63     2.50   144.42     0.65     0.01     3.73     4.28
 20141106.160000    -4.11     2.27   144.45     0.65     0.01     3.70     4.25
 20141106.170000    -4.56     2.00   143.75     0.65     0.01     3.66     4.23
 20141106.180000    -4.97     1.72   142.35     0.66     0.01     3.63     4.23
 20141106.190000    -5.36     1.42   139.96     0.67     0.01     3.60     4.26
 20141106.200000    -5.72     1.12   136.91     0.69     0.01     3.57     4.31
 20141106.210000    -5.71     0.85   134.38     0.71     0.01     3.58     4.39
 20141106.220000    -5.68     0.58   132.56     0.72     0.01     3.59     4.49
 20141106.230000    -5.64     0.31   131.07     0.72     0.00     3.61     4.58
 20141107.000000    -5.58     0.03   129.88     0.72     0.00     3.61     4.64
 20141107.010000    -5.52    -0.25   128.87     0.71     0.00     3.60     4.68
 20141107.020000    -5.43    -0.52   127.99     0.70     0.00     3.57     4.69
 20141107.030000    -5.41    -0.49   127.21     0.70     0.00     3.54     4.68
 20141107.040000    -5.38    -0.47   126.61     0.69     0.00     3.50     4.65
 20141107.050000    -5.36    -0.44   126.13     0.68     0.00     3.47     4.61
 20141107.060000    -5.33    -0.41   125.76     0.67     0.00     3.43     4.57
 20141107.070000    -5.31    -0.38   125.49     0.66     0.00     3.40     4.53
 20141107.080000    -5.28    -0.35   125.26     0.65     0.00     3.37     4.49
 20141107.090000    -5.33     0.13   125.28     0.65     0.00     3.34     4.46
 20141107.100000    -5.33     0.63   125.58     0.64     0.00     3.32     4.43
 20141107.110000    -5.28     1.12   126.10     0.64     0.00     3.30     4.40
 20141107.120000    -5.19     1.61   126.73     0.63     0.00     3.29     4.36
 20141107.130000    -5.05     2.09   127.50     0.63     0.00     3.28     4.33
 20141107.140000    -4.87     2.56   128.40     0.63     0.00     3.27     4.28
 20141107.150000    -4.95     2.19   128.92     0.63     0.00     3.28     4.24
 20141107.160000    -5.00     1.81   128.98     0.62     0.00     3.28     4.23
 20141107.170000    -5.03     1.41   128.76     0.62     0.00     3.29     4.23
 20141107.180000    -5.04     1.00   128.34     0.62     0.01     3.30     4.24
 20141107.190000    -5.01     0.59   127.78     0.62     0.01     3.32     4.27
 20141107.200000    -4.95     0.17   127.14     0.63     0.01     3.35     4.31
 20141107.210000    -4.84    -0.11   126.55     0.63     0.01     3.40     4.35
 20141107.220000    -4.70    -0.39   126.01     0.64     0.01     3.45     4.38
 20141107.230000    -4.54    -0.68   125.54     0.64     0.01     3.52     4.42
 20141108.000000    -4.37    -0.96   125.14     0.65     0.02     3.60     4.47
 20141108.010000    -4.17    -1.23   124.89     0.67     0.02     3.69     4.54
 20141108.020000    -3.95    -1.51   124.66     0.68     0.03     3.79     4.64
 20141108.030000    -3.80    -1.51   124.66     0.69     0.04     3.89     4.79
 20141108.040000    -3.64    -1.51   124.79     0.70     0.04     4.00     4.95
 20141108.050000    -3.48    -1.52   125.17     0.71     0.05     4.11     5.19
