  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20140501.080000    -1.79     0.20   140.02     0.29     0.01     3.08     3.34
 20140501.090000    -1.87     0.55   141.17     0.29     0.01     3.10     3.34
 20140501.100000    -1.89     0.91   142.17     0.28     0.01     3.10     3.33
 20140501.110000    -1.86     1.25   143.24     0.28     0.01     3.08     3.31
 20140501.120000    -1.79     1.58   144.59     0.28     0.01     3.05     3.29
 20140501.130000    -1.69     1.88   146.41     0.29     0.01     3.00     3.26
 20140501.140000    -1.58     2.16   148.76     0.29     0.01     2.98     3.26
 20140501.150000    -1.32     2.12   151.54     0.30     0.01     2.99     3.30
 20140501.160000    -1.04     2.06   154.58     0.31     0.01     3.04     3.36
 20140501.170000    -0.75     1.98   157.68     0.32     0.01     3.12     3.44
 20140501.180000    -0.45     1.88   160.36     0.33     0.01     3.21     3.51
 20140501.190000    -0.12     1.74   162.38     0.34     0.01     3.29     3.60
 20140501.200000     0.20     1.54   163.90     0.34     0.01     3.37     3.67
 20140501.210000    -0.11     1.58   165.05     0.35     0.01     3.42     3.73
 20140501.220000    -0.47     1.54   165.90     0.36     0.01     3.47     3.77
 20140501.230000    -0.86     1.40   166.53     0.36     0.01     3.50     3.80
 20140502.000000    -1.23     1.13   166.99     0.37     0.01     3.53     3.82
 20140502.010000    -1.52     0.74   167.34     0.37     0.01     3.54     3.83
 20140502.020000    -1.70     0.28   167.61     0.36     0.01     3.55     3.84
 20140502.030000    -1.74     0.08   167.85     0.36     0.01     3.55     3.84
 20140502.040000    -1.76    -0.13   168.08     0.36     0.01     3.55     3.83
 20140502.050000    -1.75    -0.35   168.32     0.35     0.01     3.54     3.83
 20140502.060000    -1.71    -0.57   168.56     0.35     0.00     3.53     3.82
 20140502.070000    -1.65    -0.78   168.80     0.34     0.00     3.51     3.81
 20140502.080000    -1.56    -0.98   169.03     0.33     0.00     3.50     3.80
 20140502.090000    -1.86    -0.60   169.07     0.33     0.00     3.48     3.78
 20140502.100000    -2.07    -0.06   168.54     0.32     0.00     3.43     3.77
 20140502.110000    -2.10     0.61   167.62     0.32     0.00     3.36     3.75
 20140502.120000    -1.89     1.32   167.30     0.31     0.00     3.31     3.74
 20140502.130000    -1.42     1.96   167.17     0.31     0.00     3.25     3.72
 20140502.140000    -0.79     2.41   167.05     0.31     0.00     3.17     3.70
 20140502.150000    -1.03     2.29   166.83     0.31     0.00     3.09     3.67
 20140502.160000    -1.26     2.15   166.44     0.31     0.00     3.04     3.63
 20140502.170000    -1.49     1.97   165.75     0.31     0.00     3.00     3.58
 20140502.180000    -1.69     1.76   164.76     0.32     0.00     2.97     3.51
 20140502.190000    -1.88     1.52   163.55     0.32     0.00     2.96     3.47
 20140502.200000    -2.04     1.26   162.15     0.32     0.00     2.96     3.44
 20140502.210000    -2.37     0.92   160.33     0.32     0.00     2.96     3.44
 20140502.220000    -2.64     0.52   158.15     0.33     0.00     2.94     3.44
 20140502.230000    -2.84     0.08   155.82     0.33     0.00     2.93     3.44
 20140503.000000    -2.96    -0.38   153.34     0.34     0.00     2.91     3.44
 20140503.010000    -3.02    -0.84   150.66     0.34     0.00     2.89     3.44
 20140503.020000    -3.02    -1.28   147.60     0.35     0.00     2.87     3.44
 20140503.030000    -3.08    -1.13   144.89     0.35     0.00     2.86     3.44
 20140503.040000    -3.14    -0.97   142.73     0.36     0.00     2.86     3.45
 20140503.050000    -3.20    -0.82   140.90     0.36     0.00     2.86     3.46
 20140503.060000    -3.24    -0.66   139.35     0.36     0.00     2.86     3.48
 20140503.070000    -3.27    -0.49   138.00     0.35     0.00     2.86     3.49
 20140503.080000    -3.30    -0.33   136.93     0.35     0.00     2.85     3.50
 20140503.090000    -3.42     0.23   136.04     0.35     0.00     2.83     3.51
 20140503.100000    -3.43     0.82   135.62     0.35     0.00     2.81     3.51
 20140503.110000    -3.35     1.43   136.07     0.35     0.00     2.78     3.50
 20140503.120000    -3.16     2.01   137.10     0.36     0.00     2.75     3.48
 20140503.130000    -2.88     2.55   138.70     0.36     0.00     2.73     3.46
 20140503.140000    -2.54     3.04   140.68     0.37     0.00     2.71     3.42
 20140503.150000    -2.37     2.79   142.49     0.37     0.00     2.72     3.40
 20140503.160000    -2.21     2.54   143.74     0.37     0.00     2.74     3.41
 20140503.170000    -2.05     2.29   144.58     0.37     0.00     2.76     3.43
 20140503.180000    -1.89     2.04   145.44     0.36     0.00     2.78     3.46
 20140503.190000    -1.72     1.79   147.48     0.35     0.00     2.86     3.50
 20140503.200000    -1.56     1.54   149.66     0.34     0.00     2.92     3.56
 20140503.210000    -1.83     1.36   150.75     0.33     0.00     2.97     3.61
 20140503.220000    -2.08     1.13   151.26     0.32     0.00     2.98     3.64
 20140503.230000    -2.30     0.88   151.48     0.32     0.00     2.98     3.67
 20140504.000000    -2.48     0.61   151.46     0.32     0.00     2.96     3.69
 20140504.010000    -2.62     0.32   151.24     0.32     0.00     2.95     3.71
