  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20050401.080000    -5.50    -5.83    61.69     1.24     0.01     4.23     5.25
 20050401.110000    -4.87    -4.97    63.88     1.12     0.01     4.20     5.31
 20050401.140000    -4.24    -4.11    65.60     1.00     0.01     4.03     5.25
 20050401.170000    -3.42    -4.78    65.89     0.90     0.00     3.92     5.14
 20050401.200000    -2.58    -5.46    63.81     0.85     0.00     3.79     4.98
 20050401.230000    -1.60    -4.83    62.15     0.79     0.00     3.74     4.92
 20050402.020000    -0.62    -4.21    59.41     0.71     0.00     3.70     5.01
 20050402.050000    -0.46    -4.49    55.22     0.65     0.00     3.52     5.04
 20050402.080000    -0.30    -4.79    49.50     0.60     0.00     3.28     4.85
 20050402.110000    -0.15    -4.58    44.23     0.55     0.00     3.07     3.32
 20050402.140000     0.00    -4.38    38.42     0.51     0.00     2.91     3.18
 20050402.170000    -3.09    -3.52    42.05     0.47     0.00     2.81     2.99
 20050402.200000    -6.18    -2.66    61.07     0.57     0.00     2.88     3.10
 20050402.230000    -5.62    -4.83    66.17     0.75     0.00     3.36     3.77
 20050403.020000    -5.06    -7.00    65.09     1.00     0.00     3.85     4.46
 20050403.050000    -4.44    -6.79    63.95     1.15     0.01     4.19     5.10
 20050403.080000    -3.81    -6.59    61.72     1.16     0.01     4.26     5.38
 20050403.110000    -5.87    -6.71    60.58     1.23     0.01     4.31     5.28
 20050403.140000    -7.93    -6.84    62.94     1.54     0.01     4.65     5.37
 20050403.170000    -7.23    -5.95    64.45     1.67     0.03     4.98     5.89
 20050403.200000    -6.52    -5.08    64.59     1.51     0.03     4.80     5.97
 20050403.230000    -7.96    -6.77    63.27     1.52     0.02     4.62     5.46
 20050404.020000    -9.39    -8.47    62.31     1.93     0.03     5.01     5.67
 20050404.050000    -8.20    -9.01    61.50     2.16     0.08     5.35     6.16
 20050404.080000    -7.00    -9.56    59.55     2.13     0.12     5.35     6.36
 20050404.110000    -7.64    -7.40    60.81     2.00     0.16     5.24     6.22
 20050404.140000    -8.27    -5.25    65.84     1.81     0.18     5.11     6.01
 20050404.170000    -7.71    -4.82    69.72     1.65     0.17     4.90     5.75
 20050404.200000    -7.15    -4.39    73.09     1.50     0.15     4.73     5.64
 20050404.230000    -5.98    -5.11    75.70     1.38     0.15     4.64     5.59
 20050405.020000    -4.81    -5.83    77.03     1.31     0.14     4.54     5.56
 20050405.050000    -5.24    -5.70    76.91     1.26     0.12     4.40     5.46
 20050405.080000    -5.68    -5.56    77.21     1.23     0.10     4.30     5.30
