  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20090301.080000    -8.90    -9.12    61.14     2.43     0.22     5.81     6.69
 20090301.110000    -8.22    -8.69    60.57     2.35     0.22     5.72     6.68
 20090301.140000    -7.55    -8.25    60.56     2.15     0.20     5.47     6.44
 20090301.170000    -9.53    -8.85    60.80     2.25     0.19     5.47     6.16
 20090301.200000   -11.51    -9.44    62.14     2.76     0.28     5.98     6.69
 20090301.230000   -10.85    -9.04    62.29     2.99     0.46     6.27     7.23
 20090302.020000   -10.18    -8.64    61.88     2.84     0.43     6.12     7.12
 20090302.050000    -9.38    -7.93    62.06     2.54     0.30     5.76     6.72
 20090302.080000    -8.57    -7.21    62.70     2.17     0.18     5.40     6.38
 20090302.110000    -7.90    -7.78    62.45     1.96     0.11     5.09     6.02
 20090302.140000    -7.24    -8.35    61.89     1.87     0.08     4.97     5.90
 20090302.170000    -7.79    -7.55    62.36     1.83     0.07     4.90     5.84
 20090302.200000    -8.35    -6.75    63.38     1.81     0.05     4.86     5.80
 20090302.230000    -7.26    -6.65    64.02     1.72     0.04     4.76     5.79
 20090303.020000    -6.17    -6.55    64.63     1.53     0.04     4.65     5.73
 20090303.050000    -6.49    -6.31    64.90     1.44     0.03     4.56     5.52
 20090303.080000    -6.80    -6.08    65.25     1.44     0.03     4.54     5.44
 20090303.110000    -6.91    -6.12    65.23     1.46     0.03     4.59     5.51
 20090303.140000    -7.01    -6.16    64.83     1.49     0.03     4.67     5.60
 20090303.170000    -7.29    -6.08    64.51     1.54     0.04     4.74     5.67
 20090303.200000    -7.56    -5.99    64.64     1.59     0.05     4.86     5.78
 20090303.230000    -7.67    -6.84    64.38     1.69     0.06     5.01     5.91
 20090304.020000    -7.78    -7.69    63.32     1.80     0.09     5.15     5.97
 20090304.050000    -7.18    -6.90    63.22     1.75     0.10     5.13     5.97
 20090304.080000    -6.58    -6.11    63.77     1.60     0.07     4.90     5.87
 20090304.110000    -7.21    -3.92    65.75     1.43     0.04     4.63     5.74
 20090304.140000    -7.84    -1.74    70.23     1.30     0.02     4.40     5.48
 20090304.170000    -7.50    -3.46    73.07     1.25     0.02     4.25     5.09
 20090304.200000    -7.15    -5.17    72.78     1.26     0.01     4.21     4.99
 20090304.230000    -7.04    -4.16    73.93     1.25     0.01     4.26     5.12
 20090305.020000    -6.94    -3.14    74.78     1.22     0.01     4.23     5.33
 20090305.050000    -6.43    -2.02    75.66     1.15     0.01     4.18     5.34
 20090305.080000    -5.93    -0.92    79.32     1.04     0.01     4.20     5.32
 20090305.110000    -5.51    -0.29    83.55     0.97     0.01     4.09     5.12
 20090305.140000    -5.09     0.34    87.94     0.89     0.01     3.92     4.86
 20090305.170000    -3.09    -2.41    90.03     0.78     0.00     3.89     4.66
 20090305.200000    -1.09    -5.16    83.09     0.72     0.00     3.71     4.55
 20090305.230000    -1.43    -5.47    70.15     0.70     0.00     3.53     4.40
 20090306.020000    -1.76    -5.77    58.02     0.69     0.00     3.41     4.17
 20090306.050000    -4.46    -5.99    55.27     0.77     0.00     3.41     3.77
 20090306.080000    -7.16    -6.21    64.26     1.08     0.00     3.87     4.35
 20090306.110000    -7.30    -7.17    66.75     1.47     0.01     4.57     5.20
 20090306.140000    -7.45    -8.14    63.90     1.75     0.03     5.03     5.83
 20090306.170000    -9.63    -8.67    62.31     2.15     0.08     5.36     6.11
 20090306.200000   -11.81    -9.21    63.10     2.72     0.19     5.86     6.63
 20090306.230000   -10.61    -8.97    62.69     2.86     0.32     6.07     7.08
 20090307.020000    -9.42    -8.73    61.48     2.64     0.31     5.89     6.95
 20090307.050000    -9.51    -8.92    60.95     2.57     0.27     5.74     6.68
 20090307.080000    -9.61    -9.11    61.34     2.63     0.27     5.82     6.73
 20090307.110000    -8.20    -7.71    62.45     2.41     0.26     5.67     6.77
 20090307.140000    -6.80    -6.30    64.50     1.91     0.19     5.30     6.46
 20090307.170000    -6.82    -6.67    65.11     1.67     0.14     4.92     5.77
 20090307.200000    -6.84    -7.04    65.17     1.62     0.10     4.77     5.55
 20090307.230000    -7.37    -6.96    65.55     1.67     0.08     4.86     5.72
 20090308.020000    -7.91    -6.86    65.46     1.75     0.08     5.00     5.89
 20090308.050000    -7.48    -7.35    64.68     1.78     0.09     5.05     5.92
 20090308.080000    -7.05    -7.83    63.68     1.76     0.07     5.00     5.90
 20090308.110000    -6.07    -6.66    64.05     1.62     0.05     4.82     5.93
 20090308.140000    -5.09    -5.49    65.27     1.36     0.03     4.61     5.88
 20090308.170000    -6.09    -6.19    64.05     1.26     0.02     4.36     5.51
 20090308.200000    -7.10    -6.90    63.73     1.34     0.02     4.38     5.00
 20090308.230000    -4.58    -6.32    65.66     1.27     0.01     4.44     5.35
 20090309.020000    -2.05    -5.74    64.15     1.10     0.01     4.31     5.45
 20090309.050000    -2.16    -5.20    60.94     0.98     0.01     4.20     5.51
 20090309.080000    -2.26    -4.66    59.36     0.90     0.01     4.04     5.53
 20090309.110000    -3.68    -5.78    57.42     0.88     0.00     3.84     5.21
 20090309.140000    -5.09    -6.90    58.09     1.00     0.00     3.87     4.54
 20090309.170000    -6.51    -5.90    64.31     1.20     0.01     4.26     4.99
 20090309.200000    -7.93    -4.91    67.51     1.36     0.01     4.56     5.31
 20090309.230000    -7.69    -6.38    66.69     1.49     0.01     4.72     5.46
 20090310.020000    -7.45    -7.86    64.19     1.63     0.02     4.86     5.58
 20090310.050000    -7.02    -8.39    61.95     1.72     0.03     4.91     5.76
 20090310.080000    -6.59    -8.93    59.82     1.74     0.03     4.93     5.80
 20090310.110000    -6.70    -7.35    59.74     1.65     0.03     4.82     5.75
 20090310.140000    -6.81    -5.78    61.35     1.47     0.03     4.58     5.58
 20090310.170000    -7.14    -5.59    63.56     1.38     0.05     4.39     5.21
 20090310.200000    -7.47    -5.41    66.66     1.38     0.08     4.40     5.09
 20090310.230000    -6.68    -6.06    68.60     1.38     0.07     4.44     5.21
