  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20051201.080000    -6.30    -6.76    66.76     1.42     0.03     4.53     5.44
 20051201.110000    -6.67    -5.60    67.50     1.35     0.03     4.40     5.31
 20051201.140000    -7.05    -4.46    68.93     1.27     0.03     4.23     5.11
 20051201.170000    -6.68    -4.23    69.75     1.18     0.03     4.05     4.96
 20051201.200000    -6.31    -4.00    72.08     1.08     0.03     3.96     4.86
 20051201.230000    -5.53    -4.58    73.76     1.01     0.03     3.88     4.81
 20051202.020000    -4.75    -5.15    73.11     0.96     0.03     3.78     4.74
 20051202.050000    -5.48    -5.82    70.16     0.97     0.03     3.73     4.47
 20051202.080000    -6.20    -6.49    67.78     1.06     0.03     3.88     4.48
 20051202.110000    -6.49    -5.39    70.20     1.12     0.03     4.09     4.70
 20051202.140000    -6.76    -4.30    72.40     1.13     0.03     4.15     4.97
 20051202.170000    -7.53    -5.58    71.52     1.24     0.03     4.29     4.98
 20051202.200000    -8.30    -6.86    69.23     1.56     0.03     4.65     5.36
 20051202.230000    -8.53    -7.13    67.17     1.83     0.03     5.06     5.85
 20051203.020000    -8.76    -7.41    64.80     1.98     0.07     5.28     6.09
 20051203.050000    -7.43    -8.13    62.94     1.96     0.10     5.31     6.20
 20051203.080000    -6.10    -8.85    61.09     1.86     0.10     5.15     6.09
 20051203.110000    -5.84    -6.65    62.01     1.65     0.07     4.90     5.99
 20051203.140000    -5.58    -4.44    65.56     1.36     0.05     4.69     5.93
 20051203.170000    -5.20    -4.57    68.02     1.20     0.03     4.48     5.77
 20051203.200000    -4.83    -4.71    69.15     1.12     0.03     4.28     5.45
 20051203.230000    -2.11    -6.98    65.85     1.07     0.02     4.12     5.20
 20051204.020000     0.61    -9.25    44.55     1.12     0.02     3.96     4.80
 20051204.050000    -2.99   -10.42    36.95     1.32     0.02     4.15     4.67
 20051204.080000    -6.60   -11.60    50.74     1.90     0.03     4.88     5.51
 20051204.110000    -7.46   -10.45    57.00     2.31     0.11     5.54     6.40
 20051204.140000    -8.32    -9.30    57.61     2.40     0.21     5.70     6.66
 20051204.170000    -8.51    -8.47    58.00     2.37     0.25     5.70     6.66
 20051204.200000    -8.72    -7.63    59.22     2.32     0.25     5.67     6.64
 20051204.230000    -8.30    -8.56    59.48     2.34     0.28     5.70     6.62
 20051205.020000    -7.90    -9.50    58.86     2.37     0.31     5.74     6.61
 20051205.050000    -8.34   -10.10    58.21     2.44     0.29     5.78     6.59
 20051205.080000    -8.77   -10.69    57.78     2.58     0.29     5.90     6.70
 20051205.110000    -8.64   -10.65    57.68     2.65     0.32     5.99     6.84
 20051205.140000    -8.50   -10.63    57.73     2.68     0.34     6.01     6.93
 20051205.170000    -8.20    -9.67    58.11     2.60     0.35     5.96     6.96
 20051205.200000    -7.91    -8.71    58.49     2.43     0.31     5.76     6.75
 20051205.230000    -7.72    -9.67    57.94     2.38     0.25     5.62     6.57
 20051206.020000    -7.54   -10.65    57.43     2.46     0.25     5.73     6.66
 20051206.050000    -7.27   -10.52    57.28     2.49     0.28     5.80     6.80
 20051206.080000    -7.00   -10.39    56.76     2.42     0.27     5.70     6.71
 20051206.110000    -6.95    -9.63    56.74     2.31     0.25     5.56     6.56
 20051206.140000    -6.90    -8.86    57.39     2.22     0.23     5.48     6.48
 20051206.170000    -7.05    -9.02    57.54     2.18     0.20     5.41     6.41
 20051206.200000    -7.20    -9.18    57.41     2.15     0.16     5.35     6.34
 20051206.230000    -6.60    -8.43    57.61     2.04     0.15     5.21     6.26
 20051207.020000    -6.01    -7.69    58.75     1.80     0.14     5.07     6.10
 20051207.050000    -5.49    -9.24    56.92     1.73     0.12     4.91     5.73
 20051207.080000    -4.98   -10.80    54.31     1.83     0.09     4.98     5.80
 20051207.110000    -6.38    -9.73    55.00     1.93     0.09     5.17     6.01
 20051207.140000    -7.79    -8.66    57.05     2.03     0.11     5.30     6.13
 20051207.170000    -8.79    -7.93    59.22     2.12     0.13     5.40     6.23
 20051207.200000    -9.79    -7.20    60.92     2.20     0.13     5.48     6.33
 20051207.230000    -9.34    -7.73    60.97     2.22     0.14     5.51     6.42
 20051208.020000    -8.89    -8.26    60.26     2.17     0.14     5.43     6.29
 20051208.050000    -8.93    -9.68    58.95     2.23     0.13     5.44     6.17
 20051208.080000    -8.97   -11.10    57.15     2.49     0.14     5.66     6.47
 20051208.110000    -8.57    -9.86    57.23     2.55     0.21     5.79     6.71
 20051208.140000    -8.15    -8.61    57.68     2.36     0.21     5.61     6.65
 20051208.170000    -8.73    -8.20    58.54     2.25     0.18     5.42     6.37
 20051208.200000    -9.31    -7.79    59.68     2.25     0.14     5.41     6.33
 20051208.230000    -8.59    -8.34    59.52     2.21     0.13     5.36     6.35
 20051209.020000    -7.88    -8.88    58.61     2.12     0.11     5.21     6.17
 20051209.050000    -6.92   -10.51    56.44     2.09     0.10     5.12     6.02
 20051209.080000    -5.96   -12.13    53.62     2.14     0.09     5.16     6.03
 20051209.110000    -6.38    -9.50    54.35     2.03     0.09     5.08     6.04
 20051209.140000    -6.80    -6.86    58.39     1.71     0.09     4.82     5.84
 20051209.170000    -7.89    -6.41    62.94     1.59     0.10     4.64     5.44
 20051209.200000    -8.97    -5.96    66.58     1.66     0.11     4.73     5.45
 20051209.230000    -8.23    -6.70    67.96     1.70     0.12     4.83     5.57
 20051210.020000    -7.49    -7.44    67.54     1.70     0.12     4.87     5.66
 20051210.050000    -6.68    -7.88    66.62     1.68     0.12     4.86     5.72
 20051210.080000    -5.87    -8.32    65.11     1.64     0.12     4.78     5.65
 20051210.110000    -6.31    -7.47    64.99     1.59     0.12     4.69     5.54
 20051210.140000    -6.75    -6.63    66.08     1.54     0.11     4.61     5.45
 20051210.170000    -6.63    -6.39    66.92     1.50     0.09     4.52     5.37
 20051210.200000    -6.50    -6.16    67.19     1.45     0.08     4.42     5.29
 20051210.230000    -5.05    -6.33    67.36     1.32     0.07     4.37     5.33
 20051211.020000    -3.60    -6.50    65.87     1.19     0.07     4.32     5.38
 20051211.050000    -3.98    -7.55    61.92     1.17     0.07     4.22     5.26
 20051211.080000    -4.35    -8.59    60.22     1.29     0.07     4.37     5.13
 20051211.110000    -6.03    -9.10    60.80     1.60     0.07     4.76     5.51
 20051211.140000    -7.71    -9.61    60.92     2.02     0.08     5.22     6.01
 20051211.170000    -9.23    -9.68    61.02     2.40     0.15     5.69     6.52
 20051211.200000   -10.76    -9.74    61.51     2.80     0.30     6.07     6.92
 20051211.230000    -8.74    -9.99    60.53     2.84     0.45     6.20     7.27
 20051212.020000    -6.73   -10.25    58.78     2.60     0.45     6.02     7.08
 20051212.050000    -7.65   -11.00    57.41     2.59     0.40     5.89     6.73
 20051212.080000    -8.58   -11.75    57.32     2.86     0.46     6.17     7.02
 20051212.110000    -8.52   -10.76    58.01     2.98     0.62     6.44     7.42
 20051212.140000    -8.47    -9.78    58.65     2.91     0.67     6.42     7.39
 20051212.170000    -9.19    -9.36    59.37     2.85     0.59     6.30     7.22
 20051212.200000    -9.91    -8.95    59.92     2.84     0.50     6.22     7.16
 20051212.230000    -9.34   -10.68    58.89     2.88     0.45     6.20     7.16
 20051213.020000    -8.77   -12.39    57.10     3.01     0.48     6.31     7.27
 20051213.050000    -8.53   -12.86    55.43     3.11     0.55     6.39     7.39
 20051213.080000    -8.28   -13.32    54.03     3.16     0.57     6.39     7.40
 20051213.110000    -8.18   -11.70    53.74     2.98     0.50     6.21     7.30
 20051213.140000    -8.08   -10.07    54.48     2.61     0.33     5.80     6.82
 20051213.170000    -8.87    -9.76    55.51     2.43     0.20     5.52     6.46
 20051213.200000    -9.67    -9.44    57.14     2.50     0.18     5.61     6.52
 20051213.230000    -8.52    -9.27    57.49     2.50     0.23     5.68     6.72
 20051214.020000    -7.38    -9.09    57.04     2.31     0.24     5.50     6.59
 20051214.050000    -7.29   -10.61    55.66     2.26     0.20     5.38     6.23
 20051214.080000    -7.22   -12.12    54.36     2.41     0.18     5.54     6.41
 20051214.110000    -7.51   -11.76    54.32     2.54     0.23     5.76     6.66
 20051214.140000    -7.81   -11.42    54.78     2.63     0.29     5.89     6.81
 20051214.170000    -8.37   -10.37    55.81     2.65     0.33     5.95     6.91
 20051214.200000    -8.94    -9.33    56.91     2.60     0.33     5.90     6.85
 20051214.230000    -7.51    -9.48    56.93     2.45     0.30     5.74     6.74
 20051215.020000    -6.08    -9.62    56.07     2.23     0.26     5.46     6.48
 20051215.050000    -7.12   -10.89    54.69     2.24     0.20     5.36     6.18
 20051215.080000    -8.15   -12.16    55.27     2.52     0.20     5.66     6.50
 20051215.110000    -8.58   -10.51    57.32     2.63     0.28     5.88     6.78
 20051215.140000    -9.01    -8.88    58.58     2.56     0.30     5.83     6.80
 20051215.170000    -9.26    -8.36    59.59     2.51     0.29     5.77     6.72
 20051215.200000    -9.50    -7.86    60.54     2.48     0.27     5.72     6.68
 20051215.230000    -8.39    -8.85    60.04     2.40     0.25     5.63     6.62
 20051216.020000    -7.29    -9.85    58.36     2.31     0.24     5.50     6.47
 20051216.050000    -7.91   -10.03    57.32     2.30     0.22     5.43     6.30
 20051216.080000    -8.53   -10.21    57.45     2.38     0.20     5.52     6.41
 20051216.110000    -8.36    -9.33    58.23     2.38     0.22     5.57     6.55
 20051216.140000    -8.20    -8.45    58.69     2.29     0.24     5.48     6.49
 20051216.170000    -8.03    -7.71    60.03     2.17     0.24     5.37     6.32
 20051216.200000    -7.86    -6.95    63.32     2.02     0.25     5.30     6.20
 20051216.230000    -7.70    -8.16    64.14     2.00     0.25     5.23     6.08
 20051217.020000    -7.55    -9.38    63.17     2.09     0.25     5.32     6.12
 20051217.050000    -7.37    -9.82    62.15     2.17     0.26     5.44     6.24
 20051217.080000    -7.20   -10.26    60.83     2.21     0.26     5.50     6.33
 20051217.110000    -8.56   -11.30    58.74     2.47     0.24     5.67     6.47
 20051217.140000    -9.91   -12.34    57.43     2.94     0.32     6.04     6.82
 20051217.170000   -10.84   -11.34    57.91     3.20     0.49     6.35     7.26
 20051217.200000   -11.77   -10.33    59.23     3.35     0.64     6.56     7.52
 20051217.230000   -11.26   -11.68    59.47     3.54     0.85     6.82     7.85
 20051218.020000   -10.74   -13.04    58.65     3.73     1.06     7.03     8.15
 20051218.050000    -8.37   -14.19    56.30     3.65     1.07     6.93     8.15
 20051218.080000    -6.00   -15.35    52.44     3.40     0.85     6.59     7.63
 20051218.110000    -8.45   -13.06    52.13     3.28     0.73     6.41     7.37
 20051218.140000   -10.89   -10.77    55.05     3.29     0.72     6.44     7.34
 20051218.170000    -9.15   -10.03    56.31     3.03     0.60     6.23     7.29
 20051218.200000    -7.41    -9.30    57.28     2.52     0.41     5.83     6.85
 20051218.230000    -7.07    -9.93    56.48     2.32     0.31     5.55     6.48
 20051219.020000    -6.72   -10.58    55.63     2.29     0.27     5.48     6.38
 20051219.050000    -6.56    -9.97    55.36     2.20     0.22     5.35     6.32
 20051219.080000    -6.40    -9.35    55.16     2.05     0.16     5.13     6.10
 20051219.110000    -6.42    -8.75    55.48     1.91     0.12     4.96     5.92
 20051219.140000    -6.45    -8.14    56.53     1.81     0.10     4.88     5.85
 20051219.170000    -7.05    -7.48    58.00     1.74     0.09     4.84     5.77
 20051219.200000    -7.64    -6.82    59.02     1.69     0.08     4.77     5.66
 20051219.230000    -7.69    -7.90    58.92     1.74     0.07     4.81     5.62
 20051220.020000    -7.73    -8.99    58.37     1.91     0.07     5.07     5.89
 20051220.050000    -7.96    -9.43    58.22     2.10     0.10     5.36     6.14
 20051220.080000    -8.19    -9.88    57.85     2.24     0.14     5.54     6.36
 20051220.110000    -7.62    -9.43    57.82     2.21     0.16     5.55     6.45
 20051220.140000    -7.05    -8.98    57.86     2.08     0.15     5.39     6.28
 20051220.170000    -7.01    -7.99    58.66     1.94     0.13     5.18     6.09
 20051220.200000    -6.98    -7.00    60.36     1.80     0.10     4.99     5.95
 20051220.230000    -6.11    -7.18    61.46     1.66     0.08     4.84     5.84
 20051221.020000    -5.25    -7.37    61.49     1.54     0.07     4.70     5.71
 20051221.050000    -4.65    -9.01    59.08     1.53     0.06     4.62     5.48
 20051221.080000    -4.05   -10.66    56.88     1.71     0.06     4.88     5.69
 20051221.110000    -4.17   -11.12    55.80     1.97     0.12     5.30     6.17
 20051221.140000    -4.28   -11.58    52.88     2.11     0.21     5.50     6.34
 20051221.170000    -3.39   -10.76    50.64     2.05     0.23     5.46     6.35
 20051221.200000    -2.50    -9.94    48.35     1.86     0.19     5.19     6.12
 20051221.230000    -2.85   -11.37    44.36     1.81     0.13     4.95     5.70
 20051222.020000    -3.21   -12.80    43.05     1.93     0.09     5.04     5.77
 20051222.050000    -2.74   -11.26    44.08     1.91     0.10     5.11     6.01
 20051222.080000    -2.28    -9.74    43.98     1.74     0.11     4.92     5.97
 20051222.110000    -4.16    -9.35    45.64     1.65     0.12     4.76     5.59
 20051222.140000    -6.03    -8.96    50.57     1.74     0.13     4.88     5.60
 20051222.170000    -6.57    -7.56    55.62     1.79     0.16     5.10     5.96
 20051222.200000    -7.11    -6.17    59.41     1.75     0.18     5.12     6.02
 20051222.230000    -7.03    -6.02    62.97     1.68     0.17     5.06     5.91
 20051223.020000    -6.95    -5.86    64.38     1.61     0.14     4.91     5.72
 20051223.050000    -6.02    -6.54    64.36     1.52     0.12     4.72     5.60
 20051223.080000    -5.10    -7.22    62.86     1.43     0.09     4.51     5.44
 20051223.110000    -4.88    -5.73    64.10     1.25     0.07     4.37     5.43
 20051223.140000    -4.66    -4.23    69.02     1.08     0.07     4.27     5.39
 20051223.170000    -4.59    -3.68    74.76     0.99     0.06     4.16     5.30
 20051223.200000    -4.54    -3.13    80.31     0.95     0.06     4.10     5.15
 20051223.230000    -3.59    -3.61    85.86     0.92     0.06     4.10     5.05
 20051224.020000    -2.64    -4.10    91.95     0.87     0.05     4.18     5.08
 20051224.050000    -3.30    -4.14    94.76     0.86     0.05     4.17     5.17
 20051224.080000    -3.97    -4.16    95.31     0.86     0.05     4.13     5.15
 20051224.110000    -5.11    -4.09    92.71     0.88     0.04     4.06     4.59
 20051224.140000    -6.25    -4.01    89.32     0.93     0.04     4.03     4.56
 20051224.170000    -5.68    -3.87    89.34     0.95     0.04     4.05     4.82
 20051224.200000    -5.12    -3.72    88.19     0.93     0.03     4.02     4.85
 20051224.230000    -5.25    -4.70    83.81     0.93     0.03     3.96     4.78
 20051225.020000    -5.38    -5.67    78.33     0.97     0.03     3.96     4.63
 20051225.050000    -5.00    -6.14    73.94     1.00     0.03     3.99     4.58
 20051225.080000    -4.62    -6.60    70.06     1.01     0.03     4.00     4.59
 20051225.110000    -4.04    -5.26    70.27     0.96     0.02     3.94     4.77
 20051225.140000    -3.45    -3.92    72.87     0.85     0.02     3.84     4.75
 20051225.170000    -3.73    -2.93    78.19     0.77     0.02     3.79     4.73
 20051225.200000    -4.00    -1.94    82.15     0.73     0.02     3.71     4.66
 20051225.230000    -3.44    -4.06    82.32     0.71     0.02     3.60     4.45
 20051226.020000    -2.89    -6.17    71.51     0.75     0.02     3.48     3.98
 20051226.050000    -5.10    -5.73    64.71     0.83     0.02     3.54     3.90
 20051226.080000    -7.31    -5.29    69.16     1.05     0.01     3.87     4.38
 20051226.110000    -6.82    -6.12    71.65     1.24     0.01     4.25     4.95
 20051226.140000    -6.32    -6.94    69.43     1.35     0.01     4.49     5.21
 20051226.170000    -7.69    -6.74    67.66     1.50     0.02     4.72     5.45
 20051226.200000    -9.07    -6.54    67.07     1.76     0.03     5.01     5.69
 20051226.230000    -9.01    -7.06    65.24     1.97     0.05     5.25     6.04
 20051227.020000    -8.96    -7.57    63.60     2.08     0.11     5.39     6.21
 20051227.050000    -9.02    -8.61    62.06     2.18     0.14     5.50     6.24
 20051227.080000    -9.08    -9.64    60.27     2.33     0.14     5.57     6.40
 20051227.110000    -9.57    -9.04    60.02     2.42     0.15     5.64     6.54
 20051227.140000   -10.06    -8.43    60.50     2.48     0.18     5.73     6.61
 20051227.170000   -10.46    -8.85    60.80     2.62     0.24     5.90     6.72
 20051227.200000   -10.86    -9.27    61.13     2.81     0.33     6.12     6.96
 20051227.230000   -10.17    -9.66    60.57     2.88     0.42     6.24     7.18
 20051228.020000    -9.47   -10.06    59.48     2.82     0.42     6.19     7.11
 20051228.050000    -8.34    -9.83    58.63     2.61     0.33     5.94     6.85
 20051228.080000    -7.22    -9.60    58.02     2.33     0.22     5.57     6.56
 20051228.110000    -5.56    -8.91    57.85     1.98     0.17     5.20     6.17
 20051228.140000    -3.90    -8.23    58.90     1.66     0.19     4.92     5.90
 20051228.170000    -5.86    -7.58    59.89     1.56     0.19     4.70     5.36
 20051228.200000    -7.82    -6.94    61.88     1.60     0.15     4.69     5.31
 20051228.230000    -7.62    -6.99    63.28     1.65     0.11     4.79     5.52
 20051229.020000    -7.40    -7.02    63.06     1.63     0.10     4.78     5.58
 20051229.050000    -7.22    -7.33    62.68     1.63     0.10     4.75     5.54
 20051229.080000    -7.04    -7.63    62.45     1.65     0.11     4.78     5.56
 20051229.110000    -7.07    -6.74    62.92     1.63     0.12     4.80     5.65
 20051229.140000    -7.10    -5.84    63.66     1.57     0.11     4.73     5.65
 20051229.170000    -7.80    -6.82    63.60     1.61     0.10     4.74     5.50
 20051229.200000    -8.49    -7.79    63.76     1.81     0.10     5.01     5.70
 20051229.230000    -8.04    -7.57    64.10     1.90     0.09     5.23     6.04
 20051230.020000    -7.59    -7.35    63.56     1.85     0.10     5.19     6.08
 20051230.050000    -7.89    -7.69    62.92     1.84     0.10     5.12     5.95
 20051230.080000    -8.18    -8.03    62.61     1.88     0.09     5.16     5.95
 20051230.110000    -7.46    -7.11    63.01     1.80     0.08     5.10     5.99
 20051230.140000    -6.74    -6.19    63.34     1.63     0.07     4.86     5.88
 20051230.170000    -7.73    -7.00    62.55     1.62     0.06     4.74     5.48
 20051230.200000    -8.72    -7.82    62.68     1.79     0.05     4.95     5.59
 20051230.230000    -6.88    -6.76    63.72     1.72     0.05     4.99     5.92
 20051231.020000    -5.04    -5.69    64.14     1.43     0.05     4.73     5.95
 20051231.050000    -4.45    -6.67    61.99     1.27     0.04     4.46     5.84
 20051231.080000    -3.85    -7.65    59.40     1.22     0.03     4.27     5.27
 20051231.110000    -4.75    -6.02    61.11     1.16     0.02     4.17     5.27
 20051231.140000    -5.65    -4.38    64.70     1.11     0.02     4.11     5.29
 20051231.170000    -6.07    -4.88    68.27     1.11     0.02     4.15     5.24
 20051231.200000    -6.48    -5.39    69.66     1.22     0.02     4.38     5.29
 20051231.230000    -6.42    -6.30    69.05     1.38     0.03     4.73     5.65
 20060101.020000    -6.35    -7.20    66.57     1.52     0.05     4.96     5.91
