  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20060301.080000    -1.87    -9.00    47.08     1.49     0.09     4.85     6.01
 20060301.110000    -2.55    -8.01    52.36     1.55     0.14     5.08     6.38
 20060301.140000    -3.23    -7.01    55.28     1.56     0.21     5.24     6.64
 20060301.170000    -3.46    -7.20    56.18     1.53     0.22     5.20     6.30
 20060301.200000    -3.68    -7.40    56.64     1.51     0.18     5.07     6.10
 20060301.230000    -4.53    -8.60    56.43     1.58     0.15     5.03     5.94
 20060302.020000    -5.38    -9.82    55.87     1.80     0.16     5.17     5.99
 20060302.050000    -5.87    -9.53    56.15     1.97     0.19     5.37     6.20
 20060302.080000    -6.37    -9.23    55.85     2.00     0.21     5.40     6.23
 20060302.110000    -5.55    -8.66    55.61     1.90     0.19     5.29     6.18
 20060302.140000    -4.73    -8.08    55.51     1.74     0.17     5.08     6.07
 20060302.170000    -6.23    -6.77    57.40     1.62     0.14     4.88     5.76
 20060302.200000    -7.72    -5.46    60.56     1.57     0.11     4.76     5.51
 20060302.230000    -6.85    -6.55    61.80     1.56     0.09     4.74     5.58
 20060303.020000    -5.99    -7.62    61.19     1.56     0.09     4.75     5.65
 20060303.050000    -5.73    -7.96    60.64     1.57     0.08     4.76     5.63
 20060303.080000    -5.46    -8.30    60.07     1.57     0.07     4.73     5.59
 20060303.110000    -6.31    -7.40    60.63     1.54     0.06     4.67     5.54
 20060303.140000    -7.16    -6.50    61.62     1.51     0.05     4.59     5.44
 20060303.170000    -7.65    -5.80    62.58     1.49     0.04     4.53     5.35
 20060303.200000    -8.15    -5.10    63.86     1.50     0.03     4.53     5.38
 20060303.230000    -7.44    -5.08    64.25     1.46     0.02     4.52     5.47
 20060304.020000    -6.74    -5.06    63.76     1.36     0.02     4.36     5.45
 20060304.050000    -6.81    -7.68    61.00     1.38     0.03     4.31     5.04
 20060304.080000    -6.89   -10.31    56.60     1.67     0.05     4.63     5.29
 20060304.110000    -6.52    -8.73    57.13     1.77     0.08     4.86     5.60
 20060304.140000    -6.16    -7.15    60.29     1.62     0.15     4.79     5.63
 20060304.170000    -6.95    -6.25    66.73     1.54     0.22     4.76     5.45
 20060304.200000    -7.75    -5.35    73.75     1.56     0.26     4.83     5.30
 20060304.230000    -5.41    -5.77    82.76     1.51     0.28     4.90     5.39
 20060305.020000    -3.07    -6.19    95.98     1.43     0.32     5.15     5.53
 20060305.050000    -4.96    -4.78   106.95     1.44     0.38     5.43     6.30
 20060305.080000    -6.85    -3.39   111.95     1.51     0.41     5.56     8.19
 20060305.110000    -6.49    -2.74   116.81     1.55     0.41     5.63     8.08
 20060305.140000    -6.13    -2.09   120.75     1.53     0.38     5.62     7.88
 20060305.170000    -6.36    -3.34   120.94     1.48     0.33     5.47     7.69
 20060305.200000    -6.59    -4.60   115.77     1.45     0.27     5.22     7.30
 20060305.230000    -5.42    -3.21   116.21     1.36     0.22     5.08     5.73
 20060306.020000    -4.26    -1.80   122.66     1.24     0.18     5.03     6.98
 20060306.050000    -4.29    -2.39   129.17     1.16     0.14     5.07     6.67
 20060306.080000    -4.32    -2.97   130.38     1.12     0.12     4.94     6.53
 20060306.110000    -4.73    -1.22   131.37     1.07     0.10     4.81     6.42
 20060306.140000    -5.15     0.52   131.66     1.04     0.09     4.67     6.23
 20060306.170000    -5.20    -1.26   130.88     1.01     0.08     4.54     5.91
 20060306.200000    -5.24    -3.04   126.98     1.01     0.07     4.42     5.66
 20060306.230000    -5.25    -3.68   121.02     0.99     0.06     4.30     5.35
 20060307.020000    -5.25    -4.33   112.33     0.99     0.05     4.20     5.03
 20060307.050000    -5.99    -5.26    96.56     1.06     0.05     4.11     4.96
 20060307.080000    -6.73    -6.18    82.92     1.20     0.04     4.22     4.96
 20060307.110000    -7.00    -6.41    76.23     1.30     0.03     4.38     5.07
 20060307.140000    -7.27    -6.65    72.18     1.40     0.03     4.48     5.15
 20060307.170000    -7.78    -6.21    71.11     1.47     0.03     4.63     5.39
 20060307.200000    -8.30    -5.77    70.14     1.51     0.02     4.68     5.44
 20060307.230000    -7.56    -6.08    68.53     1.48     0.02     4.63     5.44
 20060308.020000    -6.81    -6.39    66.72     1.41     0.02     4.51     5.36
 20060308.050000    -6.41    -6.70    65.15     1.36     0.02     4.40     5.24
 20060308.080000    -6.03    -7.01    63.47     1.32     0.02     4.31     5.11
 20060308.110000    -5.72    -5.74    63.72     1.21     0.02     4.15     5.08
 20060308.140000    -5.41    -4.48    65.80     1.05     0.02     3.94     5.03
 20060308.170000    -5.00    -3.52    69.43     0.91     0.02     3.83     4.94
 20060308.200000    -4.58    -2.57    72.54     0.82     0.02     3.69     4.81
 20060308.230000    -3.90    -3.21    74.80     0.75     0.02     3.60     4.66
 20060309.020000    -3.22    -3.86    75.32     0.71     0.02     3.52     4.49
 20060309.050000    -2.80    -3.82    75.63     0.69     0.02     3.50     4.43
 20060309.080000    -2.38    -3.78    75.32     0.68     0.02     3.51     4.44
 20060309.110000    -2.07    -2.91    77.15     0.65     0.02     3.62     4.51
 20060309.140000    -1.76    -2.03    80.70     0.60     0.02     3.79     4.61
 20060309.170000    -2.34    -0.43    85.06     0.55     0.01     3.85     4.64
 20060309.200000    -2.92     1.18    89.85     0.51     0.01     3.81     4.55
 20060309.230000    -4.13    -1.92    88.06     0.53     0.01     3.46     4.34
 20060310.020000    -5.33    -5.02    71.30     0.69     0.01     3.18     3.38
 20060310.050000    -6.25    -6.24    66.29     0.93     0.01     3.61     4.07
 20060310.080000    -7.18    -7.46    65.55     1.26     0.01     4.12     4.64
 20060310.110000    -6.35    -6.08    66.28     1.33     0.01     4.34     5.10
 20060310.140000    -5.52    -4.70    67.09     1.17     0.01     4.19     5.29
 20060310.170000    -6.04    -2.54    69.61     1.01     0.01     4.02     5.29
 20060310.200000    -6.55    -0.38    74.64     0.93     0.01     3.91     5.21
 20060310.230000    -4.86    -0.94    78.26     0.85     0.01     3.86     5.08
 20060311.020000    -3.17    -1.49    81.05     0.74     0.01     3.95     5.07
 20060311.050000    -4.11    -1.78    82.17     0.69     0.01     3.90     5.00
 20060311.080000    -5.04    -2.08    83.31     0.69     0.01     3.75     4.80
 20060311.110000    -4.99    -0.61    87.72     0.69     0.01     3.71     4.27
 20060311.140000    -4.94     0.85    95.32     0.70     0.01     3.76     4.28
 20060311.170000    -4.10     1.37   104.51     0.72     0.02     3.94     4.48
 20060311.200000    -3.24     1.88   112.93     0.74     0.02     4.15     4.93
 20060311.230000    -2.54     2.37   119.09     0.76     0.02     4.34     5.24
 20060312.020000    -1.82     2.85   122.88     0.76     0.02     4.41     5.30
 20060312.050000    -1.34     0.75   125.76     0.72     0.01     4.50     5.28
 20060312.080000    -0.86    -1.35   126.74     0.67     0.01     4.58     5.21
 20060312.110000    -4.46    -3.28   114.20     0.70     0.01     4.07     5.13
 20060312.140000    -8.06    -5.20    82.93     1.05     0.01     3.73     4.13
 20060312.170000    -9.67    -8.51    72.11     1.84     0.02     4.82     5.45
 20060312.200000   -11.28   -11.81    62.68     2.96     0.22     6.03     6.72
 20060312.230000   -10.50   -11.02    59.49     3.48     0.90     6.80     7.85
 20060313.020000    -9.72   -10.23    58.50     3.36     1.06     6.83     7.77
 20060313.050000    -8.90   -11.57    57.14     3.17     0.84     6.47     7.27
 20060313.080000    -8.09   -12.93    55.39     3.08     0.64     6.25     7.14
 20060313.110000    -7.40   -11.73    54.82     2.89     0.53     6.07     7.05
 20060313.140000    -6.70   -10.54    54.97     2.57     0.44     5.84     6.75
 20060313.170000    -6.13    -9.49    56.18     2.25     0.34     5.56     6.49
 20060313.200000    -5.55    -8.45    57.45     1.99     0.24     5.30     6.26
 20060313.230000    -4.26    -8.81    57.01     1.82     0.18     5.06     6.12
 20060314.020000    -2.98    -9.16    54.77     1.70     0.15     4.94     6.00
 20060314.050000    -5.55    -9.28    53.71     1.73     0.13     4.92     5.68
 20060314.080000    -8.12    -9.39    56.85     2.01     0.12     5.22     5.96
 20060314.110000    -7.97    -8.77    58.81     2.17     0.15     5.52     6.40
 20060314.140000    -7.83    -8.15    58.94     2.11     0.17     5.46     6.43
 20060314.170000    -7.97    -7.45    59.35     1.99     0.13     5.26     6.15
 20060314.200000    -8.11    -6.76    59.95     1.88     0.09     5.05     5.98
 20060314.230000    -7.15    -5.99    61.84     1.67     0.06     4.85     5.87
 20060315.020000    -6.17    -5.24    63.66     1.44     0.06     4.63     5.78
 20060315.050000    -6.23    -6.15    64.35     1.35     0.05     4.45     5.38
 20060315.080000    -6.28    -7.06    64.12     1.36     0.05     4.41     5.09
 20060315.110000    -5.76    -5.44    66.87     1.28     0.05     4.32     5.26
 20060315.140000    -5.26    -3.82    72.17     1.10     0.05     4.18     5.25
 20060315.170000    -5.53    -2.90    78.91     0.99     0.05     4.04     5.07
 20060315.200000    -5.79    -1.98    86.11     0.94     0.05     3.93     4.87
 20060315.230000    -2.58    -1.73    99.93     0.82     0.04     4.13     4.85
 20060316.020000     0.64    -1.48   115.00     0.73     0.04     4.46     4.97
 20060316.050000     0.04    -3.02   124.08     0.70     0.04     4.61     5.47
 20060316.080000    -0.56    -4.57   122.51     0.72     0.03     4.41     5.80
 20060316.110000    -0.64    -2.88   123.33     0.73     0.02     4.28     5.85
 20060316.140000    -0.72    -1.19   130.34     0.67     0.02     4.45     5.85
 20060316.170000    -3.11    -0.74   133.00     0.63     0.02     4.54     5.84
 20060316.200000    -5.51    -0.29   121.17     0.71     0.01     3.97     5.81
 20060316.230000    -6.12    -2.28   107.73     0.81     0.01     3.77     4.23
 20060317.020000    -6.72    -4.27    92.13     0.93     0.01     3.82     4.25
 20060317.050000    -6.54    -6.27    78.30     1.12     0.01     3.98     4.57
 20060317.080000    -6.36    -8.27    67.91     1.32     0.01     4.24     4.87
 20060317.110000    -6.35    -3.54    70.19     1.22     0.01     4.31     5.13
 20060317.140000    -6.33     1.18    77.55     1.00     0.01     4.01     5.09
 20060317.170000    -5.15     1.12    86.09     0.85     0.01     3.78     4.95
 20060317.200000    -3.96     1.05    93.13     0.73     0.01     3.71     4.84
 20060317.230000    -2.16     0.78   100.96     0.64     0.01     3.93     4.77
 20060318.020000    -0.35     0.50   111.62     0.61     0.01     4.33     4.84
 20060318.050000    -1.40    -0.36   119.63     0.62     0.01     4.62     5.26
 20060318.080000    -2.44    -1.22   122.53     0.62     0.01     4.64     5.51
 20060318.110000    -0.10     0.68   124.76     0.59     0.01     4.62     5.38
 20060318.140000     2.25     2.57   129.26     0.57     0.01     4.37     5.21
 20060318.170000     3.09     2.95   144.94     0.58     0.01     3.88     5.02
 20060318.200000     3.92     3.34   170.77     0.63     0.01     3.56     4.87
 20060318.230000     3.01    -0.97   177.82     0.58     0.01     3.58     4.39
 20060319.020000     2.11    -5.28   212.39     0.60     0.01     3.25     4.41
 20060319.050000    -3.72    -7.08    21.76     0.73     0.01     3.09     3.14
 20060319.080000    -9.55    -8.87    49.09     1.37     0.01     3.99     4.38
 20060319.110000   -10.15    -7.97    58.74     2.05     0.02     5.03     5.63
 20060319.140000   -10.75    -7.07    61.40     2.27     0.06     5.39     6.14
 20060319.170000    -9.99    -7.29    62.03     2.31     0.10     5.50     6.45
 20060319.200000    -9.21    -7.51    61.94     2.24     0.12     5.42     6.43
 20060319.230000    -8.42    -6.75    62.37     2.06     0.12     5.25     6.27
 20060320.020000    -7.63    -5.98    64.55     1.80     0.13     5.07     6.07
 20060320.050000    -7.23    -7.09    65.29     1.70     0.12     4.90     5.74
 20060320.080000    -6.83    -8.20    63.88     1.71     0.09     4.84     5.63
 20060320.110000    -7.05    -5.97    65.06     1.61     0.07     4.74     5.70
 20060320.140000    -7.27    -3.74    69.43     1.41     0.07     4.58     5.79
 20060320.170000    -6.48    -4.78    72.43     1.28     0.07     4.43     5.62
 20060320.200000    -5.68    -5.81    73.62     1.23     0.07     4.32     5.16
 20060320.230000    -6.39    -3.14    77.79     1.16     0.06     4.24     5.19
 20060321.020000    -7.11    -0.46    85.06     1.10     0.05     4.16     5.07
 20060321.050000    -5.91    -2.70    90.66     1.05     0.04     4.13     4.95
 20060321.080000    -4.72    -4.93    90.61     1.04     0.03     4.10     4.92
 20060321.110000    -5.37    -0.78    95.15     0.98     0.02     4.13     5.04
 20060321.140000    -6.01     3.39   104.88     0.96     0.02     4.02     4.99
 20060321.170000    -5.90    -0.66   108.00     0.94     0.01     3.97     4.79
 20060321.200000    -5.77    -4.71    96.94     0.95     0.01     3.87     4.60
 20060321.230000    -3.90    -2.68    95.07     0.89     0.01     3.89     4.75
 20060322.020000    -2.03    -0.65   102.17     0.74     0.01     4.13     4.87
 20060322.050000    -2.71    -1.19   109.42     0.66     0.01     4.25     4.87
 20060322.080000    -3.39    -1.73   114.17     0.62     0.01     4.15     4.88
 20060322.110000    -1.55     0.27   121.86     0.59     0.01     4.17     4.96
 20060322.140000     0.30     2.28   129.67     0.55     0.01     4.26     5.08
 20060322.170000     0.93     2.97   138.17     0.53     0.01     4.20     5.17
 20060322.200000     1.57     3.66   152.05     0.54     0.01     3.95     5.25
 20060322.230000     1.79     2.75   164.70     0.56     0.01     3.75     5.27
 20060323.020000     2.01     1.86   170.36     0.55     0.01     3.71     4.57
 20060323.050000     1.10     1.95   169.87     0.51     0.01     3.79     4.43
 20060323.080000     0.19     2.04   169.82     0.47     0.01     3.83     4.35
 20060323.110000    -1.99     0.22   169.64     0.44     0.01     3.87     4.28
 20060323.140000    -4.18    -1.59   148.80     0.48     0.01     3.47     4.24
 20060323.170000    -6.11    -4.10    85.09     0.71     0.01     3.21     3.29
 20060323.200000    -8.03    -6.61    65.95     1.17     0.01     3.89     4.29
 20060323.230000    -8.84    -7.66    62.37     1.70     0.01     4.72     5.37
 20060324.020000    -9.66    -8.70    61.01     2.11     0.04     5.24     5.97
 20060324.050000    -8.98    -9.05    60.09     2.27     0.09     5.49     6.33
 20060324.080000    -8.31    -9.39    59.15     2.30     0.13     5.54     6.47
 20060324.110000    -7.46    -6.95    60.34     2.03     0.12     5.34     6.46
 20060324.140000    -6.61    -4.51    63.96     1.60     0.09     4.98     6.28
 20060324.170000    -7.09    -5.49    65.09     1.43     0.06     4.62     5.64
 20060324.200000    -7.56    -6.48    64.46     1.46     0.03     4.55     5.13
 20060324.230000    -8.56    -8.02    62.45     1.73     0.02     4.82     5.50
 20060325.020000    -9.56    -9.56    60.67     2.16     0.04     5.24     5.99
 20060325.050000    -8.64    -8.46    59.97     2.20     0.08     5.35     6.19
 20060325.080000    -7.71    -7.38    59.82     1.96     0.07     5.09     6.08
 20060325.110000    -7.32    -6.51    61.52     1.70     0.04     4.84     5.86
 20060325.140000    -6.93    -5.64    63.96     1.49     0.03     4.55     5.55
 20060325.170000    -6.27    -6.71    63.98     1.37     0.02     4.30     5.14
 20060325.200000    -5.61    -7.78    62.20     1.32     0.02     4.17     4.95
 20060325.230000    -5.48    -6.08    62.69     1.20     0.01     4.00     4.90
 20060326.020000    -5.34    -4.37    65.64     1.00     0.01     3.85     4.86
 20060326.050000    -4.80    -4.89    66.57     0.90     0.01     3.67     4.62
 20060326.080000    -4.27    -5.40    66.43     0.87     0.01     3.59     4.42
 20060326.110000    -4.90    -5.73    66.34     0.90     0.00     3.63     4.36
 20060326.140000    -5.54    -6.05    66.63     0.98     0.00     3.80     4.55
 20060326.170000    -5.94    -5.23    68.05     1.04     0.00     3.99     4.76
 20060326.200000    -6.34    -4.40    68.10     1.08     0.01     4.11     5.00
 20060326.230000    -6.36    -4.25    66.95     1.11     0.01     4.22     5.14
 20060327.020000    -6.38    -4.11    65.99     1.14     0.02     4.33     5.33
 20060327.050000    -6.17    -5.10    65.18     1.17     0.02     4.38     5.40
 20060327.080000    -5.96    -6.09    64.31     1.19     0.02     4.38     5.35
 20060327.110000    -5.01    -5.21    64.53     1.12     0.01     4.29     5.38
 20060327.140000    -4.05    -4.34    64.28     1.01     0.01     4.08     5.30
 20060327.170000    -3.11    -4.65    63.67     0.90     0.00     3.86     5.11
 20060327.200000    -2.17    -4.98    61.63     0.82     0.00     3.69     4.85
 20060327.230000    -2.34    -5.75    58.96     0.79     0.00     3.59     4.65
 20060328.020000    -2.50    -6.54    57.78     0.84     0.00     3.71     4.74
 20060328.050000    -3.48    -6.79    57.62     0.93     0.00     3.91     4.95
 20060328.080000    -4.46    -7.04    56.86     1.02     0.00     4.00     4.94
 20060328.110000    -5.29    -6.72    57.57     1.08     0.00     4.05     4.80
 20060328.140000    -6.11    -6.40    59.12     1.13     0.00     4.11     4.79
 20060328.170000    -6.39    -5.03    61.20     1.12     0.00     4.12     4.87
 20060328.200000    -6.66    -3.68    63.56     1.08     0.01     4.09     4.96
 20060328.230000    -7.33    -5.22    65.13     1.16     0.01     4.18     4.73
 20060329.020000    -8.00    -6.76    65.23     1.45     0.01     4.50     5.09
 20060329.050000    -7.97    -7.42    64.29     1.70     0.02     4.86     5.57
 20060329.080000    -7.94    -8.08    62.71     1.82     0.05     5.06     5.88
 20060329.110000    -7.64    -6.45    63.40     1.76     0.08     5.05     5.97
 20060329.140000    -7.34    -4.83    65.87     1.58     0.12     4.88     5.91
 20060329.170000    -7.07    -3.41    69.94     1.41     0.12     4.75     5.86
 20060329.200000    -6.81    -1.99    74.24     1.28     0.10     4.60     5.68
 20060329.230000    -5.99    -2.36    77.35     1.18     0.09     4.41     5.49
 20060330.020000    -5.17    -2.73    80.13     1.08     0.08     4.30     5.27
 20060330.050000    -5.28    -3.49    81.32     1.02     0.07     4.21     5.08
 20060330.080000    -5.40    -4.25    82.12     1.01     0.07     4.13     4.93
 20060330.110000    -5.05    -3.03    84.94     0.98     0.06     4.09     4.94
 20060330.140000    -4.70    -1.81    89.07     0.93     0.05     4.05     4.95
 20060330.170000    -4.36    -1.22    95.53     0.85     0.04     4.11     5.01
 20060330.200000    -4.02    -0.64   100.22     0.80     0.04     4.09     5.10
 20060330.230000    -3.78    -0.83   103.29     0.77     0.03     4.02     5.14
 20060331.020000    -3.54    -1.02   106.18     0.74     0.03     3.95     5.12
 20060331.050000    -3.83    -2.08   109.71     0.74     0.03     3.96     5.34
 20060331.080000    -4.14    -3.14   115.35     0.80     0.04     4.21     5.92
 20060331.110000    -4.22    -2.82   123.14     0.92     0.07     4.70     6.23
 20060331.140000    -4.30    -2.50   127.87     1.03     0.10     5.05     6.45
 20060331.170000    -4.97    -2.04   129.63     1.10     0.10     5.16     6.56
 20060331.200000    -5.65    -1.57   130.24     1.13     0.09     5.15     6.55
 20060331.230000    -5.09     1.82   132.82     1.16     0.08     5.17     6.52
 20060401.020000    -4.53     5.22   137.10     1.26     0.10     5.10     6.53
 20060401.050000    -4.07     4.07   140.14     1.33     0.11     5.25     6.50
 20060401.080000    -3.61     2.93   140.03     1.32     0.12     5.35     6.56
