  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 19960201.080000    -7.58   -11.59    56.03     2.23     0.05     5.37     6.06
 19960201.110000    -6.43   -10.25    56.99     2.32     0.13     5.60     6.57
 19960201.140000    -5.26    -8.90    55.82     2.07     0.15     5.38     6.61
 19960201.170000    -6.20    -9.25    54.56     1.96     0.13     5.17     6.19
 19960201.200000    -7.12    -9.57    55.57     2.07     0.14     5.30     6.19
 19960201.230000    -6.81    -8.78    57.11     2.05     0.16     5.34     6.33
 19960202.020000    -6.49    -7.99    57.06     1.89     0.14     5.08     6.08
 19960202.050000    -8.76    -9.38    57.19     2.01     0.12     5.08     5.77
 19960202.080000   -11.01   -10.75    60.36     2.58     0.15     5.66     6.31
 19960202.110000   -10.82   -11.11    61.63     2.98     0.31     6.14     6.93
 19960202.140000   -10.63   -11.46    60.36     3.13     0.43     6.33     7.23
 19960202.170000   -10.82    -9.82    60.19     3.09     0.44     6.33     7.29
 19960202.200000   -10.93    -8.08    61.66     2.96     0.43     6.25     7.28
 19960202.230000    -8.54    -6.86    63.54     2.53     0.39     5.99     7.19
 19960203.020000    -6.14    -5.61    66.37     1.96     0.30     5.58     6.77
 19960203.050000    -8.17    -6.69    66.70     1.80     0.21     5.13     5.68
 19960203.080000   -10.19    -7.75    66.60     2.08     0.16     5.32     5.91
 19960203.110000    -8.31    -6.56    68.60     2.08     0.15     5.48     6.36
 19960203.140000    -6.43    -5.37    70.06     1.75     0.13     5.14     6.37
 19960203.170000    -6.31    -5.49    70.40     1.53     0.12     4.83     6.08
 19960203.200000    -6.19    -5.60    70.46     1.45     0.10     4.65     5.77
 19960203.230000    -4.82    -4.40    72.16     1.31     0.09     4.58     5.72
 19960204.020000    -3.46    -3.21    76.21     1.12     0.08     4.61     5.77
 19960204.050000    -4.00    -4.55    78.34     1.02     0.07     4.45     5.69
 19960204.080000    -4.51    -5.87    75.91     1.01     0.06     4.24     5.30
 19960204.110000    -2.74    -4.63    77.63     0.95     0.05     4.19     5.09
 19960204.140000    -0.87    -3.24    82.66     0.85     0.04     4.22     5.16
 19960204.170000    -1.99    -3.60    85.12     0.78     0.03     4.21     5.14
 19960204.200000    -3.05    -3.80    85.24     0.75     0.03     4.07     5.08
 19960204.230000    -3.11    -4.16    85.12     0.74     0.03     3.96     4.84
 19960205.020000    -3.17    -4.52    83.52     0.74     0.02     3.88     4.44
 19960205.050000    -3.78    -4.86    78.04     0.76     0.02     3.78     4.31
 19960205.080000    -4.38    -5.20    72.74     0.79     0.02     3.74     4.36
 19960205.110000    -4.68    -5.69    68.81     0.84     0.02     3.74     4.28
 19960205.140000    -4.99    -6.18    66.11     0.91     0.02     3.78     4.29
 19960205.170000    -7.33    -7.47    64.32     1.21     0.01     4.02     4.54
 19960205.200000    -9.64    -8.72    67.82     1.80     0.02     4.76     5.35
 19960205.230000    -8.56    -7.62    69.16     2.02     0.04     5.21     6.01
 19960206.020000    -7.49    -6.53    66.97     1.82     0.04     4.97     6.01
 19960206.050000    -8.07    -7.64    64.07     1.74     0.03     4.75     5.66
 19960206.080000    -8.64    -8.73    63.55     1.89     0.04     4.95     5.67
 19960206.110000    -8.44    -7.48    65.89     1.93     0.09     5.12     5.96
 19960206.140000    -8.19    -6.19    68.31     1.83     0.16     5.04     5.91
 19960206.170000   -10.39    -6.74    69.63     2.00     0.21     5.17     5.84
 19960206.200000   -12.55    -7.27    72.51     2.51     0.23     5.70     6.26
 19960206.230000   -11.94    -6.34    74.25     2.72     0.30     5.99     6.71
 19960207.020000   -11.31    -5.41    74.31     2.62     0.35     5.91     6.71
 19960207.050000   -11.49    -6.74    74.18     2.63     0.44     5.89     6.58
 19960207.080000   -11.60    -8.05    73.61     2.72     0.45     5.99     6.61
 19960207.110000    -8.33    -5.98    75.79     2.31     0.38     5.76     6.61
 19960207.140000    -5.05    -3.91    84.80     1.71     0.33     5.47     6.50
 19960207.170000    -5.53    -4.41    94.73     1.49     0.35     5.36     6.43
 19960207.200000    -6.01    -4.91    99.02     1.47     0.34     5.21     5.88
 19960207.230000    -4.94    -3.62   103.02     1.43     0.29     5.11     5.87
 19960208.020000    -3.85    -2.33   111.31     1.30     0.25     5.12     5.83
 19960208.050000    -3.50    -2.58   119.90     1.18     0.23     5.20     5.70
 19960208.080000    -3.11    -2.80   125.13     1.13     0.21     5.10     5.62
 19960208.110000    -2.89    -4.34   126.02     1.10     0.18     4.94     5.59
 19960208.140000    -2.53    -5.71   120.97     1.08     0.16     4.74     5.57
 19960208.170000    -2.93    -5.31   116.38     1.05     0.15     4.61     5.54
 19960208.200000    -3.32    -4.87   113.84     1.02     0.14     4.51     5.51
 19960208.230000    -2.69    -5.84   107.37     1.00     0.12     4.38     5.18
 19960209.020000    -1.99    -6.67    95.36     0.99     0.11     4.22     4.93
 19960209.050000    -4.40    -9.01    60.70     1.15     0.09     4.03     4.19
 19960209.080000    -6.74   -11.22    55.81     1.64     0.07     4.50     4.99
 19960209.110000    -6.43   -10.21    59.68     1.92     0.06     5.04     5.72
