  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20030101.080000    -7.64    -9.40   230.91     0.69     0.00     2.70     3.00
 20030101.110000    -7.11    -8.63   227.32     0.83     0.00     3.43     4.15
 20030101.140000    -6.60    -7.86    43.77     1.06     0.00     3.44     3.87
 20030101.170000    -7.88    -8.80    55.29     1.56     0.00     4.41     4.96
 20030101.200000    -9.16    -9.74    58.41     2.10     0.03     5.17     5.84
 20030101.230000    -8.47    -8.92    58.16     2.27     0.08     5.46     6.36
 20030102.020000    -7.77    -8.12    57.69     2.16     0.13     5.37     6.44
 20030102.050000    -7.75    -7.71    58.47     2.02     0.13     5.21     6.18
 20030102.080000    -7.72    -7.31    60.00     1.92     0.12     5.05     5.99
 20030102.110000    -6.51    -6.77    64.02     1.72     0.15     4.93     5.86
 20030102.140000    -5.29    -6.24    68.64     1.50     0.18     4.85     5.84
 20030102.170000    -4.35    -5.83    72.16     1.35     0.18     4.74     5.72
 20030102.200000    -3.42    -5.41    76.04     1.21     0.17     4.63     5.55
 20030102.230000    -0.74    -6.73    74.29     1.11     0.14     4.45     5.34
 20030103.020000     1.94    -8.07    51.36     1.09     0.10     4.15     4.42
 20030103.050000     1.31    -9.44    17.11     1.15     0.07     4.02     4.04
 20030103.080000     0.67   -10.83    12.83     1.26     0.06     4.09     4.29
 20030103.110000    -2.80    -9.00    29.03     1.29     0.04     4.21     4.71
 20030103.140000    -6.28    -7.17    48.03     1.35     0.04     4.34     5.04
 20030103.170000    -8.13    -7.36    57.82     1.59     0.03     4.67     5.39
 20030103.200000    -9.98    -7.55    63.13     2.05     0.05     5.25     5.97
 20030103.230000    -9.72    -8.52    63.87     2.41     0.14     5.71     6.57
 20030104.020000    -9.46    -9.48    62.28     2.53     0.21     5.84     6.77
 20030104.050000    -8.20   -10.00    60.67     2.46     0.22     5.76     6.71
 20030104.080000    -6.94   -10.52    58.69     2.33     0.20     5.59     6.57
 20030104.110000    -6.56    -9.40    58.22     2.17     0.19     5.40     6.41
 20030104.140000    -6.18    -8.28    59.26     1.96     0.18     5.19     6.17
 20030104.170000    -7.32    -8.11    60.31     1.89     0.18     5.08     5.94
 20030104.200000    -8.46    -7.95    61.38     1.95     0.16     5.13     5.95
 20030104.230000    -8.65    -8.32    61.43     2.05     0.13     5.26     6.08
 20030105.020000    -8.84    -8.69    61.10     2.19     0.14     5.46     6.29
 20030105.050000    -9.14   -10.24    59.76     2.46     0.20     5.75     6.59
 20030105.080000    -9.44   -11.80    57.66     2.80     0.28     5.97     6.82
 20030105.110000    -9.73   -10.77    57.52     2.87     0.34     6.07     7.03
 20030105.140000   -10.02    -9.73    58.23     2.82     0.35     6.03     7.00
 20030105.170000   -11.12    -9.80    59.27     2.93     0.38     6.12     7.00
 20030105.200000   -12.22    -9.86    60.60     3.23     0.53     6.44     7.33
 20030105.230000   -10.61    -9.92    60.47     3.26     0.69     6.60     7.71
 20030106.020000    -8.99    -9.99    59.77     3.00     0.61     6.36     7.44
 20030106.050000   -10.39    -9.59    60.12     2.91     0.47     6.14     7.06
 20030106.080000   -11.79    -9.19    61.44     3.01     0.43     6.18     7.09
 20030106.110000   -10.72    -8.00    62.30     2.84     0.38     6.05     7.10
 20030106.140000    -9.66    -6.81    64.43     2.40     0.28     5.63     6.65
 20030106.170000    -8.55    -8.41    65.08     2.18     0.27     5.34     6.13
 20030106.200000    -7.44   -10.02    64.45     2.22     0.31     5.39     6.09
 20030106.230000    -6.86   -10.43    64.12     2.29     0.34     5.54     6.28
 20030107.020000    -6.27   -10.84    63.06     2.31     0.35     5.59     6.40
 20030107.050000    -5.71   -10.28    61.80     2.23     0.31     5.50     6.36
 20030107.080000    -5.17    -9.71    60.66     2.15     0.24     5.44     6.44
 20030107.110000    -4.68    -9.56    60.30     2.14     0.24     5.50     6.68
 20030107.140000    -4.19    -9.41    59.23     2.05     0.24     5.41     6.64
 20030107.170000    -5.66    -9.24    57.74     2.01     0.22     5.32     6.24
 20030107.200000    -7.12    -9.06    58.15     2.12     0.22     5.44     6.32
 20030107.230000    -6.92    -9.70    58.34     2.27     0.30     5.70     6.61
 20030108.020000    -6.72   -10.33    57.72     2.34     0.37     5.83     6.65
 20030108.050000    -6.89    -9.87    57.64     2.31     0.36     5.79     6.61
 20030108.080000    -7.06    -9.41    57.87     2.25     0.31     5.67     6.53
 20030108.110000    -5.99    -7.97    58.70     2.03     0.25     5.42     6.45
 20030108.140000    -4.93    -6.54    61.07     1.70     0.20     5.20     6.29
 20030108.170000    -5.89    -7.45    60.80     1.58     0.16     4.90     5.75
 20030108.200000    -6.84    -8.36    60.57     1.71     0.12     4.96     5.63
 20030108.230000    -6.29    -7.51    61.35     1.78     0.12     5.21     6.12
 20030109.020000    -5.73    -6.65    61.47     1.66     0.13     5.09     6.35
 20030109.050000    -5.07    -7.79    60.01     1.55     0.11     4.81     5.75
 20030109.080000    -4.40    -8.94    57.84     1.51     0.07     4.63     5.37
 20030109.110000    -4.51    -7.91    57.99     1.44     0.06     4.52     5.40
