  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 19980201.080000    -1.94    -4.62    70.09     0.73     0.01     3.62     4.56
 19980201.110000    -1.79    -4.21    66.69     0.66     0.01     3.44     4.55
 19980201.140000    -1.64    -3.80    62.98     0.59     0.01     3.22     4.42
 19980201.170000    -5.04    -4.22    59.27     0.60     0.00     3.03     3.20
 19980201.200000    -8.02    -4.09    70.23     0.88     0.00     3.47     3.83
 19980201.230000    -6.37    -3.31    80.58     1.03     0.00     4.00     4.66
 19980202.020000    -4.71    -2.54    82.81     0.96     0.01     4.07     5.03
 19980202.050000    -6.04    -1.99    80.63     0.89     0.01     3.89     5.04
 19980202.080000    -7.23    -1.39    79.69     0.89     0.01     3.77     4.93
 19980202.110000    -4.15    -0.78    80.72     0.81     0.01     3.76     4.88
 19980202.140000    -1.07    -0.17    85.13     0.67     0.01     4.03     4.88
 19980202.170000    -3.20    -0.92    87.03     0.60     0.01     4.13     4.84
 19980202.200000    -5.33    -1.67    85.37     0.66     0.01     3.68     4.72
 19980202.230000    -3.37    -2.17    86.25     0.68     0.01     3.67     4.37
 19980203.020000    -0.70    -2.33    89.24     0.63     0.01     3.92     4.48
 19980203.050000    -1.38    -3.47    88.98     0.61     0.01     3.98     4.57
 19980203.080000    -2.06    -4.60    78.51     0.63     0.01     3.68     4.55
 19980203.110000    -1.55    -2.73    77.79     0.61     0.01     3.64     4.42
 19980203.140000    -0.99    -0.76    86.35     0.53     0.01     3.86     4.37
 19980203.170000    -1.75    -2.30    89.94     0.48     0.01     3.94     4.36
 19980203.200000    -2.46    -3.80    81.01     0.51     0.01     3.52     4.34
 19980203.230000    -0.89    -5.13    68.34     0.57     0.01     3.23     3.65
 19980204.020000     0.93    -5.81    48.28     0.61     0.01     3.17     3.74
 19980204.050000    -2.29    -8.66    33.45     0.80     0.01     3.28     3.55
 19980204.080000    -5.45   -10.72    44.82     1.31     0.01     3.98     4.41
 19980204.110000    -4.69   -10.69    49.37     1.61     0.01     4.53     5.11
 19980204.140000    -3.90   -10.62    48.79     1.68     0.01     4.70     5.47
 19980204.170000    -5.23   -11.09    50.27     1.84     0.02     4.95     5.69
 19980204.200000    -6.52   -11.49    53.83     2.10     0.05     5.31     6.05
 19980204.230000    -4.68    -9.58    54.76     1.97     0.08     5.25     6.26
 19980205.020000    -2.82    -7.61    54.21     1.55     0.07     4.84     6.12
 19980205.050000    -4.75    -8.96    50.58     1.44     0.07     4.49     5.27
 19980205.080000    -6.62   -10.20    53.14     1.69     0.07     4.73     5.36
 19980205.110000    -4.81    -8.85    56.64     1.70     0.07     4.92     5.76
 19980205.140000    -2.96    -7.43    55.66     1.43     0.07     4.61     5.78
 19980205.170000    -3.83    -7.89    51.41     1.30     0.08     4.36     5.45
 19980205.200000    -4.69    -8.31    51.61     1.35     0.08     4.40     5.04
 19980205.230000    -3.84    -7.25    53.83     1.31     0.07     4.43     5.33
 19980206.020000    -3.01    -6.17    53.40     1.19     0.07     4.25     5.39
 19980206.050000    -3.98    -6.14    54.97     1.08     0.06     4.12     5.24
 19980206.080000    -4.91    -6.01    56.50     1.07     0.05     4.06     4.80
 19980206.110000    -3.53    -7.04    57.95     1.10     0.04     4.13     5.08
 19980206.140000    -1.95    -7.75    55.61     1.11     0.03     4.16     5.33
 19980206.170000    -2.52    -6.84    53.21     1.06     0.03     4.04     5.37
 19980206.200000    -3.04    -5.84    52.45     0.98     0.02     3.84     5.25
 19980206.230000    -1.67    -5.68    50.54     0.88     0.02     3.65     4.51
 19980207.020000    -0.19    -5.25    46.71     0.77     0.02     3.58     4.44
 19980207.050000    -0.42    -5.40    40.97     0.71     0.01     3.41     4.10
 19980207.080000    -0.67    -5.55    36.58     0.67     0.01     3.25     3.54
 19980207.110000    -0.31    -5.36    33.82     0.64     0.01     3.12     3.48
 19980207.140000     0.05    -5.13    31.03     0.60     0.01     3.01     3.36
 19980207.170000    -1.42    -6.10    29.31     0.60     0.01     2.97     3.20
 19980207.200000    -2.85    -6.82    35.61     0.67     0.00     3.12     3.44
 19980207.230000    -3.13    -7.05    43.70     0.78     0.00     3.42     3.84
 19980208.020000    -3.40    -7.26    50.28     0.89     0.00     3.73     4.29
 19980208.050000    -4.16    -6.12    55.75     0.94     0.00     3.93     4.79
 19980208.080000    -4.81    -4.77    57.82     0.91     0.00     3.91     4.95
 19980208.110000    -5.37    -4.88    57.38     0.88     0.00     3.78     4.87
 19980208.140000    -5.91    -4.97    58.79     0.90     0.00     3.74     4.50
 19980208.170000    -6.48    -4.57    63.43     0.96     0.00     3.87     4.55
 19980208.200000    -7.01    -4.13    68.69     1.03     0.01     4.01     4.70
 19980208.230000    -5.27    -2.54    71.43     0.97     0.02     4.07     5.03
 19980209.020000    -3.45    -0.91    75.16     0.84     0.03     4.16     5.14
 19980209.050000    -2.75    -0.58    82.40     0.77     0.05     4.39     5.26
 19980209.080000    -2.04    -0.23    90.38     0.75     0.06     4.52     5.36
 19980209.110000    -1.40    -1.06    97.78     0.72     0.05     4.55     5.36
 19980209.140000     0.53    -1.35   104.16     0.68     0.03     4.53     5.29
 19980209.170000    -1.75    -2.71   108.51     0.64     0.03     4.49     5.18
 19980209.200000    -3.91    -3.14   104.21     0.69     0.03     4.10     5.15
 19980209.230000    -2.83    -3.51   102.45     0.73     0.03     3.97     5.15
 19980210.020000    -1.56    -3.70   101.51     0.71     0.04     3.92     5.22
 19980210.050000    -3.11    -3.86    96.38     0.70     0.04     3.79     5.24
 19980210.080000    -4.51    -3.81    88.94     0.72     0.03     3.69     4.82
 19980210.110000    -4.44    -4.28    84.87     0.75     0.03     3.70     4.38
 19980210.140000    -4.35    -4.72    81.79     0.78     0.02     3.77     4.53
 19980210.170000    -6.80    -6.16    71.77     0.99     0.01     3.77     4.26
