  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20091101.080000    -4.70    -5.93    66.73     1.02     0.03     3.92     4.93
 20091101.110000    -5.11    -5.16    66.86     1.01     0.02     3.91     4.95
 20091101.140000    -5.51    -4.39    67.59     0.99     0.02     3.87     4.90
 20091101.170000    -7.93    -5.87    67.26     1.22     0.02     4.12     4.72
 20091101.200000   -10.34    -7.36    68.26     1.95     0.04     5.08     5.65
 20091101.230000    -9.86    -9.22    65.51     2.53     0.17     5.80     6.61
 20091102.020000    -9.39   -11.10    61.36     2.80     0.34     6.07     7.01
 20091102.050000    -9.44   -13.73    57.44     3.21     0.51     6.34     7.26
 20091102.080000    -9.48   -16.37    54.92     3.84     0.91     6.82     7.81
 20091102.110000   -11.17   -13.65    55.87     4.13     1.35     7.21     8.41
 20091102.140000   -12.86   -10.93    58.64     4.17     1.54     7.37     8.59
 20091102.170000   -13.11   -11.42    60.55     4.25     1.62     7.44     8.69
 20091102.200000   -13.37   -11.92    61.18     4.34     1.68     7.51     8.82
 20091102.230000   -12.54   -13.05    60.74     4.40     1.76     7.58     8.99
 20091103.020000   -11.70   -14.17    59.45     4.49     1.92     7.70     9.22
 20091103.050000   -11.60   -13.38    58.92     4.41     1.91     7.67     9.27
 20091103.080000   -11.50   -12.58    59.14     4.14     1.58     7.34     8.60
 20091103.110000   -10.22   -11.33    59.24     3.66     1.11     6.84     7.97
 20091103.140000    -8.93   -10.07    59.46     3.11     0.73     6.39     7.42
 20091103.170000    -8.55    -9.75    59.22     2.78     0.51     6.06     7.06
 20091103.200000    -8.17    -9.42    59.46     2.59     0.39     5.86     6.83
 20091103.230000    -7.92   -10.08    58.92     2.52     0.34     5.74     6.69
 20091104.020000    -7.68   -10.74    57.70     2.51     0.30     5.69     6.62
 20091104.050000    -6.20   -10.82    55.97     2.35     0.23     5.49     6.52
 20091104.080000    -4.71   -10.89    52.64     2.13     0.17     5.24     6.25
 20091104.110000    -5.84   -10.01    51.69     2.01     0.16     5.09     6.03
 20091104.140000    -6.95    -9.11    53.62     1.96     0.17     5.06     5.93
 20091104.170000    -7.67    -7.26    57.83     1.86     0.18     5.01     5.88
 20091104.200000    -8.38    -5.41    63.85     1.76     0.18     4.94     5.78
 20091104.230000    -6.52    -6.26    66.67     1.63     0.16     4.84     5.79
 20091105.020000    -4.65    -7.12    66.05     1.48     0.13     4.72     5.80
 20091105.050000    -4.97    -7.20    63.56     1.40     0.10     4.57     5.59
 20091105.080000    -5.28    -7.27    61.55     1.36     0.08     4.43     5.17
 20091105.110000    -5.08    -6.50    61.20     1.28     0.06     4.27     5.12
 20091105.140000    -4.88    -5.74    62.38     1.16     0.05     4.12     5.08
 20091105.170000    -6.06    -4.07    66.26     1.07     0.05     4.06     4.96
 20091105.200000    -7.24    -2.41    69.99     1.08     0.04     4.06     4.79
 20091105.230000    -6.15    -4.58    70.09     1.11     0.03     4.16     4.99
 20091106.020000    -5.05    -6.77    66.82     1.16     0.03     4.21     5.08
 20091106.050000    -5.48    -6.44    65.06     1.18     0.02     4.23     5.10
 20091106.080000    -5.91    -6.11    64.66     1.17     0.02     4.20     5.03
 20091106.110000    -5.19    -5.13    65.72     1.08     0.02     4.07     5.06
 20091106.140000    -4.48    -4.15    66.76     0.96     0.02     3.86     4.95
 20091106.170000    -4.79    -2.60    70.92     0.83     0.02     3.76     4.86
 20091106.200000    -5.11    -1.04    74.95     0.76     0.02     3.62     4.67
 20091106.230000    -4.40    -2.48    77.44     0.73     0.02     3.52     4.42
 20091107.020000    -3.70    -3.91    77.13     0.71     0.02     3.44     4.24
 20091107.050000    -4.42    -4.79    72.85     0.71     0.02     3.40     4.10
 20091107.080000    -5.13    -5.67    68.04     0.79     0.02     3.45     3.88
 20091107.110000    -4.99    -4.66    69.10     0.81     0.02     3.55     4.15
 20091107.140000    -4.84    -3.66    72.31     0.78     0.02     3.54     4.33
 20091107.170000    -4.26    -1.94    80.40     0.71     0.02     3.55     4.38
 20091107.200000    -3.68    -0.22    93.13     0.63     0.02     3.63     4.43
 20091107.230000    -2.90    -0.33   102.31     0.59     0.01     3.66     4.43
 20091108.020000    -2.11    -0.44   111.22     0.54     0.01     3.84     4.42
 20091108.050000    -2.15    -1.07   118.02     0.52     0.01     3.96     4.52
 20091108.080000    -2.19    -1.69   123.21     0.52     0.01     4.01     4.85
 20091108.110000    -3.23    -1.51   126.13     0.55     0.01     4.03     5.04
 20091108.140000    -4.27    -1.34   125.73     0.61     0.01     4.00     5.24
 20091108.170000    -3.39    -0.23   128.79     0.66     0.01     4.10     5.31
 20091108.200000    -2.51     0.89   133.03     0.66     0.01     4.34     5.39
 20091108.230000    -1.56     1.12   136.41     0.64     0.01     4.56     5.46
 20091109.020000    -0.62     1.35   138.04     0.63     0.01     4.62     5.46
 20091109.050000    -1.67     0.31   139.45     0.60     0.01     4.61     5.39
 20091109.080000    -2.72    -0.71   139.53     0.58     0.01     4.48     5.31
 20091109.110000    -2.92     0.04   139.24     0.57     0.01     4.34     5.23
 20091109.140000    -3.12     0.78   139.41     0.57     0.00     4.23     5.12
 20091109.170000    -2.61     2.07   140.01     0.57     0.00     4.12     5.00
 20091109.200000    -2.10     3.36   141.26     0.58     0.00     3.94     4.89
 20091109.230000    -0.35     3.09   142.70     0.56     0.00     3.84     4.75
 20091110.020000     1.42     2.80   144.90     0.54     0.00     3.71     4.59
 20091110.050000     1.94     2.00   147.72     0.51     0.00     3.62     4.48
 20091110.080000     2.46     1.19   150.68     0.49     0.00     3.57     4.38
 20091110.110000     2.50     0.85   152.39     0.47     0.00     3.53     4.29
 20091110.140000     2.53     0.49   153.64     0.45     0.00     3.51     4.24
 20091110.170000     1.37     0.95   152.76     0.43     0.00     3.56     4.22
 20091110.200000     0.20     1.41   151.30     0.40     0.00     3.69     4.20
 20091110.230000    -0.21     0.16   150.91     0.38     0.00     3.74     4.20
 20091111.020000    -0.62    -1.08   150.57     0.36     0.00     3.77     4.19
 20091111.050000    -3.92    -2.41   129.29     0.40     0.00     3.21     4.21
 20091111.080000    -7.22    -3.73    88.22     0.67     0.00     2.95     3.17
 20091111.110000    -8.39    -4.32    81.76     1.02     0.00     3.66     4.10
 20091111.140000    -9.55    -4.92    74.75     1.48     0.00     4.45     5.02
 20091111.170000    -9.64    -5.80    69.56     1.80     0.02     4.98     5.65
 20091111.200000    -9.73    -6.69    66.48     1.98     0.04     5.23     6.00
 20091111.230000    -9.57    -6.26    65.14     2.02     0.07     5.31     6.14
 20091112.020000    -9.41    -5.83    64.83     1.95     0.08     5.23     6.12
 20091112.050000    -8.98    -4.88    65.73     1.82     0.07     5.04     5.96
 20091112.080000    -8.54    -3.93    67.77     1.66     0.07     4.81     5.72
 20091112.110000    -7.54    -3.85    71.74     1.48     0.08     4.68     5.66
 20091112.140000    -6.53    -3.77    76.25     1.35     0.09     4.59     5.70
 20091112.170000    -5.83    -3.64    79.30     1.26     0.10     4.50     5.67
 20091112.200000    -5.14    -3.51    80.95     1.18     0.10     4.44     5.63
 20091112.230000    -4.78    -5.19    78.53     1.13     0.11     4.41     5.52
 20091113.020000    -4.42    -6.87    72.35     1.15     0.11     4.32     5.27
 20091113.050000    -3.01    -7.29    67.38     1.14     0.11     4.29     5.25
 20091113.080000    -1.60    -7.70    62.39     1.14     0.11     4.27     5.21
 20091113.110000    -0.08    -8.14    54.28     1.15     0.11     4.22     5.13
 20091113.140000     1.42    -8.59    41.39     1.16     0.10     4.17     5.01
 20091113.170000    -0.38    -9.08    35.60     1.18     0.09     4.19     4.93
 20091113.200000    -2.18    -9.57    39.97     1.27     0.08     4.34     5.03
