  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20020201.080000    -7.87    -9.11    59.67     1.99     0.06     5.26     6.03
 20020201.110000    -5.48    -8.16    59.51     1.87     0.07     5.18     6.21
 20020201.140000    -3.10    -7.21    59.86     1.55     0.08     4.97     6.32
 20020201.170000    -3.65    -9.13    55.75     1.47     0.07     4.71     5.89
 20020201.200000    -4.21   -11.04    51.54     1.66     0.05     4.75     5.49
 20020201.230000    -3.70   -10.30    50.19     1.75     0.04     4.89     5.81
 20020202.020000    -3.20    -9.57    48.33     1.67     0.05     4.79     5.85
 20020202.050000    -4.96    -9.81    48.53     1.71     0.05     4.79     5.67
 20020202.080000    -6.74   -10.05    52.69     1.95     0.06     5.14     5.96
 20020202.110000    -5.05    -8.99    54.62     1.94     0.10     5.29     6.32
 20020202.140000    -3.37    -7.93    55.06     1.68     0.09     5.06     6.37
 20020202.170000    -6.17    -7.43    57.25     1.56     0.07     4.80     5.83
 20020202.200000    -8.97    -6.94    61.16     1.77     0.06     4.96     5.63
 20020202.230000    -7.93    -7.99    61.60     1.93     0.07     5.24     6.05
 20020203.020000    -6.90    -9.06    60.07     1.95     0.09     5.28     6.15
 20020203.050000    -7.60    -9.33    59.08     2.01     0.10     5.31     6.12
 20020203.080000    -8.31    -9.61    58.47     2.18     0.11     5.44     6.22
 20020203.110000    -7.65    -8.63    58.56     2.14     0.13     5.43     6.39
 20020203.140000    -6.99    -7.65    58.92     1.93     0.12     5.18     6.18
 20020203.170000    -7.99    -7.80    59.12     1.88     0.09     5.03     5.88
 20020203.200000    -8.98    -7.96    59.78     2.02     0.08     5.19     6.00
 20020203.230000    -8.40    -7.93    60.01     2.08     0.09     5.33     6.22
 20020204.020000    -7.82    -7.89    59.80     2.00     0.09     5.24     6.21
 20020204.050000    -7.79    -7.61    60.01     1.91     0.08     5.06     6.02
 20020204.080000    -7.75    -7.33    60.25     1.80     0.06     4.87     5.82
 20020204.110000    -5.30    -5.44    63.02     1.44     0.04     4.65     5.79
 20020204.140000    -2.86    -3.56    67.78     1.10     0.04     4.57     5.82
 20020204.170000    -4.09    -3.70    73.09     0.96     0.05     4.46     5.91
 20020204.200000    -5.33    -3.84    78.79     0.95     0.06     4.29     5.87
 20020204.230000    -3.02    -5.14    82.31     0.94     0.05     4.23     5.11
 20020205.020000    -0.71    -6.43    77.20     0.93     0.04     4.04     4.94
 20020205.050000    -1.33    -6.77    63.91     0.91     0.03     3.86     4.65
 20020205.080000    -1.96    -7.10    53.66     0.89     0.02     3.75     4.45
 20020205.110000    -1.57    -5.84    53.64     0.84     0.01     3.71     4.67
 20020205.140000    -1.17    -4.59    58.24     0.77     0.01     3.70     4.92
 20020205.170000    -2.25    -4.79    60.29     0.72     0.01     3.64     4.98
 20020205.200000    -3.34    -4.99    59.80     0.73     0.01     3.56     4.82
 20020205.230000    -4.25    -5.43    60.81     0.77     0.01     3.60     4.61
 20020206.020000    -5.16    -5.87    63.25     0.90     0.01     3.81     4.54
 20020206.050000    -5.98    -5.74    66.37     1.10     0.01     4.14     4.91
 20020206.080000    -6.80    -5.62    66.97     1.24     0.01     4.43     5.20
 20020206.110000    -4.61    -4.88    66.69     1.17     0.01     4.48     5.52
 20020206.140000    -2.42    -4.14    65.82     1.02     0.01     4.41     5.63
 20020206.170000    -4.29    -4.17    64.74     0.93     0.01     4.20     5.69
 20020206.200000    -6.16    -4.20    65.41     0.93     0.02     3.93     5.34
 20020206.230000    -5.23    -4.11    67.06     0.90     0.02     3.86     4.90
 20020207.020000    -4.31    -4.03    67.27     0.84     0.02     3.74     4.73
 20020207.050000    -5.02    -5.40    65.41     0.85     0.02     3.64     4.50
 20020207.080000    -5.73    -6.78    62.20     0.99     0.01     3.80     4.36
 20020207.110000    -5.60    -5.81    63.27     1.08     0.01     4.03     4.70
 20020207.140000    -5.46    -4.85    63.73     1.05     0.01     4.06     5.01
 20020207.170000    -6.56    -5.75    62.58     1.10     0.01     4.07     4.89
 20020207.200000    -7.67    -6.64    62.61     1.31     0.01     4.33     4.95
 20020207.230000    -7.21    -6.73    62.69     1.45     0.01     4.49     5.20
 20020208.020000    -6.74    -6.81    61.99     1.44     0.01     4.49     5.32
 20020208.050000    -6.20    -6.00    62.11     1.36     0.01     4.39     5.32
 20020208.080000    -5.65    -5.20    63.13     1.23     0.01     4.25     5.33
 20020208.110000    -3.67    -4.30    64.44     1.03     0.00     4.18     5.33
 20020208.140000    -1.68    -3.40    66.71     0.84     0.00     4.14     5.32
 20020208.170000    -2.42    -2.94    68.18     0.72     0.00     4.00     5.29
 20020208.200000    -3.16    -2.48    69.09     0.66     0.00     3.77     5.21
 20020208.230000    -3.38    -3.10    69.39     0.62     0.00     3.54     5.02
 20020209.020000    -3.60    -3.71    68.28     0.61     0.00     3.38     4.35
 20020209.050000    -5.21    -5.26    63.37     0.72     0.00     3.29     3.66
 20020209.080000    -6.83    -6.82    62.96     1.04     0.00     3.75     4.21
 20020209.110000    -7.55    -6.72    65.96     1.37     0.00     4.33     4.96
 20020209.140000    -8.27    -6.62    66.61     1.58     0.01     4.71     5.42
 20020209.170000    -8.18    -6.41    65.73     1.68     0.02     4.90     5.62
 20020209.200000    -8.09    -6.20    64.74     1.69     0.02     4.92     5.78
 20020209.230000    -6.96    -5.76    64.49     1.58     0.02     4.82     5.84
 20020210.020000    -5.82    -5.32    64.33     1.37     0.02     4.53     5.79
 20020210.050000    -5.32    -6.40    62.50     1.25     0.02     4.27     5.52
 20020210.080000    -4.82    -7.49    60.43     1.25     0.02     4.22     5.05
 20020210.110000    -4.91    -6.69    61.37     1.27     0.01     4.31     5.28
 20020210.140000    -4.99    -5.89    62.65     1.28     0.01     4.40     5.54
 20020210.170000    -6.89    -6.62    62.99     1.41     0.03     4.58     5.47
 20020210.200000    -8.77    -7.36    64.18     1.83     0.05     5.07     5.77
 20020210.230000    -7.79    -7.26    64.01     2.00     0.10     5.38     6.29
 20020211.020000    -6.79    -7.17    63.11     1.86     0.12     5.23     6.30
 20020211.050000    -6.67    -8.64    60.99     1.81     0.10     5.05     5.91
 20020211.080000    -6.54   -10.12    58.45     1.90     0.08     5.09     5.91
 20020211.110000    -6.47    -8.23    58.65     1.85     0.08     5.09     6.03
 20020211.140000    -6.42    -6.35    60.39     1.66     0.09     4.91     5.97
 20020211.170000    -7.38    -6.79    61.27     1.62     0.08     4.77     5.54
 20020211.200000    -8.34    -7.23    62.25     1.75     0.08     4.93     5.63
 20020211.230000    -7.83    -7.51    62.78     1.84     0.08     5.12     5.99
 20020212.020000    -7.33    -7.79    62.11     1.81     0.08     5.10     6.02
 20020212.050000    -7.02    -7.51    61.85     1.73     0.07     4.95     5.87
 20020212.080000    -6.71    -7.22    61.74     1.61     0.04     4.73     5.60
