  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20080901.080000     5.02     2.69   215.11     0.76     0.01     3.47     4.24
 20080901.110000     4.91     3.29   216.61     0.71     0.01     3.33     4.17
 20080901.140000     4.80     3.90   216.58     0.70     0.01     3.28     4.04
 20080901.170000     3.76     2.60   214.76     0.66     0.01     3.31     4.09
 20080901.200000     2.72     1.30   211.92     0.56     0.01     3.44     4.15
 20080901.230000     2.75     1.37   210.96     0.50     0.01     3.44     4.15
 20080902.020000     2.79     1.45   210.62     0.46     0.01     3.36     4.08
 20080902.050000     2.40     0.37   209.35     0.44     0.00     3.33     3.97
 20080902.080000     2.02    -0.70   205.52     0.42     0.00     3.40     3.87
 20080902.110000     0.24    -1.10   198.17     0.38     0.00     3.61     3.85
 20080902.140000    -1.53    -1.50   194.37     0.36     0.00     3.66     3.83
 20080902.170000    -2.39    -0.89   182.87     0.36     0.00     3.53     3.82
 20080902.200000    -3.24    -0.29   157.72     0.38     0.00     3.38     3.81
 20080902.230000    -2.48    -0.19   134.85     0.39     0.00     3.37     3.78
 20080903.020000    -1.71    -0.08   124.24     0.38     0.00     3.53     3.73
 20080903.050000    -2.23    -1.41   110.83     0.38     0.00     3.57     3.75
 20080903.080000    -2.75    -2.75    86.00     0.41     0.00     3.28     3.78
 20080903.110000    -2.92    -2.37    76.81     0.44     0.00     3.13     3.52
 20080903.140000    -3.10    -2.00    74.55     0.45     0.00     3.13     3.61
 20080903.170000    -2.90    -0.60    77.07     0.43     0.00     3.20     3.71
 20080903.200000    -2.71     0.79    83.24     0.41     0.00     3.27     3.82
 20080903.230000    -0.89     0.76    86.44     0.38     0.00     3.45     3.89
 20080904.020000     0.94     0.73    87.89     0.36     0.00     3.57     3.94
 20080904.050000     0.66     0.47    89.25     0.34     0.00     3.64     3.96
 20080904.080000     0.38     0.22    90.62     0.33     0.00     3.68     3.96
 20080904.110000    -0.39     1.43    91.85     0.31     0.00     3.70     3.96
 20080904.140000    -1.16     2.66   110.06     0.33     0.00     3.31     3.97
 20080904.170000     0.28     2.41   116.83     0.34     0.00     3.23     3.99
