  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 19951001.080000    -7.81    -7.75    62.76     1.46     0.03     4.47     5.06
 19951001.110000    -8.55    -6.79    65.91     1.73     0.05     4.94     5.57
 19951001.140000    -9.18    -5.73    67.63     1.81     0.07     5.08     5.86
 19951001.170000    -9.27    -4.06    69.60     1.74     0.10     5.01     5.82
 19951001.200000    -9.13    -2.27    75.26     1.61     0.15     4.87     5.58
 19951001.230000    -7.95    -2.41    84.10     1.52     0.21     4.86     5.49
 19951002.020000    -6.73    -2.55    96.48     1.49     0.28     5.06     5.50
 19951002.050000    -7.71    -1.70   106.29     1.53     0.34     5.25     5.49
 19951002.080000    -8.56    -0.80   110.18     1.57     0.34     5.25     5.43
 19951002.110000    -9.20    -2.64   109.38     1.65     0.30     5.22     5.43
 19951002.140000    -9.58    -4.43   106.52     1.78     0.33     5.36     5.46
 19951002.170000    -8.91    -3.16   110.01     1.81     0.38     5.54     5.77
 19951002.200000    -8.15    -1.87   114.29     1.72     0.36     5.50     6.14
 19951002.230000    -7.54    -1.37   117.05     1.62     0.34     5.37     6.44
 19951003.020000    -6.92    -0.87   121.76     1.56     0.37     5.37     6.26
 19951003.050000    -6.97    -0.77   126.85     1.55     0.39     5.42     8.18
 19951003.080000    -7.02    -0.66   130.09     1.55     0.37     5.40     8.63
 19951003.110000    -6.05     0.71   136.53     1.46     0.32     5.39     8.48
 19951003.140000    -4.68     2.07   144.93     1.33     0.26     5.35     8.06
 19951003.170000    -4.55     2.97   150.35     1.26     0.20     5.21     7.70
 19951003.200000    -4.32     3.81   153.41     1.22     0.15     5.03     7.60
 19951003.230000    -4.00     2.65   156.22     1.18     0.10     4.89     7.46
 19951004.020000    -3.57     1.42   160.74     1.11     0.07     4.82     7.16
 19951004.050000    -3.77     2.21   165.09     1.02     0.05     4.82     7.05
 19951004.080000    -3.91     2.96   165.67     0.97     0.03     4.65     7.00
 19951004.110000    -3.52     2.11   165.92     0.93     0.02     4.51     6.87
 19951004.140000    -3.06     1.23   166.70     0.88     0.02     4.41     6.61
 19951004.170000    -3.08     0.76   166.87     0.84     0.01     4.33     6.50
 19951004.200000    -3.04     0.27   165.70     0.80     0.01     4.25     6.24
 19951004.230000    -3.11    -0.02   163.71     0.76     0.01     4.26     5.86
 19951005.020000    -3.17    -0.30   160.30     0.73     0.00     4.17     5.83
 19951005.050000    -4.41    -0.91   153.64     0.71     0.00     4.02     5.82
 19951005.080000    -5.61    -1.52   135.09     0.73     0.00     3.79     5.82
 19951005.110000    -4.69    -1.60   124.56     0.71     0.00     3.72     4.30
 19951005.140000    -3.73    -1.66   120.95     0.67     0.00     3.64     4.37
 19951005.170000    -4.77    -1.24   114.53     0.64     0.00     3.49     4.20
 19951005.200000    -5.71    -0.79   106.21     0.64     0.00     3.35     3.85
 19951005.230000    -4.95    -2.10   101.70     0.64     0.00     3.33     3.96
 19951006.020000    -3.77    -3.29    98.25     0.63     0.00     3.33     4.08
 19951006.050000    -6.48    -4.88    79.01     0.77     0.00     3.32     3.79
 19951006.080000    -9.19    -6.46    74.60     1.30     0.00     4.06     4.53
 19951006.110000    -8.00    -6.50    74.03     1.65     0.01     4.78     5.49
 19951006.140000    -6.75    -6.51    69.47     1.57     0.02     4.72     5.64
 19951006.170000    -7.79    -7.87    64.00     1.60     0.02     4.64     5.39
 19951006.200000    -8.82    -9.24    62.24     1.98     0.04     5.13     5.75
 19951006.230000    -5.90    -8.01    62.98     1.97     0.08     5.38     6.36
 19951007.020000    -2.79    -6.57    62.36     1.57     0.09     5.08     6.48
 19951007.050000    -4.47    -7.71    57.98     1.40     0.09     4.68     6.35
 19951007.080000    -6.11    -8.77    56.90     1.53     0.08     4.69     5.20
 19951007.110000    -5.82    -8.05    60.25     1.65     0.08     5.01     5.84
 19951007.140000    -5.53    -7.32    60.49     1.59     0.08     4.98     6.05
 19951007.170000    -6.85    -6.91    60.06     1.56     0.07     4.82     5.64
 19951007.200000    -8.06    -6.39    61.64     1.64     0.06     4.87     5.58
 19951007.230000    -5.90    -5.91    62.31     1.53     0.05     4.83     5.85
 19951008.020000    -3.60    -5.31    61.89     1.28     0.04     4.57     5.83
 19951008.050000    -5.01    -7.09    58.95     1.18     0.03     4.26     5.50
 19951008.080000    -6.42    -8.87    56.72     1.40     0.02     4.36     4.91
 19951008.110000    -4.96    -7.20    60.05     1.43     0.01     4.57     5.46
 19951008.140000    -3.50    -5.53    61.99     1.20     0.01     4.39     5.53
 19951008.170000    -5.03    -6.18    59.62     1.09     0.01     4.09     5.43
 19951008.200000    -6.51    -6.77    60.51     1.20     0.01     4.17     4.72
 19951008.230000    -4.86    -6.01    66.13     1.25     0.01     4.48     5.43
 19951009.020000    -3.16    -5.17    65.77     1.16     0.01     4.43     5.61
 19951009.050000    -5.58    -6.64    61.37     1.15     0.01     4.23     5.61
 19951009.080000    -7.94    -8.02    61.33     1.49     0.01     4.48     5.04
 19951009.110000    -6.32    -7.44    64.67     1.63     0.02     4.84     5.61
 19951009.140000    -4.64    -6.80    64.06     1.43     0.02     4.59     5.71
 19951009.170000    -6.34    -7.22    60.33     1.35     0.01     4.31     5.28
 19951009.200000    -7.97    -7.57    61.99     1.54     0.01     4.57     5.21
 19951009.230000    -7.57    -7.04    65.96     1.69     0.02     4.95     5.68
 19951010.020000    -7.16    -6.51    65.96     1.64     0.03     4.91     5.87
 19951010.050000    -7.44    -7.60    63.86     1.66     0.03     4.86     5.66
 19951010.080000    -7.69    -8.66    62.44     1.83     0.04     5.08     5.81
 19951010.110000    -7.06    -8.54    61.78     1.87     0.04     5.21     6.02
 19951010.140000    -6.42    -8.40    60.01     1.74     0.03     5.00     5.93
 19951010.170000    -7.24    -8.38    58.44     1.69     0.02     4.83     5.58
 19951010.200000    -8.05    -8.33    59.38     1.79     0.02     4.97     5.62
 19951010.230000    -8.26    -7.70    61.52     1.86     0.03     5.13     5.93
 19951011.020000    -8.45    -7.03    61.82     1.79     0.03     5.03     5.87
 19951011.050000    -8.56    -6.23    62.19     1.67     0.02     4.81     5.56
 19951011.080000    -8.63    -5.40    63.72     1.58     0.01     4.65     5.42
 19951011.110000    -7.13    -4.25    66.41     1.37     0.01     4.41     5.35
 19951011.140000    -5.61    -3.08    71.03     1.10     0.01     4.15     5.27
 19951011.170000    -6.84    -3.51    73.38     1.00     0.01     3.86     5.00
 19951011.200000    -8.06    -3.95    73.87     1.06     0.01     3.85     4.45
 19951011.230000    -8.07    -4.54    74.91     1.14     0.01     4.02     4.58
 19951012.020000    -8.06    -5.12    74.86     1.20     0.01     4.14     4.67
 19951012.050000    -6.44    -4.19    75.90     1.10     0.00     4.03     4.76
 19951012.080000    -4.82    -3.26    75.51     0.92     0.00     3.72     4.72
 19951012.110000    -5.07    -3.56    73.10     0.81     0.00     3.51     4.53
 19951012.140000    -5.32    -3.85    70.64     0.78     0.01     3.43     4.35
 19951012.170000    -6.28    -4.22    69.39     0.83     0.01     3.50     4.07
 19951012.200000    -7.22    -4.57    69.79     0.96     0.01     3.75     4.23
 19951012.230000    -5.80    -3.49    71.83     0.95     0.01     3.90     4.64
 19951013.020000    -4.37    -2.40    70.51     0.89     0.01     3.94     4.90
 19951013.050000    -5.93    -3.38    68.67     0.90     0.01     3.91     4.97
 19951013.080000    -7.50    -4.34    68.37     1.03     0.01     3.96     4.32
 19951013.110000    -5.48    -3.76    71.85     1.02     0.02     4.11     4.90
 19951013.140000    -3.41    -3.14    74.51     0.92     0.03     4.07     5.03
 19951013.170000    -4.06    -3.04    74.90     0.83     0.03     3.92     5.03
 19951013.200000    -4.68    -2.91    74.56     0.79     0.04     3.77     4.93
 19951013.230000    -4.16    -2.30    74.75     0.76     0.04     3.73     4.78
 19951014.020000    -3.62    -1.70    76.34     0.74     0.04     3.76     4.70
 19951014.050000    -4.68    -2.24    77.92     0.73     0.04     3.76     4.72
 19951014.080000    -5.74    -2.78    78.60     0.78     0.04     3.76     4.33
 19951014.110000    -3.49    -1.52    82.66     0.77     0.04     3.89     4.51
 19951014.140000    -1.22    -0.24    90.06     0.70     0.04     4.19     4.69
