  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 19991001.080000    -4.39    -6.37    59.61     0.75     0.00     3.35     4.02
 19991001.110000    -2.52    -3.42    61.88     0.70     0.00     3.48     4.27
 19991001.140000    -0.62    -0.44    71.38     0.57     0.00     3.79     4.43
 19991001.170000    -2.38    -1.33    76.39     0.51     0.00     3.94     4.53
 19991001.200000    -4.15    -2.20    76.48     0.53     0.00     3.50     4.54
 19991001.230000    -3.64    -2.28    76.97     0.55     0.00     3.27     4.19
 19991002.020000    -3.12    -2.35    76.41     0.53     0.00     3.19     4.06
 19991002.050000    -3.57    -3.60    72.47     0.52     0.00     3.05     3.90
 19991002.080000    -3.97    -4.80    63.47     0.57     0.00     2.99     3.47
 19991002.110000    -3.48    -2.40    65.15     0.54     0.00     3.10     3.79
 19991002.140000    -2.05     0.84    71.32     0.46     0.00     3.26     3.91
 19991002.170000    -3.72    -0.57    75.20     0.42     0.00     3.22     3.95
 19991002.200000    -4.91    -2.03    73.91     0.48     0.00     2.89     3.72
 19991002.230000    -4.66    -1.64    74.51     0.50     0.00     2.93     3.44
 19991003.020000    -4.37    -1.23    75.86     0.49     0.00     2.92     3.46
 19991003.050000    -5.97    -3.27    72.94     0.58     0.00     2.95     3.28
 19991003.080000    -7.39    -5.25    67.14     0.88     0.00     3.44     3.79
 19991003.110000    -7.90    -5.11    65.93     1.17     0.00     4.01     4.52
 19991003.140000    -8.39    -4.97    65.37     1.39     0.00     4.48     5.04
 19991003.170000    -9.98    -7.47    63.11     1.94     0.02     5.05     5.65
 19991003.200000   -11.49    -9.92    61.37     2.67     0.13     5.80     6.54
 19991003.230000    -9.54    -8.41    60.63     2.70     0.31     6.03     7.02
 19991004.020000    -7.58    -6.91    60.67     2.23     0.31     5.67     6.71
 19991004.050000    -8.33    -9.09    59.39     2.16     0.26     5.41     6.09
 19991004.080000    -9.04   -11.21    57.40     2.50     0.22     5.70     6.44
 19991004.110000    -6.15   -10.57    56.25     2.41     0.23     5.75     6.73
 19991004.140000    -3.04    -9.59    54.44     1.95     0.17     5.27     6.53
 19991004.170000    -5.88    -9.14    51.84     1.77     0.11     4.88     5.76
 19991004.200000    -8.42    -8.10    55.53     1.87     0.08     4.96     5.73
 19991004.230000    -7.16    -7.76    57.47     1.86     0.07     5.04     6.01
 19991005.020000    -5.85    -7.40    56.42     1.66     0.06     4.75     5.90
 19991005.050000    -5.33    -8.86    53.58     1.57     0.06     4.53     5.42
 19991005.080000    -4.74   -10.20    52.01     1.66     0.09     4.66     5.47
 19991005.110000    -5.33    -9.61    54.17     1.78     0.11     4.95     5.86
 19991005.140000    -5.90    -8.97    55.59     1.84     0.14     5.12     6.07
 19991005.170000    -6.11    -9.77    55.42     1.95     0.16     5.25     6.09
 19991005.200000    -6.32   -10.58    55.60     2.14     0.18     5.51     6.32
 19991005.230000    -5.43    -9.95    55.91     2.13     0.22     5.61     6.61
 19991006.020000    -4.52    -9.30    55.19     1.93     0.21     5.33     6.38
 19991006.050000    -5.07    -9.84    53.52     1.83     0.17     5.06     5.86
 19991006.080000    -5.61   -10.37    53.29     1.89     0.14     5.09     5.86
 19991006.110000    -5.93    -8.35    55.67     1.83     0.16     5.09     6.00
 19991006.140000    -6.13    -6.16    59.76     1.63     0.22     4.87     5.86
 19991006.170000    -5.97    -6.59    67.76     1.52     0.29     4.84     5.31
 19991006.200000    -5.81    -7.01    75.68     1.57     0.37     5.02     5.15
 19991006.230000    -6.99    -7.01    79.71     1.68     0.38     5.18     5.32
 19991007.020000    -8.13    -6.94    79.52     1.78     0.34     5.24     5.50
 19991007.050000    -7.96    -7.50    77.89     1.84     0.30     5.27     5.59
 19991007.080000    -7.78    -8.04    76.01     1.88     0.29     5.31     5.65
 19991007.110000    -7.87    -8.00    76.59     1.95     0.34     5.44     5.77
 19991007.140000    -7.97    -7.96    79.00     2.03     0.40     5.62     5.91
 19991007.170000    -8.10    -8.73    77.85     2.16     0.42     5.71     5.99
 19991007.200000    -8.22    -9.49    74.83     2.31     0.41     5.82     6.11
 19991007.230000    -8.02   -11.59    69.13     2.60     0.44     5.95     6.49
 19991008.020000    -7.73   -13.58    62.90     2.93     0.52     6.20     6.74
 19991008.050000    -6.94   -12.50    58.76     2.94     0.52     6.26     7.15
 19991008.080000    -6.15   -11.43    55.96     2.69     0.41     5.97     7.01
 19991008.110000    -4.95   -11.30    53.59     2.42     0.30     5.58     6.58
 19991008.140000    -3.70   -11.09    50.85     2.18     0.22     5.29     6.24
 19991008.170000    -1.47   -10.14    47.69     1.90     0.17     5.03     6.08
 19991008.200000     0.87    -8.77    44.24     1.61     0.14     4.83     5.98
 19991008.230000     1.56    -8.87    33.99     1.48     0.12     4.58     5.74
 19991009.020000     2.23    -8.93    20.01     1.42     0.09     4.39     5.17
 19991009.050000     5.15    -6.28   115.19     1.27     0.07     4.28     5.18
 19991009.080000     6.90    -1.40   313.06     1.13     0.06     4.22     5.28
 19991009.110000     7.93     0.53   253.19     1.13     0.06     4.19     5.37
 19991009.140000     8.50     2.49   230.10     1.28     0.05     4.43     5.39
 19991009.170000     7.18     5.19   215.63     1.44     0.04     4.78     5.77
 19991009.200000     4.88     7.39   208.40     1.46     0.02     4.77     5.84
 19991009.230000     3.61     6.42   204.96     1.28     0.01     4.52     5.65
 19991010.020000     2.30     5.39   200.77     1.07     0.00     4.19     5.38
 19991010.050000     2.81     3.93   194.40     0.90     0.00     4.00     5.13
 19991010.080000     3.14     2.16   190.13     0.78     0.00     3.86     4.98
 19991010.110000     2.44     3.38   187.93     0.70     0.00     3.71     4.87
 19991010.140000     1.43     4.28   187.31     0.66     0.00     3.55     4.76
 19991010.170000     1.28     3.30   186.21     0.62     0.00     3.44     4.66
 19991010.200000     1.13     2.31   181.15     0.56     0.00     3.47     4.65
 19991010.230000     0.45     1.55   176.08     0.50     0.00     3.66     4.70
 19991011.020000    -0.30     0.58   171.90     0.45     0.00     3.89     4.78
 19991011.050000    -1.39    -0.03   169.48     0.42     0.00     3.99     4.80
 19991011.080000    -1.89    -0.97   167.19     0.40     0.00     4.03     4.79
 19991011.110000    -2.67    -0.55   160.90     0.39     0.00     3.88     4.75
 19991011.140000    -3.32    -0.08   151.01     0.40     0.00     3.66     4.68
 19991011.170000    -3.54    -1.03   137.26     0.42     0.00     3.41     4.62
 19991011.200000    -3.57    -1.95   120.17     0.44     0.00     3.22     4.54
