  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20000301.080000    -6.16    -9.91    55.38     1.82     0.08     4.89     5.72
 20000301.110000    -7.40    -9.60    56.63     1.99     0.08     5.17     6.02
 20000301.140000    -8.57    -9.19    57.76     2.11     0.09     5.32     6.14
 20000301.170000    -7.11    -8.50    57.85     1.98     0.09     5.20     6.12
 20000301.200000    -5.62    -7.77    58.03     1.76     0.08     4.92     5.99
 20000301.230000    -5.62    -7.59    58.12     1.64     0.06     4.72     5.80
 20000302.020000    -5.62    -7.40    58.34     1.59     0.06     4.65     5.65
 20000302.050000    -5.46    -7.39    58.09     1.55     0.05     4.57     5.55
 20000302.080000    -5.31    -7.38    57.47     1.50     0.04     4.46     5.47
 20000302.110000    -4.57    -6.93    58.87     1.38     0.02     4.38     5.50
 20000302.140000    -3.83    -6.47    59.48     1.23     0.02     4.28     5.53
 20000302.170000    -6.04    -6.71    58.45     1.23     0.01     4.16     5.06
 20000302.200000    -8.09    -6.74    61.77     1.42     0.01     4.43     5.08
 20000302.230000    -6.39    -6.08    64.38     1.43     0.02     4.60     5.47
 20000303.020000    -4.64    -5.39    63.86     1.25     0.02     4.36     5.52
 20000303.050000    -4.94    -6.39    61.42     1.15     0.03     4.07     5.35
 20000303.080000    -5.23    -7.38    59.54     1.16     0.04     4.01     4.74
 20000303.110000    -4.58    -6.04    61.55     1.10     0.05     3.95     4.88
 20000303.140000    -3.93    -4.70    64.08     0.95     0.05     3.82     4.85
 20000303.170000    -4.19    -3.64    68.08     0.84     0.06     3.78     4.80
 20000303.200000    -4.32    -2.45    71.89     0.80     0.07     3.75     4.71
 20000303.230000    -3.34    -2.78    76.09     0.77     0.07     3.78     4.65
 20000304.020000    -2.22    -3.00    83.95     0.73     0.08     3.93     4.65
 20000304.050000    -2.28    -3.06    91.34     0.72     0.09     4.00     4.66
 20000304.080000    -2.33    -3.12    97.63     0.73     0.09     4.01     4.62
 20000304.110000    -1.91    -1.86   105.98     0.72     0.08     4.07     4.61
 20000304.140000    -1.36    -0.46   117.61     0.68     0.07     4.34     4.67
 20000304.170000    -1.47    -0.74   124.32     0.65     0.07     4.51     4.75
 20000304.200000    -1.57    -1.01   128.56     0.63     0.06     4.58     4.81
 20000304.230000    -1.18    -1.89   131.52     0.62     0.05     4.57     4.83
 20000305.020000    -0.57    -2.52   133.40     0.61     0.05     4.51     4.84
 20000305.050000    -1.42    -4.19   127.03     0.64     0.04     4.20     4.85
 20000305.080000    -2.27    -5.84    92.67     0.75     0.04     3.63     4.05
 20000305.110000    -3.06    -4.08    82.32     0.77     0.03     3.67     4.34
 20000305.140000    -3.51    -1.74    87.14     0.73     0.03     3.84     4.65
 20000305.170000    -4.74    -2.77    86.21     0.73     0.03     3.83     4.75
 20000305.200000    -5.96    -3.80    79.74     0.80     0.03     3.71     4.54
 20000305.230000    -5.72    -4.93    76.74     0.91     0.03     3.90     4.54
 20000306.020000    -5.38    -5.99    73.19     1.06     0.03     4.14     4.90
 20000306.050000    -5.90    -6.78    68.25     1.22     0.02     4.38     5.10
 20000306.080000    -6.43    -7.58    64.25     1.40     0.02     4.58     5.32
 20000306.110000    -6.43    -5.66    64.41     1.41     0.02     4.66     5.53
 20000306.140000    -6.25    -3.56    65.14     1.26     0.02     4.50     5.61
 20000306.170000    -6.90    -4.26    65.41     1.18     0.02     4.25     5.45
 20000306.200000    -7.53    -4.96    65.81     1.22     0.01     4.23     4.94
 20000306.230000    -7.05    -5.83    66.07     1.29     0.01     4.37     5.08
 20000307.020000    -6.50    -6.63    65.74     1.36     0.01     4.55     5.36
 20000307.050000    -6.90    -7.20    64.76     1.49     0.02     4.76     5.53
 20000307.080000    -7.30    -7.77    63.52     1.63     0.03     4.97     5.67
 20000307.110000    -6.61    -6.25    63.71     1.61     0.04     5.00     5.93
 20000307.140000    -5.91    -4.70    64.32     1.46     0.05     4.88     6.05
 20000307.170000    -7.12    -5.11    64.50     1.43     0.04     4.72     5.84
 20000307.200000    -8.32    -5.50    65.49     1.57     0.04     4.86     5.58
 20000307.230000    -6.92    -5.75    66.44     1.62     0.05     5.07     6.01
 20000308.020000    -5.41    -5.92    65.99     1.52     0.07     5.01     6.18
 20000308.050000    -7.64    -7.18    63.94     1.60     0.06     4.91     5.68
 20000308.080000    -9.85    -8.42    62.67     2.09     0.06     5.26     5.97
 20000308.110000    -8.11    -6.81    63.14     2.09     0.10     5.40     6.38
 20000308.140000    -6.37    -5.20    64.52     1.71     0.09     5.09     6.37
 20000308.170000    -8.20    -5.97    64.48     1.60     0.07     4.77     5.60
 20000308.200000   -10.01    -6.73    64.22     1.87     0.05     5.04     5.66
 20000308.230000    -7.73    -7.81    62.89     1.96     0.06     5.30     6.11
 20000309.020000    -5.03    -8.55    61.44     1.82     0.08     5.21     6.31
 20000309.050000    -6.56    -9.33    59.42     1.88     0.09     5.19     6.12
 20000309.080000    -8.06   -10.07    58.12     2.17     0.13     5.48     6.23
 20000309.110000    -7.64    -7.46    58.63     2.10     0.16     5.49     6.49
 20000309.140000    -7.05    -4.68    61.67     1.73     0.14     5.16     6.31
 20000309.170000    -7.76    -6.45    63.19     1.62     0.09     4.83     5.55
 20000309.200000    -8.41    -8.17    61.82     1.81     0.06     4.98     5.61
 20000309.230000    -6.91    -6.43    63.44     1.75     0.05     5.06     6.01
 20000310.020000    -5.41    -4.68    65.12     1.49     0.06     4.84     6.09
 20000310.050000    -6.52    -6.11    64.62     1.39     0.05     4.61     5.79
 20000310.080000    -7.62    -7.55    62.71     1.55     0.03     4.69     5.37
 20000310.110000    -5.92    -5.16    64.82     1.46     0.02     4.73     5.71
 20000310.140000    -4.17    -2.73    67.56     1.18     0.02     4.55     5.81
 20000310.170000    -5.39    -3.25    69.67     1.03     0.01     4.33     5.85
 20000310.200000    -6.62    -3.77    70.61     1.02     0.01     4.10     5.39
 20000310.230000    -4.21    -3.28    72.44     0.94     0.01     4.01     5.02
 20000311.020000    -1.56    -2.63    75.40     0.79     0.01     4.05     4.99
 20000311.050000    -2.57    -3.59    76.00     0.71     0.02     4.00     4.99
 20000311.080000    -3.57    -4.53    71.74     0.73     0.02     3.81     4.93
 20000311.110000    -1.50    -3.40    72.54     0.73     0.02     3.93     4.80
 20000311.140000     1.58    -0.55    77.09     0.69     0.02     4.24     5.01
 20000311.170000     1.17    -2.61    78.46     0.66     0.02     4.40     5.18
 20000311.200000     0.12    -4.04    75.05     0.65     0.02     4.30     5.21
 20000311.230000    -0.29    -5.05    62.85     0.70     0.02     3.93     5.15
 20000312.020000    -0.71    -6.02    51.84     0.74     0.02     3.79     4.79
 20000312.050000    -3.46    -6.36    50.77     0.82     0.02     3.68     3.75
 20000312.080000    -5.95    -5.95    60.50     0.97     0.01     3.82     4.19
 20000312.110000    -4.67    -4.66    69.36     1.01     0.01     4.08     4.94
 20000312.140000    -3.40    -3.38    71.17     0.94     0.01     4.10     5.11
 20000312.170000    -3.72    -3.73    69.80     0.88     0.01     4.00     5.10
 20000312.200000    -4.03    -4.08    68.12     0.87     0.01     3.97     5.10
 20000312.230000    -5.18    -4.64    67.01     0.92     0.01     4.03     5.17
 20000313.020000    -6.32    -5.18    66.92     1.05     0.01     4.15     5.15
 20000313.050000    -6.65    -5.58    67.81     1.18     0.01     4.34     5.07
 20000313.080000    -6.97    -5.98    67.71     1.30     0.01     4.50     5.16
 20000313.110000    -4.75    -4.27    69.00     1.19     0.01     4.51     5.45
 20000313.140000    -2.53    -2.56    70.23     0.98     0.01     4.44     5.46
 20000313.170000    -4.71    -4.30    69.35     0.90     0.01     4.22     5.45
 20000313.200000    -6.87    -6.04    65.09     1.09     0.01     4.02     4.52
 20000313.230000    -6.22    -5.35    67.42     1.20     0.01     4.33     5.05
 20000314.020000    -5.57    -4.66    68.61     1.18     0.01     4.38     5.35
 20000314.050000    -5.08    -5.33    67.29     1.15     0.01     4.33     5.42
 20000314.080000    -4.54    -5.94    65.43     1.12     0.01     4.25     5.40
 20000314.110000    -3.61    -4.49    64.87     1.02     0.01     4.13     5.34
 20000314.140000    -2.68    -3.06    66.81     0.85     0.01     4.05     5.31
 20000314.170000    -4.41    -2.86    68.51     0.76     0.01     3.83     5.22
 20000314.200000    -5.93    -2.48    70.28     0.75     0.01     3.61     4.77
 20000314.230000    -5.06    -2.63    71.06     0.73     0.00     3.57     4.45
 20000315.020000    -4.13    -2.75    71.04     0.70     0.00     3.54     4.42
 20000315.050000    -4.04    -2.45    70.50     0.70     0.00     3.59     4.55
 20000315.080000    -3.94    -2.14    69.56     0.72     0.00     3.68     4.85
 20000315.110000    -3.11    -0.78    70.26     0.68     0.00     3.81     5.02
 20000315.140000     0.81     1.75    72.19     0.60     0.00     3.98     5.06
 20000315.170000     1.82     1.34    73.52     0.52     0.00     4.03     4.97
 20000315.200000     2.52     0.57    75.58     0.47     0.00     3.94     4.86
 20000315.230000     2.94    -0.04    79.35     0.44     0.01     3.80     4.76
 20000316.020000     3.23    -0.67    84.56     0.44     0.01     3.68     4.74
 20000316.050000     2.96    -2.47    80.08     0.47     0.01     3.56     4.80
 20000316.080000     2.01    -3.92    39.82     0.53     0.01     3.47     2.72
 20000316.110000    -0.61    -5.48    26.85     0.61     0.02     3.39     2.86
 20000316.140000    -3.46    -5.66    43.25     0.71     0.02     3.41     3.31
 20000316.170000    -7.17    -6.76    59.00     1.09     0.01     3.86     4.22
 20000316.200000   -10.65    -7.58    65.56     1.88     0.02     4.90     5.48
 20000316.230000    -8.66    -7.13    66.12     2.10     0.05     5.36     6.13
 20000317.020000    -6.61    -6.64    64.56     1.81     0.06     5.09     6.23
 20000317.050000    -7.48    -8.18    61.43     1.75     0.05     4.86     5.78
 20000317.080000    -8.33    -9.71    59.52     2.00     0.05     5.14     5.92
 20000317.110000    -7.29    -7.16    60.96     1.93     0.08     5.23     6.17
 20000317.140000    -6.16    -4.53    64.19     1.58     0.08     4.96     6.24
 20000317.170000    -7.32    -6.64    63.95     1.50     0.07     4.69     5.48
 20000317.200000    -8.44    -8.71    61.49     1.79     0.06     4.92     5.53
 20000317.230000    -7.79    -7.85    61.63     1.91     0.06     5.15     5.98
 20000318.020000    -7.13    -6.98    61.71     1.77     0.05     5.01     5.98
 20000318.050000    -6.44    -6.53    62.03     1.60     0.04     4.73     5.76
 20000318.080000    -5.73    -6.08    63.39     1.40     0.05     4.46     5.52
 20000318.110000    -4.08    -3.27    71.30     1.12     0.07     4.42     5.45
 20000318.140000    -2.11    -0.16    85.90     0.90     0.08     4.61     5.37
 20000318.170000    -3.11    -2.53    99.56     0.81     0.07     4.68     5.26
 20000318.200000    -3.60    -4.67    97.10     0.85     0.05     4.25     5.15
 20000318.230000    -2.55    -4.27    95.65     0.84     0.04     4.11     4.78
 20000319.020000    -1.43    -3.78    96.48     0.79     0.03     4.02     4.71
 20000319.050000    -1.70    -3.92    96.85     0.74     0.03     3.91     4.72
 20000319.080000    -1.97    -4.04    94.25     0.71     0.03     3.79     4.71
 20000319.110000    -2.20    -4.44    89.74     0.70     0.03     3.69     4.60
 20000319.140000    -2.42    -4.85    83.58     0.70     0.03     3.61     4.09
 20000319.170000    -5.59    -5.93    69.16     0.85     0.03     3.59     3.81
 20000319.200000    -8.54    -6.73    70.92     1.33     0.03     4.20     4.67
 20000319.230000    -9.07    -7.02    72.76     1.78     0.03     4.99     5.59
 20000320.020000    -9.58    -7.31    69.58     2.04     0.05     5.39     6.08
 20000320.050000    -9.73    -7.22    66.98     2.16     0.08     5.56     6.35
