  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20040201.080000    -5.85    -8.46    55.84     1.10     0.00     3.78     4.19
 20040201.110000    -5.45    -6.93    59.56     1.23     0.00     4.13     4.86
 20040201.140000    -5.06    -5.40    61.90     1.09     0.00     4.05     5.06
 20040201.170000    -5.48    -3.74    63.88     0.94     0.00     3.83     5.01
 20040201.200000    -5.90    -2.10    67.45     0.85     0.00     3.64     4.84
 20040201.230000    -4.11    -3.39    69.76     0.76     0.00     3.50     4.43
 20040202.020000    -2.32    -4.69    68.37     0.69     0.01     3.37     4.24
 20040202.050000    -5.26    -7.02    58.37     0.82     0.01     3.34     3.65
 20040202.080000    -8.18    -9.36    61.17     1.44     0.00     4.17     4.60
 20040202.110000    -7.50    -9.01    63.56     1.88     0.02     4.96     5.61
 20040202.140000    -6.82    -8.67    60.39     1.94     0.05     5.14     6.06
 20040202.170000    -6.32    -9.19    57.89     1.95     0.08     5.15     6.13
 20040202.200000    -5.81    -9.70    56.88     1.99     0.10     5.23     6.18
 20040202.230000    -7.04    -8.64    57.80     2.05     0.14     5.37     6.35
 20040203.020000    -8.27    -7.58    59.12     2.10     0.19     5.44     6.33
 20040203.050000    -8.23    -8.47    59.27     2.15     0.18     5.48     6.27
 20040203.080000    -8.18    -9.36    58.86     2.24     0.16     5.57     6.43
 20040203.110000    -7.50    -9.01    58.60     2.22     0.17     5.60     6.58
 20040203.140000    -6.82    -8.67    58.31     2.10     0.18     5.46     6.46
 20040203.170000    -6.32    -9.19    57.64     2.03     0.16     5.32     6.20
 20040203.200000    -5.81    -9.70    57.03     2.03     0.14     5.31     6.23
 20040203.230000    -7.04    -8.64    57.90     2.08     0.17     5.41     6.37
 20040204.020000    -8.27    -7.58    59.15     2.12     0.21     5.47     6.34
 20040204.050000    -7.86    -8.29    59.21     2.12     0.19     5.45     6.27
 20040204.080000    -7.43    -9.00    58.71     2.11     0.16     5.41     6.27
 20040204.110000    -6.94    -9.63    57.83     2.12     0.14     5.41     6.30
 20040204.140000    -6.43   -10.27    56.57     2.14     0.15     5.44     6.32
 20040204.170000    -7.17   -10.46    55.89     2.21     0.15     5.50     6.35
 20040204.200000    -7.91   -10.66    56.27     2.34     0.16     5.66     6.49
 20040204.230000    -6.68   -11.81    55.11     2.47     0.23     5.80     6.66
 20040205.020000    -5.45   -12.98    51.90     2.60     0.31     5.88     6.78
 20040205.050000    -6.97   -11.69    51.58     2.65     0.36     5.96     6.87
