  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20080401.080000    -7.04    -5.90    62.31     1.67     0.08     4.85     5.92
 20080401.110000    -6.21    -6.55    63.62     1.47     0.07     4.58     5.51
 20080401.140000    -5.37    -7.21    63.93     1.41     0.08     4.48     5.30
 20080401.170000    -6.22    -7.05    64.14     1.41     0.07     4.46     5.22
 20080401.200000    -7.07    -6.89    64.42     1.46     0.05     4.51     5.28
 20080401.230000    -5.41    -5.88    65.69     1.35     0.04     4.41     5.45
 20080402.020000    -3.75    -4.86    67.00     1.11     0.04     4.24     5.43
 20080402.050000    -4.53    -5.30    66.94     0.99     0.03     4.04     5.30
 20080402.080000    -5.32    -5.74    66.64     0.99     0.03     3.94     4.83
 20080402.110000    -4.87    -5.77    67.84     0.99     0.02     3.96     4.74
 20080402.140000    -4.42    -5.80    67.84     0.97     0.02     3.94     4.87
 20080402.170000    -4.11    -5.53    66.98     0.94     0.02     3.86     4.89
 20080402.200000    -3.80    -5.25    65.97     0.90     0.01     3.77     4.86
 20080402.230000    -4.20    -4.33    66.05     0.87     0.01     3.69     4.80
 20080403.020000    -4.62    -3.42    67.52     0.83     0.01     3.62     4.73
 20080403.050000    -5.61    -4.39    67.40     0.84     0.01     3.60     4.56
 20080403.080000    -6.61    -5.36    66.57     0.98     0.01     3.82     4.38
 20080403.110000    -6.87    -5.99    65.39     1.21     0.01     4.18     4.86
 20080403.140000    -7.14    -6.63    64.14     1.39     0.01     4.51     5.24
 20080403.170000    -7.45    -6.51    63.90     1.49     0.01     4.69     5.46
 20080403.200000    -7.75    -6.40    63.88     1.55     0.02     4.78     5.54
 20080403.230000    -6.71    -4.38    65.22     1.41     0.01     4.67     5.68
 20080404.020000    -5.68    -2.35    67.98     1.15     0.01     4.38     5.62
 20080404.050000    -5.58    -3.79    70.47     1.00     0.01     4.02     5.44
 20080404.080000    -5.49    -5.23    70.95     0.95     0.01     3.79     4.75
 20080404.110000    -4.90    -4.41    74.01     0.91     0.01     3.72     4.65
 20080404.140000    -4.31    -3.59    77.14     0.83     0.01     3.64     4.62
 20080404.170000    -5.39    -3.21    79.44     0.78     0.01     3.51     4.47
 20080404.200000    -6.46    -2.84    80.32     0.79     0.00     3.46     4.15
 20080404.230000    -5.21    -2.99    81.77     0.78     0.00     3.48     4.27
 20080405.020000    -3.95    -3.15    80.42     0.72     0.00     3.39     4.27
 20080405.050000    -4.65    -3.48    76.01     0.68     0.00     3.32     4.19
 20080405.080000    -5.35    -3.81    73.05     0.70     0.00     3.32     4.09
 20080405.110000    -4.20    -1.72    75.04     0.66     0.00     3.37     4.24
 20080405.140000    -3.04     0.38    80.84     0.57     0.00     3.50     4.36
 20080405.170000    -1.84    -0.28    83.98     0.50     0.00     3.66     4.43
 20080405.200000    -0.64    -0.94    89.19     0.45     0.00     3.88     4.45
 20080405.230000     0.08    -0.42    99.43     0.45     0.00     4.15     4.49
 20080406.020000     0.79     0.11   110.70     0.46     0.00     4.41     4.64
 20080406.050000     1.13     0.03   117.79     0.48     0.00     4.52     5.56
 20080406.080000     1.47    -0.05   121.20     0.48     0.00     4.51     5.48
 20080406.110000     1.72     1.39   123.33     0.46     0.00     4.39     5.38
 20080406.140000     1.96     2.83   131.59     0.46     0.00     3.98     5.27
 20080406.170000     2.62     2.93   150.56     0.49     0.00     3.45     5.05
 20080406.200000     3.29     3.04   172.58     0.51     0.00     3.23     4.91
 20080406.230000     4.42     2.23   192.27     0.52     0.00     3.13     3.23
 20080407.020000     5.55     1.41   212.45     0.57     0.00     3.07     3.24
 20080407.050000     4.86     1.61   219.70     0.57     0.00     3.07     3.54
 20080407.080000     4.16     1.82   221.39     0.53     0.00     3.00     3.54
 20080407.110000     4.01     3.11   223.03     0.50     0.00     2.88     3.41
 20080407.140000     3.85     4.40   219.90     0.53     0.00     2.88     3.19
 20080407.170000     3.53     5.02   215.02     0.58     0.00     3.00     3.39
 20080407.200000     3.21     5.63   213.10     0.63     0.00     3.12     3.49
 20080407.230000     3.04     4.91   212.66     0.62     0.00     3.15     3.67
 20080408.020000     2.88     4.19   212.01     0.58     0.00     3.04     3.65
 20080408.050000     1.98     3.24   208.66     0.49     0.00     3.01     3.57
 20080408.080000     1.08     2.29   202.00     0.41     0.00     3.08     3.50
 20080408.110000     1.15     3.28   195.29     0.37     0.00     3.05     3.48
 20080408.140000     1.22     4.27   191.31     0.40     0.00     2.89     3.41
 20080408.170000     0.71     5.22   189.60     0.46     0.00     2.84     3.17
 20080408.200000     0.20     6.17   187.69     0.54     0.00     2.97     3.19
 20080408.230000     1.75     5.08   188.76     0.56     0.00     3.06     3.47
 20080409.020000     3.30     3.98   194.69     0.54     0.00     2.99     3.52
 20080409.050000     2.91     3.86   198.58     0.52     0.00     2.94     3.48
 20080409.080000     2.53     3.72   200.12     0.50     0.00     2.92     3.46
 20080409.110000     3.15     3.91   202.05     0.50     0.00     2.92     3.46
 20080409.140000     3.77     4.09   205.62     0.54     0.00     3.02     3.49
 20080409.170000     3.62     4.09   208.71     0.59     0.00     3.18     3.73
 20080409.200000     3.48     4.07   210.83     0.62     0.00     3.31     3.97
 20080409.230000     4.24     2.12   213.44     0.62     0.00     3.38     4.07
 20080410.020000     4.99     0.15   220.47     0.62     0.00     3.35     4.10
 20080410.050000     3.64     1.07   222.17     0.59     0.00     3.40     4.17
 20080410.080000     2.29     1.98   218.47     0.54     0.00     3.53     4.47
 20080410.110000     0.68     0.00   215.05     0.48     0.00     3.79     4.82
 20080410.140000    -0.92    -1.97   213.44     0.45     0.00     3.99     4.92
 20080410.170000    -4.22    -3.36   181.47     0.54     0.00     3.34     4.96
 20080410.200000    -7.50    -4.76    62.05     0.88     0.00     3.46     3.67
 20080410.230000    -7.77    -5.10    59.97     1.22     0.01     4.13     4.66
 20080411.020000    -8.04    -5.44    60.98     1.40     0.02     4.50     5.15
 20080411.050000    -7.36    -5.71    62.06     1.42     0.04     4.58     5.34
 20080411.080000    -6.68    -5.97    62.83     1.37     0.05     4.50     5.30
 20080411.110000    -6.73    -3.86    65.38     1.27     0.04     4.38     5.36
 20080411.140000    -6.77    -1.74    70.28     1.14     0.03     4.25     5.37
 20080411.170000    -6.80    -2.90    76.20     1.09     0.02     4.13     5.29
 20080411.200000    -6.84    -4.08    78.30     1.09     0.02     4.05     4.93
 20080411.230000    -5.82    -3.24    80.01     1.02     0.01     3.96     4.95
 20080412.020000    -4.79    -2.40    79.94     0.88     0.01     3.83     4.86
 20080412.050000    -5.79    -2.55    79.28     0.81     0.01     3.66     4.74
 20080412.080000    -6.78    -2.69    77.93     0.82     0.01     3.57     4.44
 20080412.110000    -5.98    -3.24    77.67     0.81     0.01     3.59     4.33
 20080412.140000    -5.19    -3.79    76.97     0.79     0.01     3.55     4.37
 20080412.170000    -4.31    -2.80    77.43     0.74     0.01     3.49     4.39
 20080412.200000    -3.42    -1.81    79.31     0.66     0.01     3.50     4.41
 20080412.230000    -3.57    -2.44    79.39     0.61     0.01     3.50     4.44
