  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20140601.080000     0.96    -0.17   180.12     0.34     0.00     3.48     3.68
 20140601.090000     1.44     0.60   184.41     0.34     0.00     3.50     3.68
 20140601.100000     1.63     1.38   188.07     0.33     0.00     3.51     3.67
 20140601.110000     1.70     2.12   192.51     0.34     0.00     3.37     3.66
 20140601.120000     1.73     2.81   195.42     0.36     0.00     3.20     3.65
 20140601.130000     1.73     3.47   197.27     0.38     0.00     3.08     3.59
 20140601.140000     1.73     4.11   198.63     0.41     0.00     2.94     3.41
 20140601.150000     2.05     4.21   200.72     0.46     0.00     2.86     3.21
 20140601.160000     2.36     4.28   203.31     0.48     0.00     2.88     3.27
 20140601.170000     2.68     4.36   205.61     0.50     0.00     2.91     3.31
 20140601.180000     2.98     4.42   207.54     0.52     0.00     2.96     3.34
 20140601.190000     3.29     4.47   209.17     0.54     0.00     3.00     3.41
 20140601.200000     3.59     4.52   210.60     0.56     0.00     3.05     3.46
 20140601.210000     3.98     4.75   212.02     0.59     0.00     3.09     3.48
 20140601.220000     4.37     4.97   213.52     0.62     0.00     3.14     3.49
 20140601.230000     4.77     5.19   215.09     0.68     0.00     3.18     3.55
 20140602.000000     5.16     5.41   216.15     0.74     0.00     3.27     3.70
 20140602.010000     5.55     5.63   216.73     0.80     0.00     3.39     3.79
 20140602.020000     5.93     5.84   217.18     0.87     0.00     3.51     3.89
 20140602.030000     5.91     5.41   217.34     0.91     0.00     3.63     4.09
 20140602.040000     5.89     4.97   217.37     0.91     0.00     3.68     4.16
 20140602.050000     5.85     4.52   217.37     0.90     0.00     3.68     4.20
 20140602.060000     5.81     4.05   217.37     0.89     0.00     3.65     4.24
 20140602.070000     5.75     3.58   217.55     0.86     0.00     3.61     4.27
 20140602.080000     5.67     3.10   217.87     0.84     0.00     3.57     4.30
 20140602.090000     5.81     3.71   218.42     0.83     0.00     3.53     4.28
 20140602.100000     5.92     4.32   218.66     0.84     0.00     3.52     4.23
 20140602.110000     6.01     4.91   218.47     0.86     0.00     3.56     4.19
 20140602.120000     6.09     5.49   217.84     0.91     0.00     3.64     4.19
 20140602.130000     6.15     6.05   216.85     0.97     0.00     3.75     4.26
 20140602.140000     6.21     6.61   215.66     1.06     0.00     3.86     4.42
 20140602.150000     6.66     6.62   215.67     1.15     0.00     3.97     4.54
 20140602.160000     7.10     6.62   216.36     1.23     0.00     4.10     4.62
 20140602.170000     7.55     6.61   217.09     1.31     0.00     4.23     4.80
 20140602.180000     7.98     6.61   218.01     1.39     0.00     4.34     4.95
 20140602.190000     8.40     6.59   218.94     1.47     0.00     4.43     5.01
 20140602.200000     8.82     6.57   219.75     1.54     0.00     4.53     5.08
 20140602.210000     8.81     6.13   220.39     1.58     0.01     4.60     5.21
 20140602.220000     8.79     5.68   220.90     1.58     0.01     4.61     5.33
 20140602.230000     8.75     5.22   221.36     1.56     0.01     4.58     5.37
 20140603.000000     8.71     4.76   221.82     1.52     0.01     4.54     5.37
 20140603.010000     8.65     4.29   222.23     1.48     0.01     4.47     5.35
 20140603.020000     8.57     3.80   222.64     1.42     0.00     4.40     5.31
 20140603.030000     8.11     3.36   222.73     1.36     0.00     4.31     5.26
 20140603.040000     7.65     2.92   222.68     1.28     0.00     4.23     5.22
 20140603.050000     7.18     2.47   222.67     1.20     0.00     4.17     5.19
 20140603.060000     6.69     2.01   222.61     1.12     0.00     4.10     5.16
 20140603.070000     6.20     1.56   222.42     1.05     0.00     4.05     5.13
 20140603.080000     5.69     1.09   221.99     0.99     0.00     4.01     5.11
 20140603.090000     5.42     0.57   221.65     0.93     0.00     3.98     5.09
 20140603.100000     5.11     0.03   221.45     0.88     0.00     3.95     5.07
 20140603.110000     4.74    -0.54   221.27     0.84     0.00     3.93     5.05
 20140603.120000     4.29    -1.11   221.15     0.81     0.00     3.90     5.03
 20140603.130000     3.73    -1.67   220.90     0.78     0.00     3.89     5.02
 20140603.140000     3.04    -2.19   220.32     0.75     0.00     3.89     5.01
 20140603.150000     2.58    -2.18   219.58     0.73     0.00     3.90     5.00
 20140603.160000     2.07    -2.19   218.34     0.71     0.00     3.92     4.99
 20140603.170000     1.49    -2.19   217.15     0.68     0.00     3.95     4.99
 20140603.180000     0.74    -2.16   215.75     0.66     0.00     3.99     4.98
 20140603.190000    -0.27    -1.90   214.47     0.64     0.00     4.05     4.98
 20140603.200000    -1.36    -0.82   213.51     0.63     0.00     4.11     4.99
 20140603.210000    -1.30    -1.22   212.70     0.61     0.00     4.17     4.99
 20140603.220000    -1.17    -1.59   212.21     0.60     0.00     4.22     4.99
 20140603.230000    -1.01    -1.92   212.02     0.59     0.00     4.25     5.00
 20140604.000000    -0.80    -2.21   212.08     0.58     0.00     4.27     5.01
 20140604.010000    -0.60    -2.48   212.35     0.57     0.00     4.26     5.02
 20140604.020000    -0.38    -2.70   212.76     0.57     0.00     4.24     5.02
 20140604.030000    -0.66    -2.89   213.04     0.57     0.00     4.21     5.03
 20140604.040000    -0.94    -3.05   213.04     0.57     0.00     4.15     5.03
 20140604.050000    -1.22    -3.20   212.71     0.57     0.00     4.08     5.02
 20140604.060000    -1.49    -3.33   211.91     0.57     0.00     4.01     5.00
 20140604.070000    -1.76    -3.45   210.84     0.58     0.00     3.95     4.99
 20140604.080000    -2.03    -3.55   209.48     0.59     0.00     3.89     4.97
 20140604.090000    -2.42    -3.12   207.67     0.60     0.00     3.85     4.97
 20140604.100000    -2.81    -2.57   206.13     0.60     0.00     3.83     4.97
 20140604.110000    -3.15    -1.88   205.06     0.59     0.00     3.83     4.98
 20140604.120000    -3.37    -1.03   204.27     0.58     0.00     3.85     5.00
 20140604.130000    -3.38    -0.05   203.63     0.57     0.00     3.89     5.02
 20140604.140000    -3.09     0.96   203.52     0.56     0.00     3.93     5.06
 20140604.150000    -2.81     1.09   203.79     0.56     0.00     3.96     5.09
 20140604.160000    -2.51     1.22   204.36     0.55     0.00     4.00     5.13
 20140604.170000    -2.18     1.35   205.07     0.54     0.00     4.02     5.16
 20140604.180000    -1.83     1.46   206.24     0.53     0.00     4.08     5.19
 20140604.190000    -1.44     1.55   207.43     0.52     0.00     4.14     5.20
 20140604.200000    -1.00     1.61   208.23     0.51     0.00     4.18     5.19
 20140604.210000    -0.81     1.75   208.73     0.51     0.00     4.22     5.18
 20140604.220000    -0.59     1.87   208.84     0.50     0.00     4.23     5.15
 20140604.230000    -0.36     1.96   208.74     0.49     0.00     4.24     5.12
 20140605.000000    -0.12     2.03   208.49     0.49     0.00     4.23     5.08
 20140605.010000     0.13     2.06   208.14     0.48     0.00     4.20     5.05
 20140605.020000     0.38     2.06   207.72     0.48     0.00     4.18     5.01
 20140605.030000     1.11     2.27   207.22     0.48     0.00     4.12     4.97
 20140605.040000     1.82     2.33   206.90     0.48     0.00     4.02     4.94
 20140605.050000     2.49     2.30   206.86     0.49     0.00     3.89     4.91
 20140605.060000     3.11     2.20   207.16     0.51     0.00     3.75     4.87
 20140605.070000     3.70     2.07   207.72     0.53     0.00     3.61     4.83
 20140605.080000     4.25     1.93   209.05     0.56     0.00     3.49     4.72
 20140605.090000     4.29     2.31   210.19     0.58     0.00     3.43     4.35
 20140605.100000     4.31     2.69   211.00     0.61     0.00     3.40     4.14
