  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20040401.080000    -4.14     2.28   123.58     0.55     0.01     3.33     3.74
 20040401.110000    -0.47     1.97   129.08     0.55     0.01     3.63     4.02
 20040401.140000     3.21     1.64   135.23     0.55     0.01     3.74     4.26
 20040401.170000     0.10    -1.21   133.44     0.52     0.01     3.87     4.32
 20040401.200000    -3.02    -4.06   114.31     0.54     0.01     3.52     4.31
 20040401.230000    -2.66    -4.96    80.38     0.62     0.01     3.15     3.89
 20040402.020000    -2.31    -5.87    58.24     0.63     0.01     3.12     3.71
 20040402.050000    -4.32    -6.92    50.04     0.75     0.01     3.23     3.55
 20040402.080000    -6.32    -7.97    56.89     1.10     0.01     3.76     4.19
 20040402.110000    -7.30    -7.08    64.09     1.40     0.01     4.33     4.98
 20040402.140000    -8.29    -6.19    65.98     1.56     0.01     4.66     5.42
 20040402.170000    -8.52    -5.78    65.35     1.62     0.02     4.79     5.55
 20040402.200000    -8.76    -5.38    65.38     1.64     0.02     4.81     5.59
 20040402.230000    -6.49    -5.43    65.34     1.47     0.02     4.63     5.61
 20040403.020000    -4.22    -5.49    65.25     1.18     0.03     4.32     5.52
 20040403.050000    -4.45    -6.33    63.09     1.05     0.05     4.06     5.33
 20040403.080000    -4.68    -7.17    62.17     1.06     0.06     4.00     4.65
 20040403.110000    -3.75    -4.66    66.68     0.98     0.04     3.97     5.06
 20040403.140000    -2.82    -2.15    74.41     0.80     0.03     4.02     5.13
 20040403.170000    -3.22    -2.36    78.63     0.69     0.01     3.95     5.06
 20040403.200000    -3.63    -2.59    80.05     0.65     0.01     3.73     4.93
 20040403.230000    -3.12    -2.91    80.37     0.60     0.01     3.54     4.78
 20040404.020000    -2.63    -3.23    79.28     0.56     0.00     3.37     4.47
 20040404.050000    -5.25    -6.84    61.36     0.75     0.00     3.17     3.37
 20040404.080000    -7.86   -10.45    60.16     1.45     0.00     4.13     4.59
 20040404.110000    -8.46    -8.20    64.03     1.95     0.03     5.02     5.68
 20040404.140000    -9.06    -5.95    64.25     1.99     0.06     5.20     6.10
 20040404.170000    -9.31    -6.47    63.94     2.04     0.09     5.26     6.19
 20040404.200000    -9.55    -6.99    63.55     2.19     0.13     5.49     6.39
 20040404.230000    -9.25    -6.95    63.29     2.26     0.19     5.66     6.64
 20040405.020000    -8.95    -6.90    63.26     2.16     0.19     5.53     6.50
 20040405.050000    -8.27    -6.97    63.54     1.99     0.14     5.25     6.14
 20040405.080000    -7.59    -7.04    63.94     1.85     0.11     5.00     5.94
 20040405.110000    -6.87    -5.78    66.38     1.61     0.10     4.82     5.80
 20040405.140000    -6.15    -4.52    70.11     1.37     0.08     4.61     5.75
 20040405.170000    -5.33    -3.83    73.33     1.18     0.06     4.41     5.62
 20040405.200000    -4.51    -3.14    77.10     1.03     0.05     4.30     5.51
 20040405.230000    -3.48    -2.27    83.43     0.89     0.04     4.27     5.43
 20040406.020000    -2.45    -1.41    92.30     0.79     0.03     4.33     5.39
 20040406.050000    -3.44    -2.61    98.63     0.74     0.02     4.26     5.36
 20040406.080000    -4.41    -3.81    92.12     0.78     0.02     3.89     5.34
 20040406.110000    -4.48    -2.59    90.13     0.78     0.01     3.79     5.01
 20040406.140000    -4.54    -1.36    92.35     0.75     0.01     3.76     4.67
 20040406.170000    -4.53    -0.91    96.53     0.72     0.01     3.74     4.69
 20040406.200000    -4.53    -0.48   100.19     0.70     0.01     3.71     4.73
 20040406.230000    -4.30    -0.42   102.98     0.68     0.01     3.67     4.79
 20040407.020000    -4.08    -0.36   105.25     0.66     0.01     3.61     4.80
