  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20050801.080000    -0.98     0.41   189.07     1.03     0.14     6.03     7.48
 20050801.110000    -0.68     1.15   189.53     0.97     0.12     6.00     7.38
 20050801.140000    -0.38     1.90   189.91     0.91     0.12     5.96     7.29
 20050801.170000    -0.02     2.15   190.33     0.87     0.11     5.92     7.20
 20050801.200000     0.35     2.41   190.87     0.83     0.11     5.87     7.12
 20050801.230000     1.75     2.61   191.88     0.81     0.10     5.76     7.03
 20050802.020000     3.14     2.79   194.53     0.82     0.09     5.42     6.92
 20050802.050000     3.71     1.56   196.47     0.84     0.07     5.05     6.84
 20050802.080000     4.29     0.32   198.20     0.84     0.05     4.85     6.75
 20050802.110000     4.52     1.46   200.51     0.83     0.04     4.67     6.64
 20050802.140000     4.76     2.60   203.52     0.83     0.03     4.45     6.54
 20050802.170000     4.63     3.34   206.20     0.84     0.02     4.27     6.42
 20050802.200000     4.49     4.07   207.74     0.85     0.02     4.15     4.60
 20050802.230000     5.01     3.20   208.76     0.85     0.02     4.09     4.42
 20050803.020000     5.53     2.33   210.03     0.85     0.03     4.05     4.47
 20050803.050000     5.69     1.80   211.66     0.86     0.03     4.01     4.52
 20050803.080000     5.84     1.26   213.05     0.87     0.03     4.01     4.60
 20050803.110000     5.66     0.94   213.75     0.88     0.04     4.05     4.74
 20050803.140000     5.47     0.62   213.62     0.90     0.06     4.15     4.99
 20050803.170000     4.62     1.17   212.29     0.92     0.07     4.29     5.19
 20050803.200000     3.78     1.72   210.75     0.93     0.09     4.44     5.34
 20050803.230000     4.37     1.26   210.98     0.93     0.10     4.49     5.39
 20050804.020000     4.96     0.81   211.92     0.94     0.10     4.45     5.35
 20050804.050000     3.96     0.09   211.10     0.93     0.09     4.50     5.35
 20050804.080000     2.96    -0.62   208.63     0.90     0.09     4.64     5.42
 20050804.110000     3.61     0.65   206.85     0.88     0.09     4.72     5.50
 20050804.140000     4.26     1.92   206.17     0.90     0.09     4.68     5.55
 20050804.170000     3.90     3.03   205.85     0.96     0.08     4.70     5.60
 20050804.200000     3.56     4.14   205.93     1.03     0.06     4.70     5.67
 20050804.230000     5.05     3.35   207.51     1.10     0.05     4.74     5.80
 20050805.020000     6.54     2.55   210.59     1.20     0.04     4.77     5.91
 20050805.050000     7.12     2.16   212.12     1.29     0.04     4.89     5.99
 20050805.080000     7.69     1.77   213.44     1.35     0.05     4.98     6.06
 20050805.110000     7.75     2.13   214.55     1.39     0.07     5.03     6.11
 20050805.140000     7.82     2.51   214.80     1.40     0.09     5.06     6.15
 20050805.170000     7.08     3.38   212.91     1.39     0.11     5.09     6.20
 20050805.200000     6.34     4.26   210.57     1.38     0.12     5.08     6.22
 20050805.230000     7.85     4.08   211.16     1.42     0.12     5.01     6.12
 20050806.020000     9.37     3.89   214.61     1.58     0.11     4.91     5.84
 20050806.050000     8.06     3.25   214.11     1.59     0.10     4.97     6.01
 20050806.080000     6.77     2.61   211.86     1.48     0.10     4.97     6.18
 20050806.110000     7.03     3.73   211.01     1.42     0.09     4.90     6.27
 20050806.140000     7.29     4.85   210.90     1.45     0.09     4.85     6.23
 20050806.170000     5.96     5.31   209.36     1.42     0.08     4.84     6.18
 20050806.200000     4.62     5.77   208.06     1.35     0.09     4.76     6.09
 20050806.230000     4.96     5.22   206.46     1.29     0.10     4.69     5.97
 20050807.020000     5.29     4.67   205.67     1.27     0.12     4.66     5.83
 20050807.050000     4.70     4.24   204.19     1.26     0.14     4.71     5.79
 20050807.080000     4.10     3.81   202.44     1.27     0.16     4.81     5.83
 20050807.110000     2.83     4.61   198.33     1.24     0.18     5.03     5.93
 20050807.140000     1.54     5.42   195.28     1.24     0.19     5.17     6.06
 20050807.170000     0.82     4.80   193.23     1.24     0.19     5.25     6.22
 20050807.200000     0.11     4.18   191.01     1.21     0.18     5.29     6.40
 20050807.230000     0.55     3.57   188.53     1.16     0.16     5.34     6.51
 20050808.020000     1.01     2.97   186.10     1.10     0.15     5.40     6.53
 20050808.050000    -0.94     1.88   184.10     1.05     0.13     5.47     6.52
 20050808.080000    -2.87     0.78   182.49     1.00     0.13     5.59     6.57
 20050808.110000    -3.18     1.84   181.01     0.98     0.12     5.62     6.79
 20050808.140000    -3.49     2.89   178.41     0.99     0.11     5.50     7.13
 20050808.170000    -3.17     2.15   176.58     1.00     0.11     5.41     7.19
 20050808.200000    -2.85     1.41   175.64     0.98     0.10     5.34     7.13
 20050808.230000    -3.77     2.26   173.98     0.97     0.10     5.23     7.05
 20050809.020000    -4.70     3.11   169.03     1.00     0.10     5.04     6.85
 20050809.050000    -5.35     2.50   163.03     1.08     0.11     4.95     5.97
 20050809.080000    -6.00     1.88   157.72     1.17     0.12     4.99     5.90
 20050809.110000    -6.48     3.16   153.14     1.27     0.13     5.07     5.98
 20050809.140000    -6.97     4.43   149.89     1.41     0.14     5.12     6.07
 20050809.170000    -7.10     3.13   149.37     1.48     0.14     5.19     6.14
 20050809.200000    -7.25     1.83   149.18     1.47     0.14     5.20     6.23
 20050809.230000    -7.46     2.63   149.34     1.48     0.13     5.21     6.33
 20050810.020000    -7.66     3.43   149.41     1.53     0.13     5.26     6.47
 20050810.050000    -7.41     3.19   149.40     1.53     0.12     5.28     6.53
 20050810.080000    -7.15     2.95   148.82     1.50     0.11     5.23     6.52
 20050810.110000    -6.23     3.71   149.03     1.46     0.10     5.18     6.49
 20050810.140000    -5.31     4.46   149.68     1.44     0.09     5.17     6.52
 20050810.170000    -5.03     3.51   150.23     1.42     0.09     5.18     6.59
 20050810.200000    -4.76     2.57   151.65     1.38     0.09     5.18     6.63
 20050810.230000    -5.06     2.78   154.57     1.33     0.07     5.18     6.64
 20050811.020000    -5.36     3.00   155.72     1.32     0.06     5.13     6.63
 20050811.050000    -5.04     1.04   155.96     1.29     0.05     5.11     6.60
 20050811.080000    -4.72    -0.93   155.34     1.23     0.04     5.08     6.57
 20050811.110000    -3.56    -1.58   155.06     1.12     0.03     5.10     6.50
 20050811.140000    -2.41    -2.25   154.54     1.03     0.03     5.04     6.40
 20050811.170000    -3.00    -3.06   152.45     0.96     0.03     4.94     6.29
 20050811.200000    -3.60    -3.87   142.45     0.95     0.03     4.72     6.19
 20050811.230000    -3.51    -7.48    99.89     1.14     0.04     4.40     5.52
 20050812.020000    -3.43   -11.07    60.86     1.55     0.05     4.57     5.16
 20050812.050000    -3.54   -10.18    51.13     1.77     0.08     4.97     5.75
 20050812.080000    -3.64    -9.29    48.95     1.80     0.14     5.14     6.06
 20050812.110000    -5.50    -7.96    51.71     1.83     0.21     5.28     6.31
 20050812.140000    -7.35    -6.61    55.77     1.81     0.26     5.22     6.11
 20050812.170000    -8.55    -4.85    62.05     1.74     0.24     5.05     5.68
 20050812.200000    -9.76    -3.07    70.48     1.73     0.19     4.96     5.51
 20050812.230000    -8.14    -5.17    81.96     1.79     0.20     5.18     5.79
 20050813.020000    -6.53    -7.27    94.66     1.97     0.36     5.68     6.54
 20050813.050000    -7.55    -2.55   103.38     2.04     0.50     6.08     7.00
 20050813.080000    -8.57     2.16   107.20     2.06     0.53     6.10     6.99
 20050813.110000    -3.15     8.29   117.17     2.14     0.58     6.17     6.81
 20050813.140000     2.25    14.42   153.87     2.91     0.84     6.46     7.04
 20050813.170000     2.47    13.29   168.77     3.50     1.31     7.19     8.11
 20050813.200000     2.68    12.16   176.80     3.42     1.37     7.22     8.55
 20050813.230000     3.84    13.49   184.89     3.51     1.26     7.13     8.53
 20050814.020000     5.00    14.81   190.41     3.94     1.32     7.39     8.65
 20050814.050000     3.39    12.28   192.21     3.69     1.20     7.29     8.73
 20050814.080000     1.78     9.75   191.54     2.89     0.75     6.69     8.63
 20050814.110000     1.33     9.54   189.64     2.38     0.45     6.12     8.23
 20050814.140000     0.89     9.33   188.10     2.12     0.28     5.64     7.83
 20050814.170000    -0.08     8.36   185.92     1.89     0.20     5.44     7.33
 20050814.200000    -1.04     7.39   183.09     1.69     0.16     5.33     7.11
 20050814.230000    -1.00     6.81   181.13     1.55     0.12     5.18     6.98
 20050815.020000    -0.94     6.22   180.20     1.43     0.09     5.08     6.70
 20050815.050000    -0.94     6.09   179.08     1.35     0.07     4.91     6.52
 20050815.080000    -0.95     5.95   177.41     1.29     0.05     4.75     6.31
 20050815.110000    -2.40     5.84   174.87     1.24     0.03     4.60     5.94
 20050815.140000    -3.85     5.73   171.06     1.21     0.03     4.46     5.67
 20050815.170000    -4.08     5.65   167.32     1.17     0.02     4.34     5.50
 20050815.200000    -4.31     5.58   163.67     1.14     0.01     4.26     5.37
 20050815.230000    -2.94     5.26   161.49     1.09     0.01     4.24     5.29
 20050816.020000    -1.57     4.93   163.22     1.02     0.01     4.21     5.29
 20050816.050000    -3.27     3.68   164.81     0.96     0.01     4.23     5.32
 20050816.080000    -4.97     2.43   162.97     0.94     0.01     4.20     5.34
 20050816.110000    -5.01     3.46   160.96     0.93     0.00     4.15     5.29
 20050816.140000    -5.05     4.49   158.47     0.94     0.00     4.08     5.18
 20050816.170000    -5.15     4.80   155.92     0.94     0.00     4.03     5.04
 20050816.200000    -5.25     5.10   154.53     0.95     0.00     4.00     4.93
 20050816.230000    -4.27     4.26   158.64     0.95     0.00     4.07     5.00
 20050817.020000    -3.30     3.41   166.17     0.95     0.00     4.25     5.22
 20050817.050000    -4.33     3.11   169.28     0.96     0.01     4.35     5.49
 20050817.080000    -5.36     2.81   166.65     0.97     0.00     4.29     5.49
 20050817.110000    -4.95     3.64   163.62     0.97     0.00     4.23     5.41
 20050817.140000    -4.53     4.47   161.51     0.96     0.00     4.17     5.33
 20050817.170000    -4.18     5.16   160.12     0.96     0.00     4.12     5.23
 20050817.200000    -3.83     5.84   160.26     0.98     0.01     4.14     5.15
 20050817.230000    -3.04     6.53   163.06     1.06     0.01     4.31     5.27
