  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20120601.080000    -9.04    -8.30    61.42     2.26     0.17     5.37     6.24
 20120601.090000    -9.03    -7.96    61.54     2.27     0.16     5.36     6.27
 20120601.100000    -9.01    -7.62    61.82     2.25     0.17     5.35     6.28
 20120601.110000    -9.00    -7.27    62.36     2.22     0.17     5.35     6.28
 20120601.120000    -8.98    -6.92    63.05     2.17     0.17     5.34     6.27
 20120601.130000    -8.96    -6.57    63.68     2.12     0.16     5.32     6.24
 20120601.140000    -8.92    -6.21    64.25     2.07     0.16     5.28     6.19
 20120601.150000    -8.87    -6.08    64.73     2.02     0.15     5.23     6.13
 20120601.160000    -8.82    -5.94    65.13     1.98     0.14     5.18     6.08
 20120601.170000    -8.77    -5.80    65.49     1.95     0.13     5.13     6.04
 20120601.180000    -8.72    -5.67    65.80     1.92     0.12     5.07     6.00
 20120601.190000    -8.67    -5.53    66.06     1.90     0.11     5.02     5.96
 20120601.200000    -8.61    -5.40    66.27     1.87     0.11     4.97     5.92
 20120601.210000    -8.66    -5.37    66.41     1.84     0.10     4.92     5.88
 20120601.220000    -8.70    -5.36    66.52     1.82     0.09     4.89     5.83
 20120601.230000    -8.74    -5.34    66.56     1.80     0.08     4.85     5.77
 20120602.000000    -8.79    -5.31    66.54     1.78     0.07     4.82     5.71
 20120602.010000    -8.82    -5.30    66.51     1.76     0.06     4.78     5.66
 20120602.020000    -8.87    -5.28    66.44     1.74     0.05     4.74     5.61
 20120602.030000    -8.63    -5.43    66.36     1.71     0.05     4.70     5.56
 20120602.040000    -8.39    -5.57    66.30     1.68     0.04     4.65     5.52
 20120602.050000    -8.14    -5.71    66.16     1.65     0.03     4.60     5.49
 20120602.060000    -7.88    -5.86    65.99     1.62     0.03     4.57     5.47
 20120602.070000    -7.62    -5.99    65.86     1.59     0.02     4.54     5.46
 20120602.080000    -7.35    -6.13    65.82     1.56     0.02     4.52     5.46
 20120602.090000    -7.53    -5.68    66.20     1.55     0.02     4.52     5.47
 20120602.100000    -7.68    -5.23    66.92     1.53     0.02     4.54     5.48
 20120602.110000    -7.83    -4.75    67.54     1.52     0.02     4.55     5.50
