  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20030501.080000    -6.91    -8.86    58.30     1.88     0.08     4.98     5.92
 20030501.110000    -8.14    -6.84    59.49     1.84     0.05     4.93     5.90
 20030501.140000    -9.38    -4.84    62.66     1.81     0.05     4.91     5.83
 20030501.170000    -8.30    -4.04    65.98     1.64     0.04     4.78     5.73
 20030501.200000    -7.22    -3.24    69.06     1.41     0.04     4.57     5.63
 20030501.230000    -6.56    -3.87    71.05     1.25     0.04     4.38     5.53
 20030502.020000    -5.89    -4.50    71.43     1.18     0.03     4.21     5.42
 20030502.050000    -5.65    -4.41    71.24     1.11     0.03     4.08     5.25
 20030502.080000    -5.41    -4.34    71.23     1.04     0.02     3.91     5.00
 20030502.110000    -5.33    -3.53    71.51     0.95     0.02     3.78     4.82
 20030502.140000    -5.24    -2.73    73.82     0.85     0.01     3.71     4.66
 20030502.170000    -5.01    -1.59    76.77     0.77     0.01     3.60     4.54
 20030502.200000    -4.79    -0.45    82.45     0.71     0.01     3.55     4.45
 20030502.230000    -4.47    -0.33    86.93     0.67     0.00     3.48     4.37
 20030503.020000    -4.16    -0.22    89.58     0.65     0.00     3.42     4.22
 20030503.050000    -3.83    -0.76    91.88     0.61     0.00     3.41     4.12
 20030503.080000    -3.49    -1.31    92.19     0.59     0.00     3.37     4.06
 20030503.110000    -3.99    -1.65    91.02     0.57     0.00     3.35     3.99
 20030503.140000    -4.49    -1.99    89.71     0.57     0.00     3.27     3.75
 20030503.170000    -4.24    -2.11    89.14     0.56     0.00     3.24     3.75
 20030503.200000    -3.99    -2.23    89.22     0.55     0.00     3.19     3.77
 20030503.230000    -2.41    -0.93    93.75     0.49     0.00     3.29     3.82
 20030504.020000    -0.82     0.39    99.86     0.42     0.00     3.58     3.90
 20030504.050000    -1.76     0.58   105.48     0.39     0.00     3.69     4.15
 20030504.080000    -2.70     0.77   111.72     0.38     0.00     3.61     4.41
 20030504.110000    -2.85     0.92   117.64     0.38     0.00     3.47     4.42
 20030504.140000    -2.98     1.07   122.70     0.39     0.00     3.39     4.36
 20030504.170000    -3.08     1.49   126.78     0.40     0.00     3.34     4.24
 20030504.200000    -3.16     1.92   130.12     0.43     0.00     3.35     4.21
 20030504.230000    -2.27     2.29   133.77     0.45     0.00     3.42     4.21
 20030505.020000    -1.38     2.67   137.64     0.45     0.00     3.46     4.21
 20030505.050000    -0.76     3.63   143.68     0.46     0.00     3.38     4.19
 20030505.080000    -0.14     4.58   156.45     0.50     0.00     3.21     4.15
 20030505.110000     0.51     4.29   168.31     0.54     0.00     3.25     4.02
 20030505.140000     1.17     4.00   177.62     0.56     0.00     3.38     4.05
 20030505.170000     0.86     4.55   185.42     0.60     0.00     3.52     4.15
 20030505.200000     0.55     5.10   190.74     0.65     0.00     3.66     4.29
 20030505.230000     0.73     5.25   194.37     0.71     0.00     3.78     4.50
 20030506.020000     0.91     5.41   196.50     0.75     0.00     3.89     4.66
 20030506.050000     1.28     5.34   196.95     0.77     0.00     3.95     4.75
 20030506.080000     1.66     5.28   196.81     0.78     0.00     3.95     4.78
 20030506.110000     1.56     5.51   196.35     0.78     0.00     3.91     4.74
 20030506.140000     1.46     5.76   195.49     0.77     0.00     3.84     4.64
 20030506.170000     0.73     5.68   194.21     0.75     0.00     3.77     4.54
 20030506.200000    -0.01     5.61   192.75     0.73     0.00     3.71     4.44
 20030506.230000     0.24     5.13   192.74     0.71     0.00     3.71     4.36
 20030507.020000     0.49     4.67   193.88     0.71     0.00     3.74     4.38
 20030507.050000     0.63     4.99   194.81     0.71     0.00     3.78     4.52
 20030507.080000     0.79     5.32   195.27     0.73     0.00     3.80     4.69
 20030507.110000     1.63     4.99   196.05     0.73     0.00     3.81     4.77
 20030507.140000     2.48     4.65   197.28     0.73     0.00     3.80     4.82
 20030507.170000     1.75     3.87   197.87     0.71     0.00     3.84     4.92
