  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20061001.080000    -6.57    -6.18    70.34     1.42     0.07     4.46     5.34
 20061001.110000    -6.13    -5.78    70.14     1.36     0.06     4.43     5.39
 20061001.140000    -5.69    -5.37    69.94     1.30     0.06     4.36     5.41
 20061001.170000    -5.53    -4.30    71.52     1.19     0.08     4.35     5.38
 20061001.200000    -5.38    -3.23    74.27     1.11     0.11     4.32     5.31
 20061001.230000    -5.50    -5.06    75.19     1.10     0.13     4.27     5.13
 20061002.020000    -5.62    -6.88    71.04     1.21     0.14     4.34     4.82
 20061002.050000    -5.02    -7.54    66.50     1.32     0.13     4.50     5.08
 20061002.080000    -4.44    -8.21    62.67     1.38     0.12     4.57     5.30
 20061002.110000    -5.14    -7.44    61.07     1.38     0.11     4.59     5.37
 20061002.140000    -5.86    -6.67    61.24     1.38     0.11     4.59     5.37
 20061002.170000    -6.86    -5.25    63.38     1.38     0.12     4.61     5.41
 20061002.200000    -7.86    -3.83    66.06     1.38     0.12     4.59     5.36
 20061002.230000    -6.90    -6.12    66.48     1.40     0.12     4.59     5.27
 20061003.020000    -5.93    -8.43    62.71     1.52     0.12     4.69     5.38
 20061003.050000    -4.64    -8.87    59.83     1.60     0.12     4.86     5.63
 20061003.080000    -3.37    -9.32    56.99     1.60     0.13     4.88     5.83
 20061003.110000    -4.45    -8.23    56.01     1.57     0.14     4.85     5.83
 20061003.140000    -5.55    -7.14    57.62     1.57     0.15     4.87     5.81
 20061003.170000    -5.84    -6.71    59.61     1.61     0.17     5.00     5.97
 20061003.200000    -6.13    -6.27    61.01     1.65     0.19     5.14     6.17
 20061003.230000    -6.18    -6.89    61.54     1.69     0.20     5.20     6.15
 20061004.020000    -6.22    -7.52    61.40     1.71     0.17     5.17     6.04
 20061004.050000    -5.57    -7.67    61.08     1.66     0.14     5.07     5.99
 20061004.080000    -4.92    -7.82    60.43     1.59     0.11     4.93     5.91
 20061004.110000    -4.26    -7.16    60.33     1.50     0.10     4.80     5.89
 20061004.140000    -3.60    -6.49    61.48     1.38     0.08     4.71     5.84
 20061004.170000    -4.98    -4.62    65.09     1.27     0.08     4.67     5.83
 20061004.200000    -6.36    -2.75    69.10     1.23     0.07     4.62     5.72
 20061004.230000    -5.70    -3.61    70.98     1.22     0.07     4.62     5.63
 20061005.020000    -5.05    -4.46    71.28     1.22     0.07     4.60     5.67
 20061005.050000    -5.06    -5.10    71.12     1.21     0.06     4.55     5.66
 20061005.080000    -5.07    -5.75    70.52     1.21     0.06     4.51     5.60
 20061005.110000    -4.86    -4.64    71.00     1.19     0.05     4.50     5.58
 20061005.140000    -4.64    -3.53    71.35     1.14     0.05     4.44     5.54
 20061005.170000    -5.00    -2.78    72.10     1.10     0.05     4.40     5.57
 20061005.200000    -5.35    -2.02    73.34     1.08     0.05     4.37     5.55
 20061005.230000    -5.49    -3.38    73.63     1.09     0.05     4.36     5.39
 20061006.020000    -5.64    -4.74    72.35     1.14     0.05     4.41     5.37
 20061006.050000    -4.31    -5.28    71.76     1.16     0.05     4.52     5.54
 20061006.080000    -2.99    -5.83    70.45     1.14     0.05     4.51     5.65
 20061006.110000    -3.64    -5.25    69.08     1.11     0.05     4.45     5.64
 20061006.140000    -4.30    -4.66    68.79     1.08     0.06     4.36     5.54
 20061006.170000    -4.53    -3.41    69.44     1.04     0.07     4.31     5.47
 20061006.200000    -4.76    -2.16    71.16     0.99     0.07     4.30     5.40
 20061006.230000    -4.12    -2.97    71.78     0.96     0.08     4.26     5.33
 20061007.020000    -3.50    -3.78    71.15     0.94     0.08     4.21     5.24
 20061007.050000    -3.19    -5.17    68.94     0.94     0.08     4.13     5.09
 20061007.080000    -2.89    -6.57    64.47     0.97     0.08     4.07     4.93
 20061007.110000    -3.47    -4.93    64.68     0.98     0.08     4.15     5.09
 20061007.140000    -4.04    -3.29    66.48     0.97     0.08     4.22     5.28
 20061007.170000    -4.36    -2.60    68.34     0.94     0.08     4.21     5.36
 20061007.200000    -4.67    -1.90    69.25     0.91     0.08     4.16     5.37
 20061007.230000    -4.80    -3.18    69.61     0.92     0.08     4.12     5.32
 20061008.020000    -4.92    -4.46    68.90     0.95     0.08     4.12     5.19
 20061008.050000    -4.93    -5.14    67.71     0.98     0.08     4.17     5.16
 20061008.080000    -4.94    -5.81    65.83     1.02     0.08     4.18     5.15
 20061008.110000    -4.32    -5.09    65.26     1.01     0.08     4.22     5.21
 20061008.140000    -3.70    -4.38    64.96     0.97     0.08     4.20     5.25
 20061008.170000    -5.12    -3.87    65.32     0.96     0.08     4.13     5.23
 20061008.200000    -6.54    -3.37    67.18     1.00     0.08     4.12     5.13
 20061008.230000    -6.36    -4.01    68.73     1.06     0.07     4.24     5.09
 20061009.020000    -6.18    -4.65    68.34     1.10     0.06     4.32     5.20
 20061009.050000    -5.75    -5.08    67.43     1.11     0.05     4.33     5.31
 20061009.080000    -5.34    -5.51    66.66     1.10     0.05     4.30     5.30
 20061009.110000    -5.08    -4.93    66.79     1.07     0.04     4.26     5.28
 20061009.140000    -4.83    -4.36    66.97     1.02     0.03     4.18     5.26
 20061009.170000    -5.68    -3.19    67.83     0.98     0.03     4.07     5.20
 20061009.200000    -6.54    -2.03    69.50     0.96     0.02     3.97     5.06
 20061009.230000    -5.99    -3.43    70.06     0.93     0.02     3.88     4.91
 20061010.020000    -5.44    -4.82    68.96     0.92     0.02     3.81     4.74
