  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20081201.080000    -3.52    -8.40    56.15     1.42     0.07     4.45     5.40
 20081201.110000    -4.55    -7.13    55.51     1.30     0.05     4.31     5.29
 20081201.140000    -5.57    -5.87    59.87     1.22     0.04     4.26     5.26
 20081201.170000    -6.59    -6.08    62.43     1.26     0.04     4.30     4.98
 20081201.200000    -7.61    -6.31    64.06     1.40     0.04     4.50     5.11
 20081201.230000    -6.68    -6.54    64.35     1.45     0.04     4.65     5.45
 20081202.020000    -5.76    -6.78    63.76     1.40     0.05     4.59     5.51
 20081202.050000    -6.48    -7.33    62.85     1.43     0.05     4.59     5.39
 20081202.080000    -7.19    -7.88    62.60     1.55     0.07     4.76     5.45
 20081202.110000    -6.95    -7.08    63.82     1.57     0.09     4.84     5.56
 20081202.140000    -6.72    -6.27    65.01     1.47     0.10     4.72     5.53
 20081202.170000    -7.45    -5.92    65.61     1.44     0.10     4.60     5.33
 20081202.200000    -8.18    -5.57    66.43     1.47     0.09     4.61     5.30
 20081202.230000    -7.29    -6.14    66.03     1.45     0.07     4.59     5.39
 20081203.020000    -6.40    -6.71    64.43     1.38     0.06     4.48     5.35
 20081203.050000    -5.97    -7.16    62.58     1.34     0.06     4.39     5.17
 20081203.080000    -5.55    -7.61    61.09     1.33     0.06     4.34     5.07
 20081203.110000    -4.88    -6.92    61.60     1.25     0.06     4.25     5.06
 20081203.140000    -4.19    -6.24    64.25     1.14     0.08     4.15     5.05
 20081203.170000    -4.77    -5.16    74.93     1.10     0.14     4.29     4.96
 20081203.200000    -5.36    -4.09    90.79     1.17     0.21     4.68     5.07
 20081203.230000    -5.56    -4.12   100.89     1.24     0.25     4.91     5.34
 20081204.020000    -5.77    -4.16   104.44     1.28     0.25     4.96     5.46
 20081204.050000    -6.13    -5.42   100.69     1.30     0.23     4.86     5.38
 20081204.080000    -6.50    -6.67    90.81     1.37     0.18     4.74     5.13
 20081204.110000    -4.61    -7.47    82.92     1.36     0.13     4.63     5.35
 20081204.140000    -2.72    -8.25    72.01     1.28     0.09     4.42     5.31
