  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20130701.080000    -5.97     3.73   145.44     1.49     0.26     5.69     6.49
 20130701.090000    -5.87     3.90   145.91     1.59     0.29     5.77     6.76
 20130701.100000    -5.76     4.06   146.47     1.66     0.32     5.87     7.01
 20130701.110000    -5.65     4.22   146.83     1.70     0.34     5.94     7.17
 20130701.120000    -5.54     4.38   147.10     1.71     0.36     5.97     7.29
 20130701.130000    -5.42     4.53   147.44     1.71     0.39     6.01     7.38
 20130701.140000    -5.30     4.68   148.03     1.71     0.43     6.06     7.41
 20130701.150000    -5.08     4.81   148.99     1.72     0.48     6.12     7.41
 20130701.160000    -4.87     4.92   150.26     1.72     0.53     6.21     7.39
 20130701.170000    -4.64     5.03   151.78     1.73     0.58     6.30     7.36
 20130701.180000    -4.41     5.14   153.38     1.75     0.61     6.37     7.36
 20130701.190000    -4.17     5.25   154.96     1.76     0.63     6.42     7.43
 20130701.200000    -3.93     5.34   156.43     1.77     0.63     6.44     7.57
 20130701.210000    -3.67     5.09   157.81     1.78     0.62     6.45     7.90
 20130701.220000    -3.40     4.84   159.13     1.78     0.60     6.45     8.45
 20130701.230000    -3.14     4.60   160.43     1.77     0.58     6.43     8.49
 20130702.000000    -2.88     4.35   161.72     1.76     0.54     6.40     8.47
 20130702.010000    -2.62     4.10   163.04     1.74     0.51     6.37     8.44
 20130702.020000    -2.35     3.85   164.56     1.71     0.47     6.34     8.39
 20130702.030000    -2.35     3.75   166.24     1.67     0.43     6.34     8.27
 20130702.040000    -2.37     3.66   167.69     1.64     0.39     6.32     8.18
 20130702.050000    -2.38     3.58   168.86     1.60     0.36     6.28     8.09
 20130702.060000    -2.39     3.49   169.89     1.57     0.33     6.23     8.01
 20130702.070000    -2.39     3.40   170.84     1.54     0.31     6.17     7.95
 20130702.080000    -2.40     3.30   171.74     1.51     0.30     6.11     7.89
 20130702.090000    -2.53     3.32   172.62     1.48     0.29     6.06     7.85
 20130702.100000    -2.66     3.33   173.46     1.46     0.28     6.01     7.81
 20130702.110000    -2.79     3.35   174.23     1.44     0.27     5.95     7.78
 20130702.120000    -2.92     3.36   174.89     1.42     0.26     5.89     7.75
 20130702.130000    -3.06     3.37   175.40     1.40     0.25     5.83     7.71
 20130702.140000    -3.18     3.38   175.73     1.38     0.24     5.77     7.67
 20130702.150000    -2.77     3.53   175.95     1.36     0.22     5.71     7.59
 20130702.160000    -2.32     3.66   176.06     1.34     0.21     5.64     7.48
 20130702.170000    -1.84     3.75   176.09     1.32     0.20     5.57     7.37
 20130702.180000    -1.32     3.80   176.12     1.30     0.18     5.52     7.28
 20130702.190000    -0.77     3.79   176.31     1.28     0.17     5.47     7.20
 20130702.200000    -0.20     3.71   176.84     1.25     0.16     5.46     7.14
 20130702.210000    -0.33     3.81   177.51     1.22     0.16     5.45     7.09
 20130702.220000    -0.47     3.91   177.92     1.20     0.15     5.43     7.04
 20130702.230000    -0.59     4.01   178.21     1.18     0.14     5.40     6.99
 20130703.000000    -0.73     4.10   178.44     1.16     0.13     5.35     6.93
 20130703.010000    -0.85     4.19   178.60     1.14     0.13     5.30     6.86
 20130703.020000    -0.98     4.27   178.68     1.13     0.12     5.25     6.79
 20130703.030000    -0.80     3.76   178.75     1.11     0.11     5.20     6.73
 20130703.040000    -0.61     3.25   178.81     1.09     0.10     5.15     6.67
 20130703.050000    -0.42     2.72   178.84     1.07     0.09     5.11     6.62
 20130703.060000    -0.24     2.21   179.13     1.04     0.08     5.13     6.57
 20130703.070000    -0.05     1.67   179.60     1.01     0.07     5.16     6.52
 20130703.080000     0.14     1.12   179.88     0.97     0.06     5.18     6.47
 20130703.090000     0.14     1.40   180.11     0.94     0.05     5.19     6.42
 20130703.100000     0.15     1.68   180.32     0.92     0.04     5.19     6.37
 20130703.110000     0.15     1.96   180.43     0.89     0.04     5.17     6.31
 20130703.120000     0.16     2.24   180.44     0.87     0.03     5.14     6.24
 20130703.130000     0.16     2.52   180.38     0.85     0.03     5.10     6.19
 20130703.140000     0.16     2.80   180.27     0.83     0.02     5.05     6.14
 20130703.150000     0.14     2.88   180.13     0.82     0.02     5.00     6.09
 20130703.160000     0.12     2.96   179.99     0.80     0.01     4.95     6.05
 20130703.170000     0.10     3.04   179.85     0.79     0.01     4.89     6.01
 20130703.180000     0.08     3.12   179.69     0.77     0.01     4.84     5.97
 20130703.190000     0.06     3.20   179.52     0.76     0.01     4.78     5.94
 20130703.200000     0.05     3.28   179.33     0.75     0.01     4.73     5.91
 20130703.210000     0.20     3.23   179.12     0.74     0.01     4.68     5.89
 20130703.220000     0.35     3.17   178.89     0.73     0.01     4.64     5.87
 20130703.230000     0.51     3.10   178.61     0.72     0.01     4.60     5.85
 20130704.000000     0.67     3.02   178.30     0.71     0.01     4.56     5.84
 20130704.010000     0.82     2.94   177.95     0.70     0.01     4.52     5.83
 20130704.020000     0.98     2.84   177.57     0.69     0.01     4.49     5.81
 20130704.030000     1.16     2.57   177.12     0.68     0.01     4.46     5.79
 20130704.040000     1.35     2.27   176.63     0.68     0.01     4.43     5.78
 20130704.050000     1.52     1.92   176.13     0.67     0.01     4.41     5.75
 20130704.060000     1.68     1.52   175.85     0.66     0.01     4.40     5.70
 20130704.070000     1.79     1.06   175.51     0.65     0.01     4.42     5.65
 20130704.080000     1.81     0.55   175.07     0.64     0.01     4.43     5.60
 20130704.090000     1.76     1.06   174.70     0.63     0.01     4.44     5.57
 20130704.100000     1.56     1.57   174.48     0.62     0.01     4.44     5.53
 20130704.110000     1.22     2.03   174.38     0.61     0.01     4.43     5.50
 20130704.120000     0.78     2.40   174.37     0.61     0.01     4.43     5.48
 20130704.130000     0.29     2.66   174.41     0.60     0.01     4.42     5.46
 20130704.140000    -0.22     2.83   174.43     0.60     0.01     4.41     5.44
 20130704.150000    -0.45     2.82   174.43     0.59     0.01     4.41     5.42
 20130704.160000    -0.67     2.80   174.39     0.59     0.01     4.42     5.41
 20130704.170000    -0.89     2.76   174.27     0.59     0.01     4.42     5.40
 20130704.180000    -1.10     2.70   174.08     0.58     0.01     4.42     5.39
 20130704.190000    -1.31     2.63   173.79     0.58     0.01     4.42     5.38
 20130704.200000    -1.51     2.54   173.40     0.58     0.01     4.43     5.38
 20130704.210000    -1.15     2.75   173.01     0.58     0.01     4.44     5.38
 20130704.220000    -0.74     2.91   172.63     0.59     0.01     4.45     5.39
 20130704.230000    -0.28     3.01   172.26     0.59     0.01     4.45     5.40
 20130705.000000     0.19     3.04   171.89     0.59     0.01     4.45     5.41
 20130705.010000     0.66     2.99   171.53     0.59     0.01     4.44     5.42
 20130705.020000     1.14     2.87   171.13     0.60     0.01     4.43     5.43
 20130705.030000     1.36     2.71   170.57     0.60     0.00     4.40     5.43
 20130705.040000     1.59     2.51   169.83     0.61     0.00     4.38     5.42
 20130705.050000     1.80     2.29   168.94     0.61     0.00     4.36     5.41
 20130705.060000     2.00     2.04   167.97     0.62     0.00     4.34     5.37
 20130705.070000     2.17     1.76   166.98     0.62     0.00     4.32     5.34
 20130705.080000     2.32     1.46   166.02     0.62     0.00     4.30     5.29
 20130705.090000     2.66     1.78   165.55     0.63     0.00     4.27     5.25
 20130705.100000     3.00     2.11   165.91     0.63     0.00     4.21     5.19
 20130705.110000     3.34     2.44   167.53     0.65     0.00     4.12     5.12
 20130705.120000     3.67     2.76   171.28     0.67     0.00     3.98     5.05
