  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 19990401.080000    -6.94    -4.79    84.40     1.08     0.09     4.13     4.52
 19990401.110000    -5.91    -3.54    89.10     1.12     0.07     4.35     5.07
 19990401.140000    -4.84    -2.28    92.86     1.05     0.05     4.35     5.27
 19990401.170000    -5.47    -0.65    94.32     0.97     0.03     4.15     5.17
 19990401.200000    -5.56     1.13    97.92     0.89     0.02     3.97     4.92
 19990401.230000    -4.05    -0.47   102.65     0.82     0.02     3.89     4.65
 19990402.020000    -1.33    -2.10   110.16     0.71     0.01     4.09     4.59
 19990402.050000    -2.36    -3.09   113.52     0.67     0.01     4.14     4.62
 19990402.080000    -3.38    -4.08   102.65     0.69     0.01     3.84     5.23
 19990402.110000    -3.42    -2.87    97.45     0.69     0.01     3.76     5.04
 19990402.140000    -3.31    -1.50   100.02     0.66     0.01     3.78     5.33
 19990402.170000    -7.63    -4.96    81.20     0.88     0.01     3.52     3.67
 19990402.200000   -11.91    -8.39    74.00     1.77     0.01     4.53     5.03
 19990402.230000   -10.30    -7.95    69.47     2.39     0.06     5.51     6.15
 19990403.020000    -8.67    -7.49    64.74     2.31     0.13     5.55     6.58
 19990403.050000    -9.28    -8.99    61.50     2.30     0.14     5.46     6.34
 19990403.080000    -9.85   -10.46    60.14     2.57     0.18     5.75     6.57
 19990403.110000    -9.13    -7.43    61.32     2.43     0.21     5.74     6.72
 19990403.140000    -8.17    -4.18    64.96     1.92     0.14     5.26     6.47
 19990403.170000    -8.34    -5.09    67.97     1.67     0.08     4.81     5.74
 19990403.200000    -8.46    -5.99    68.24     1.69     0.06     4.78     5.58
 19990403.230000    -6.48    -5.31    70.24     1.59     0.06     4.74     5.85
 19990404.020000    -4.45    -4.58    70.98     1.31     0.06     4.67     5.91
 19990404.050000    -4.20    -5.88    68.61     1.17     0.04     4.39     5.80
 19990404.080000    -3.87    -7.08    64.29     1.12     0.03     4.15     5.30
 19990404.110000    -3.50    -6.52    62.80     1.07     0.02     4.02     5.09
 19990404.140000    -3.13    -5.95    62.33     1.00     0.02     3.87     5.01
 19990404.170000    -2.32    -7.82    57.34     1.00     0.01     3.78     4.81
 19990404.200000    -1.42    -9.48    48.83     1.12     0.01     3.94     4.72
 19990404.230000    -0.86    -7.40    49.96     1.15     0.01     4.16     5.22
 19990405.020000    -0.30    -5.30    54.11     1.02     0.01     4.21     5.50
 19990405.050000    -0.58    -6.60    50.76     0.94     0.01     4.02     5.57
 19990405.080000    -0.85    -7.89    42.80     0.93     0.01     3.82     5.30
 19990405.110000    -0.29    -6.09    42.83     0.86     0.00     3.73     4.85
 19990405.140000     0.27    -4.25    46.32     0.75     0.00     3.64     4.93
 19990405.170000    -0.72    -3.82    52.20     0.63     0.00     3.61     4.94
 19990405.200000    -1.69    -3.08    54.26     0.57     0.00     3.41     4.85
 19990405.230000    -2.10    -3.50    55.97     0.51     0.00     3.18     4.60
 19990406.020000    -2.51    -3.90    54.37     0.49     0.00     2.97     3.53
 19990406.050000    -3.04    -4.77    52.37     0.51     0.00     2.90     3.20
 19990406.080000    -3.57    -5.64    53.98     0.60     0.00     3.09     3.48
 19990406.110000    -4.74    -5.93    59.68     0.77     0.00     3.47     3.92
 19990406.140000    -5.86    -6.16    64.03     0.98     0.00     3.83     4.46
 19990406.170000    -6.68    -4.07    69.12     1.07     0.00     4.07     4.87
 19990406.200000    -6.96    -1.54    71.35     1.02     0.00     4.06     5.07
 19990406.230000    -7.29    -2.30    71.39     0.99     0.01     3.92     4.98
 19990407.020000    -7.57    -3.05    71.47     1.01     0.04     3.91     4.52
 19990407.050000    -8.32    -4.08    74.34     1.17     0.09     4.20     4.57
 19990407.080000    -9.04    -5.09    80.44     1.47     0.14     4.69     5.00
 19990407.110000    -7.76    -3.67    88.63     1.52     0.16     4.95     5.44
 19990407.140000    -6.42    -2.21    95.14     1.37     0.16     4.89     5.53
 19990407.170000    -6.65    -1.36   101.56     1.30     0.22     4.88     5.33
 19990407.200000    -6.78    -0.46   106.99     1.30     0.25     4.91     5.11
 19990407.230000    -5.80     0.20   111.13     1.24     0.21     4.82     5.04
 19990408.020000    -4.75     0.87   119.97     1.14     0.17     4.82     5.08
 19990408.050000    -6.03     0.08   126.23     1.15     0.21     4.97     5.71
 19990408.080000    -7.21    -0.71   126.45     1.25     0.25     5.10     5.71
 19990408.110000    -6.97    -1.08   125.72     1.31     0.22     5.12     5.61
 19990408.140000    -6.70    -1.45   125.69     1.32     0.19     5.16     5.97
 19990408.170000    -5.44     0.67   129.27     1.32     0.24     5.37     7.00
 19990408.200000    -2.97     2.82   134.69     1.32     0.32     5.72     7.40
 19990408.230000    -2.22     3.04   139.52     1.32     0.36     6.05     7.96
 19990409.020000    -1.38     3.14   141.67     1.32     0.37     6.14     8.08
 19990409.050000    -2.54     2.53   142.49     1.29     0.33     6.04     7.96
 19990409.080000    -3.44     1.52   142.75     1.21     0.25     5.73     7.67
 19990409.110000    -2.84     2.05   143.73     1.13     0.16     5.35     7.20
 19990409.140000    -2.09     2.49   145.26     1.06     0.09     5.05     6.62
 19990409.170000    -2.10     1.12   146.63     1.00     0.06     4.92     6.38
 19990409.200000    -1.02    -1.12   148.94     0.90     0.04     5.01     6.10
