  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20090701.080000     5.15     3.59   211.89     0.75     0.00     3.54     4.30
 20090701.110000     4.99     3.90   213.77     0.75     0.00     3.52     4.28
 20090701.140000     4.83     4.22   214.72     0.76     0.00     3.52     4.25
 20090701.170000     4.08     5.22   214.93     0.77     0.00     3.53     4.18
 20090701.200000     3.33     6.21   214.15     0.80     0.00     3.57     4.16
 20090701.230000     4.70     4.96   214.81     0.82     0.00     3.62     4.20
 20090702.020000     6.08     3.72   216.78     0.84     0.00     3.63     4.22
 20090702.050000     6.07     3.60   217.28     0.87     0.00     3.70     4.38
 20090702.080000     6.06     3.47   216.92     0.89     0.00     3.78     4.56
 20090702.110000     6.45     3.81   217.81     0.92     0.00     3.83     4.59
 20090702.140000     6.84     4.14   219.95     0.99     0.00     3.91     4.59
 20090702.170000     5.36     4.59   220.53     0.98     0.00     3.94     4.71
 20090702.200000     3.87     5.03   220.12     0.92     0.00     3.86     4.81
 20090702.230000     4.79     5.18   219.26     0.90     0.00     3.75     4.72
 20090703.020000     5.72     5.32   218.67     0.96     0.00     3.80     4.48
 20090703.050000     6.02     5.04   217.70     1.01     0.00     3.94     4.58
 20090703.080000     6.33     4.76   217.06     1.04     0.00     4.00     4.63
 20090703.110000     5.87     3.77   216.08     0.99     0.00     3.97     4.77
 20090703.140000     5.40     2.79   216.50     0.92     0.00     3.86     4.81
 20090703.170000     3.87     3.70   216.55     0.86     0.00     3.76     4.84
 20090703.200000     2.34     4.62   213.68     0.81     0.00     3.79     4.91
 20090703.230000     2.78     5.62   211.62     0.82     0.00     3.81     4.96
 20090704.020000     3.21     6.63   209.85     0.92     0.00     3.89     4.88
 20090704.050000     3.03     4.74   209.56     0.94     0.00     4.06     4.98
 20090704.080000     2.85     2.84   209.39     0.88     0.01     4.18     5.25
 20090704.110000     2.59     3.82   209.29     0.84     0.01     4.22     5.37
 20090704.140000     2.32     4.80   208.47     0.85     0.01     4.21     5.42
 20090704.170000     1.29     3.89   208.02     0.86     0.01     4.31     5.47
 20090704.200000     0.24     2.97   207.32     0.85     0.02     4.53     5.58
 20090704.230000     0.81     3.92   206.46     0.85     0.02     4.73     5.78
 20090705.020000     1.37     4.87   205.14     0.89     0.02     4.72     5.98
 20090705.050000     1.50     4.19   204.16     0.91     0.01     4.70     6.03
 20090705.080000     1.61     3.52   203.57     0.91     0.01     4.69     5.93
 20090705.110000     1.13     3.45   202.79     0.89     0.01     4.65     5.83
 20090705.140000     0.64     3.39   201.70     0.86     0.01     4.58     5.76
 20090705.170000     0.62     3.79   200.25     0.82     0.01     4.50     5.72
 20090705.200000     0.59     4.18   198.63     0.80     0.01     4.41     5.70
 20090705.230000     1.38     3.19   197.41     0.78     0.01     4.35     5.66
 20090706.020000     2.18     2.20   196.56     0.76     0.01     4.31     5.61
 20090706.050000     1.31     1.50   195.42     0.72     0.01     4.37     5.56
 20090706.080000     0.43     0.80   194.71     0.67     0.00     4.54     5.52
 20090706.110000     0.25     1.92   194.65     0.63     0.00     4.61     5.49
 20090706.140000     0.08     3.05   195.11     0.61     0.00     4.59     5.48
 20090706.170000     0.44     2.56   196.48     0.60     0.00     4.57     5.50
 20090706.200000     0.80     2.05   198.20     0.59     0.00     4.59     5.54
 20090706.230000     1.28     2.01   199.44     0.57     0.00     4.57     5.56
 20090707.020000     1.75     1.96   199.95     0.56     0.00     4.48     5.54
 20090707.050000     1.73     1.29   199.68     0.55     0.00     4.39     5.50
 20090707.080000     1.70     0.64   198.83     0.52     0.00     4.33     5.44
 20090707.110000     2.41     1.70   198.76     0.50     0.00     4.20     5.38
 20090707.140000     3.13     2.76   201.49     0.51     0.00     3.81     5.33
 20090707.170000     2.35     2.90   203.84     0.52     0.00     3.55     5.26
 20090707.200000     1.58     3.05   204.41     0.51     0.00     3.47     5.14
 20090707.230000     1.73     2.88   203.47     0.49     0.00     3.40     5.03
 20090708.020000     1.88     2.71   201.44     0.48     0.00     3.36     4.96
 20090708.050000     2.17     1.45   197.76     0.47     0.00     3.40     4.91
