  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20110901.080000     0.08     3.75   195.14     0.84     0.03     4.52     6.12
 20110901.090000     0.05     3.83   192.44     0.84     0.03     4.57     6.11
 20110901.100000     0.02     3.92   190.31     0.83     0.03     4.62     6.10
 20110901.110000    -0.01     4.01   188.67     0.84     0.03     4.65     6.09
 20110901.120000    -0.05     4.10   187.29     0.85     0.03     4.68     6.08
 20110901.130000    -0.08     4.18   186.03     0.86     0.03     4.71     6.08
 20110901.140000    -0.11     4.27   184.88     0.87     0.03     4.74     6.08
 20110901.150000    -0.13     4.16   183.85     0.88     0.03     4.78     6.08
 20110901.160000    -0.16     4.05   182.96     0.90     0.03     4.82     6.10
 20110901.170000    -0.18     3.94   182.25     0.91     0.03     4.86     6.11
 20110901.180000    -0.21     3.83   181.74     0.92     0.03     4.90     6.13
 20110901.190000    -0.23     3.72   181.44     0.92     0.03     4.92     6.13
 20110901.200000    -0.26     3.61   181.32     0.93     0.03     4.93     6.12
 20110901.210000    -0.19     3.59   181.36     0.93     0.03     4.94     6.11
 20110901.220000    -0.12     3.58   181.52     0.93     0.03     4.93     6.09
 20110901.230000    -0.06     3.56   181.76     0.93     0.03     4.92     6.07
 20110902.000000     0.00     3.55   182.06     0.92     0.03     4.90     6.06
 20110902.010000     0.06     3.53   182.39     0.92     0.03     4.88     6.04
 20110902.020000     0.13     3.51   182.74     0.91     0.03     4.86     6.02
 20110902.030000     0.02     3.69   183.09     0.91     0.03     4.84     6.00
 20110902.040000    -0.08     3.87   183.43     0.90     0.03     4.82     5.98
 20110902.050000    -0.19     4.05   183.76     0.90     0.03     4.80     5.96
 20110902.060000    -0.30     4.23   184.05     0.90     0.04     4.78     5.95
 20110902.070000    -0.41     4.41   184.31     0.90     0.04     4.76     5.94
 20110902.080000    -0.51     4.58   184.52     0.91     0.04     4.75     5.92
 20110902.090000    -0.36     4.41   184.79     0.91     0.04     4.75     5.91
 20110902.100000    -0.21     4.21   185.13     0.91     0.05     4.76     5.90
 20110902.110000    -0.06     4.03   185.49     0.92     0.05     4.79     5.89
 20110902.120000     0.10     3.83   185.85     0.92     0.06     4.82     5.88
 20110902.130000     0.25     3.63   186.19     0.92     0.06     4.85     5.89
 20110902.140000     0.40     3.41   186.48     0.93     0.06     4.89     5.90
 20110902.150000    -0.26     3.46   186.71     0.93     0.07     4.93     5.92
 20110902.160000    -1.06     3.33   186.87     0.93     0.07     4.97     5.94
 20110902.170000    -1.93     2.95   186.93     0.94     0.07     5.01     5.97
 20110902.180000    -2.76     2.23   186.85     0.94     0.07     5.04     5.99
 20110902.190000    -3.38     1.18   186.59     0.94     0.07     5.08     6.02
 20110902.200000    -3.61    -0.07   186.17     0.94     0.08     5.12     6.05
 20110902.210000    -3.44     0.08   185.76     0.94     0.08     5.16     6.08
 20110902.220000    -3.27     0.25   185.61     0.94     0.07     5.20     6.10
 20110902.230000    -3.09     0.41   185.55     0.94     0.07     5.22     6.13
 20110903.000000    -2.90     0.58   185.54     0.94     0.07     5.24     6.15
 20110903.010000    -2.69     0.74   185.56     0.93     0.07     5.26     6.18
 20110903.020000    -2.47     0.89   185.59     0.93     0.07     5.27     6.20
 20110903.030000    -2.57     0.60   185.62     0.92     0.07     5.28     6.23
 20110903.040000    -2.64     0.30   185.60     0.92     0.06     5.28     6.26
 20110903.050000    -2.67    -0.03   185.57     0.91     0.06     5.27     6.28
 20110903.060000    -2.66    -0.35   185.53     0.90     0.06     5.27     6.31
 20110903.070000    -2.61    -0.68   185.51     0.90     0.05     5.26     6.34
 20110903.080000    -2.53    -1.00   185.52     0.89     0.05     5.25     6.38
 20110903.090000    -2.80    -1.32   185.48     0.89     0.05     5.23     6.40
 20110903.100000    -3.07    -1.64   185.29     0.88     0.05     5.21     6.42
 20110903.110000    -3.33    -1.95   184.84     0.88     0.04     5.17     6.44
 20110903.120000    -3.58    -2.25   183.96     0.87     0.04     5.10     6.45
 20110903.130000    -3.83    -2.57   182.32     0.88     0.04     5.00     6.46
 20110903.140000    -4.08    -2.87   179.64     0.89     0.03     4.89     6.46
 20110903.150000    -4.06    -2.45   177.01     0.89     0.03     4.80     6.46
 20110903.160000    -4.02    -2.00   175.60     0.89     0.03     4.75     6.46
 20110903.170000    -3.96    -1.54   174.75     0.88     0.03     4.72     6.45
 20110903.180000    -3.85    -1.05   174.21     0.87     0.03     4.69     6.44
 20110903.190000    -3.70    -0.54   173.77     0.86     0.02     4.66     6.42
 20110903.200000    -3.49    -0.03   173.67     0.85     0.02     4.64     6.41
 20110903.210000    -3.20     0.12   174.36     0.83     0.02     4.65     6.39
 20110903.220000    -2.90     0.28   175.87     0.80     0.02     4.70     6.36
 20110903.230000    -2.59     0.43   177.25     0.78     0.02     4.74     6.34
 20110904.000000    -2.27     0.58   178.30     0.76     0.02     4.76     6.31
 20110904.010000    -1.91     0.73   179.41     0.74     0.02     4.79     6.28
 20110904.020000    -1.53     0.86   180.50     0.72     0.02     4.83     6.25
 20110904.030000    -1.94     0.44   181.29     0.70     0.02     4.87     6.21
 20110904.040000    -2.21    -0.12   181.87     0.69     0.02     4.89     6.18
 20110904.050000    -2.32    -0.74   182.20     0.67     0.01     4.90     6.15
 20110904.060000    -2.29    -1.35   182.30     0.66     0.01     4.90     6.13
 20110904.070000    -2.15    -1.92   182.26     0.65     0.01     4.87     6.10
 20110904.080000    -1.93    -2.44   182.07     0.65     0.01     4.83     6.07
 20110904.090000    -2.06    -2.22   181.88     0.64     0.01     4.80     6.05
 20110904.100000    -2.18    -1.99   181.81     0.63     0.01     4.78     6.03
 20110904.110000    -2.28    -1.75   181.76     0.63     0.01     4.76     6.01
 20110904.120000    -2.37    -1.49   181.76     0.62     0.01     4.74     5.99
 20110904.130000    -2.44    -1.21   181.77     0.61     0.01     4.73     5.97
 20110904.140000    -2.47    -0.91   181.81     0.61     0.01     4.71     5.96
 20110904.150000    -2.32    -0.63   181.93     0.60     0.01     4.71     5.95
 20110904.160000    -2.15    -0.33   182.16     0.59     0.01     4.71     5.94
 20110904.170000    -1.94     0.00   182.54     0.59     0.01     4.72     5.93
 20110904.180000    -1.68     0.36   183.06     0.58     0.01     4.74     5.92
 20110904.190000    -1.29     0.73   183.63     0.57     0.01     4.77     5.91
 20110904.200000    -0.72     1.02   184.14     0.56     0.01     4.79     5.91
 20110904.210000    -0.61     0.97   184.59     0.55     0.01     4.80     5.90
 20110904.220000    -0.51     0.91   185.00     0.55     0.01     4.81     5.90
 20110904.230000    -0.41     0.85   185.38     0.54     0.01     4.82     5.89
 20110905.000000    -0.29     0.78   185.74     0.53     0.01     4.83     5.89
 20110905.010000    -0.18     0.71   186.08     0.53     0.01     4.83     5.88
 20110905.020000    -0.06     0.62   186.40     0.52     0.01     4.84     5.87
 20110905.030000    -0.39     0.68   186.69     0.51     0.01     4.85     5.87
 20110905.040000    -0.76     0.57   186.96     0.51     0.01     4.86     5.86
 20110905.050000    -1.07     0.32   187.20     0.50     0.01     4.86     5.86
 20110905.060000    -1.28     0.01   187.42     0.50     0.01     4.86     5.85
 20110905.070000    -1.41    -0.33   187.61     0.49     0.00     4.86     5.84
 20110905.080000    -1.46    -0.67   187.78     0.48     0.00     4.86     5.84
 20110905.090000    -1.66    -0.51   187.91     0.48     0.00     4.86     5.83
 20110905.100000    -1.82    -0.33   187.98     0.47     0.00     4.86     5.82
 20110905.110000    -1.97    -0.15   187.97     0.47     0.00     4.84     5.81
 20110905.120000    -2.10     0.04   187.81     0.47     0.00     4.81     5.80
 20110905.130000    -2.21     0.23   187.46     0.46     0.00     4.78     5.79
 20110905.140000    -2.31     0.42   187.02     0.46     0.00     4.74     5.78
 20110905.150000    -2.27     0.37   186.78     0.46     0.00     4.71     5.76
 20110905.160000    -2.23     0.32   186.65     0.45     0.00     4.68     5.75
 20110905.170000    -2.19     0.26   186.52     0.45     0.00     4.66     5.72
 20110905.180000    -2.16     0.21   186.36     0.44     0.00     4.63     5.70
 20110905.190000    -2.12     0.16   186.11     0.44     0.00     4.60     5.68
 20110905.200000    -2.08     0.10   185.72     0.44     0.00     4.57     5.66
 20110905.210000    -2.29    -0.04   184.81     0.44     0.00     4.52     5.64
 20110905.220000    -2.50    -0.19   183.03     0.44     0.00     4.44     5.62
 20110905.230000    -2.70    -0.33   180.47     0.44     0.00     4.34     5.60
 20110906.000000    -2.90    -0.48   176.90     0.45     0.00     4.23     5.58
 20110906.010000    -3.08    -0.62   172.59     0.46     0.00     4.13     5.56
 20110906.020000    -3.27    -0.76   167.38     0.47     0.00     4.04     5.54
 20110906.030000    -3.29    -0.95   161.78     0.47     0.00     3.97     5.51
 20110906.040000    -3.30    -1.12   156.13     0.48     0.00     3.92     5.48
 20110906.050000    -3.32    -1.30   150.42     0.49     0.00     3.87     5.45
