  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20110401.080000    -7.29    -4.76    79.45     1.16     0.06     4.28     4.59
 20110401.090000    -7.13    -4.43    80.93     1.19     0.07     4.36     4.68
 20110401.100000    -6.97    -4.10    83.09     1.20     0.07     4.41     4.84
 20110401.110000    -6.80    -3.76    84.92     1.20     0.06     4.44     5.09
 20110401.120000    -6.62    -3.42    86.20     1.19     0.06     4.45     5.21
 20110401.130000    -6.44    -3.07    86.86     1.17     0.06     4.42     5.27
 20110401.140000    -6.26    -2.73    87.16     1.14     0.05     4.38     5.28
 20110401.150000    -6.14    -2.58    87.01     1.11     0.05     4.31     5.26
 20110401.160000    -6.03    -2.42    86.49     1.09     0.04     4.23     5.20
 20110401.170000    -5.92    -2.28    85.83     1.05     0.04     4.15     5.12
 20110401.180000    -5.80    -2.12    85.23     1.01     0.04     4.07     5.03
 20110401.190000    -5.69    -1.97    85.07     0.98     0.03     4.00     4.94
 20110401.200000    -5.57    -1.82    85.53     0.94     0.03     3.94     4.84
 20110401.210000    -5.38    -2.31    85.93     0.90     0.03     3.88     4.74
 20110401.220000    -5.14    -2.80    85.59     0.87     0.02     3.82     4.64
 20110401.230000    -4.85    -3.27    84.60     0.85     0.02     3.76     4.55
 20110402.000000    -4.52    -3.72    83.52     0.83     0.02     3.70     4.47
 20110402.010000    -4.14    -4.13    82.31     0.81     0.02     3.64     4.40
 20110402.020000    -3.72    -4.51    80.96     0.79     0.01     3.59     4.33
 20110402.030000    -3.82    -4.47    79.72     0.78     0.01     3.54     4.25
 20110402.040000    -3.93    -4.43    78.66     0.77     0.01     3.50     4.18
 20110402.050000    -4.03    -4.38    77.82     0.76     0.01     3.47     4.13
 20110402.060000    -4.13    -4.33    77.33     0.75     0.01     3.44     4.09
 20110402.070000    -4.23    -4.29    77.16     0.75     0.01     3.44     4.06
 20110402.080000    -4.33    -4.24    77.40     0.75     0.01     3.44     4.04
 20110402.090000    -4.24    -3.96    78.55     0.75     0.01     3.46     4.04
 20110402.100000    -4.16    -3.69    80.32     0.74     0.01     3.48     4.06
 20110402.110000    -4.08    -3.41    82.53     0.74     0.01     3.51     4.07
 20110402.120000    -3.99    -3.12    85.02     0.75     0.01     3.55     4.09
 20110402.130000    -3.90    -2.83    87.93     0.75     0.01     3.59     4.11
 20110402.140000    -3.80    -2.53    91.63     0.74     0.01     3.64     4.15
 20110402.150000    -4.01    -1.89    96.42     0.72     0.01     3.74     4.24
 20110402.160000    -4.15    -1.12   100.31     0.71     0.01     3.78     4.34
 20110402.170000    -4.16    -0.23   103.93     0.71     0.01     3.83     4.43
 20110402.180000    -3.95     0.77   107.35     0.69     0.01     3.86     4.54
 20110402.190000    -3.45     1.78   110.68     0.68     0.01     3.88     5.16
 20110402.200000    -2.63     2.68   114.19     0.67     0.01     3.90     5.26
 20110402.210000    -2.91     2.19   117.17     0.66     0.01     3.91     5.28
 20110402.220000    -3.18     1.54   119.34     0.65     0.01     3.91     5.27
 20110402.230000    -3.34     0.66   120.85     0.64     0.01     3.89     5.23
 20110403.000000    -3.26    -0.46   121.85     0.63     0.01     3.88     5.20
 20110403.010000    -2.67    -1.73   122.31     0.61     0.01     3.88     5.12
 20110403.020000    -1.43    -2.72   122.24     0.59     0.01     3.88     5.04
 20110403.030000    -1.82    -2.73   121.76     0.58     0.01     3.87     4.98
 20110403.040000    -2.19    -2.73   120.59     0.57     0.01     3.83     4.93
 20110403.050000    -2.56    -2.69   118.93     0.56     0.00     3.77     4.89
 20110403.060000    -2.91    -2.64   116.64     0.55     0.00     3.70     4.86
 20110403.070000    -3.24    -2.57   113.47     0.55     0.00     3.60     4.82
 20110403.080000    -3.57    -2.49   109.75     0.55     0.00     3.52     4.76
 20110403.090000    -3.40    -2.37   107.46     0.54     0.00     3.47     4.68
 20110403.100000    -3.23    -2.24   106.29     0.53     0.00     3.43     4.21
 20110403.110000    -3.06    -2.11   105.51     0.52     0.00     3.40     3.96
 20110403.120000    -2.90    -1.98   105.02     0.51     0.00     3.37     3.88
 20110403.130000    -2.73    -1.85   104.84     0.50     0.00     3.34     3.85
 20110403.140000    -2.56    -1.72   105.28     0.49     0.00     3.32     3.85
