  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20120701.080000    -2.84     3.55   168.75     1.14     0.04     4.71     6.35
 20120701.090000    -2.79     3.41   168.68     1.09     0.04     4.75     6.31
 20120701.100000    -2.74     3.27   168.44     1.06     0.04     4.77     6.29
 20120701.110000    -2.69     3.13   168.27     1.03     0.04     4.76     6.26
 20120701.120000    -2.64     2.99   168.14     1.00     0.04     4.75     6.24
 20120701.130000    -2.59     2.85   168.04     0.98     0.04     4.74     6.21
 20120701.140000    -2.54     2.71   168.02     0.96     0.03     4.73     6.17
 20120701.150000    -2.39     2.59   167.96     0.94     0.03     4.72     6.14
 20120701.160000    -2.24     2.47   167.82     0.92     0.03     4.71     6.10
 20120701.170000    -2.09     2.34   167.66     0.90     0.03     4.70     6.07
 20120701.180000    -1.93     2.23   167.41     0.89     0.03     4.68     6.04
 20120701.190000    -1.77     2.10   167.18     0.88     0.03     4.67     6.00
 20120701.200000    -1.62     1.98   167.03     0.86     0.03     4.67     5.98
 20120701.210000    -1.43     2.04   166.94     0.85     0.03     4.70     5.95
 20120701.220000    -1.22     2.09   167.09     0.83     0.03     4.76     5.93
 20120701.230000    -1.01     2.12   167.27     0.81     0.03     4.80     5.91
 20120702.000000    -0.78     2.14   167.35     0.80     0.04     4.83     5.89
 20120702.010000    -0.54     2.14   167.37     0.79     0.04     4.85     5.88
 20120702.020000    -0.30     2.12   167.34     0.79     0.04     4.87     5.88
 20120702.030000    -0.27     2.03   167.32     0.78     0.04     4.88     5.87
 20120702.040000    -0.23     1.94   167.34     0.77     0.05     4.89     5.87
 20120702.050000    -0.19     1.84   167.45     0.77     0.05     4.89     5.87
 20120702.060000    -0.15     1.75   167.64     0.76     0.05     4.90     5.86
 20120702.070000    -0.12     1.65   167.90     0.76     0.05     4.90     5.86
 20120702.080000    -0.08     1.56   168.21     0.75     0.05     4.90     5.86
 20120702.090000    -0.09     1.54   168.57     0.75     0.05     4.90     5.85
 20120702.100000    -0.10     1.52   169.00     0.74     0.05     4.91     5.85
 20120702.110000    -0.11     1.50   169.50     0.73     0.05     4.93     5.84
 20120702.120000    -0.11     1.49   169.96     0.72     0.05     4.93     5.84
 20120702.130000    -0.12     1.47   170.47     0.72     0.05     4.93     5.83
 20120702.140000    -0.13     1.45   170.99     0.71     0.05     4.92     5.82
 20120702.150000    -0.24     1.60   171.54     0.71     0.04     4.93     5.81
 20120702.160000    -0.34     1.75   172.14     0.70     0.04     4.92     5.80
 20120702.170000    -0.44     1.90   172.75     0.70     0.04     4.93     5.79
 20120702.180000    -0.54     2.04   173.36     0.69     0.04     4.93     5.78
 20120702.190000    -0.65     2.18   173.95     0.69     0.03     4.92     5.78
 20120702.200000    -0.75     2.32   174.48     0.68     0.03     4.91     5.77
 20120702.210000    -0.58     2.39   174.96     0.68     0.03     4.91     5.77
 20120702.220000    -0.40     2.44   175.40     0.67     0.03     4.90     5.77
 20120702.230000    -0.23     2.48   175.77     0.67     0.03     4.88     5.77
 20120703.000000    -0.04     2.51   176.05     0.67     0.03     4.87     5.78
 20120703.010000     0.14     2.52   176.24     0.66     0.02     4.86     5.78
 20120703.020000     0.33     2.52   176.34     0.66     0.02     4.84     5.78
 20120703.030000     0.34     2.34   176.31     0.66     0.02     4.82     5.79
 20120703.040000     0.36     2.15   176.16     0.65     0.02     4.81     5.79
 20120703.050000     0.38     1.97   175.92     0.65     0.02     4.79     5.79
 20120703.060000     0.39     1.79   175.60     0.64     0.02     4.78     5.79
 20120703.070000     0.41     1.60   175.17     0.64     0.02     4.76     5.78
 20120703.080000     0.43     1.41   174.70     0.63     0.02     4.75     5.78
 20120703.090000     0.30     1.56   174.20     0.63     0.02     4.74     5.76
 20120703.100000     0.16     1.70   173.68     0.62     0.01     4.73     5.73
 20120703.110000     0.02     1.82   173.18     0.62     0.01     4.71     5.70
 20120703.120000    -0.11     1.93   172.70     0.61     0.01     4.70     5.66
 20120703.130000    -0.26     2.04   172.23     0.60     0.01     4.68     5.61
 20120703.140000    -0.40     2.13   171.79     0.60     0.01     4.65     5.56
 20120703.150000    -0.37     2.28   171.41     0.59     0.01     4.63     5.50
 20120703.160000    -0.34     2.43   171.10     0.58     0.01     4.59     5.44
 20120703.170000    -0.31     2.58   170.85     0.58     0.01     4.55     5.38
 20120703.180000    -0.28     2.73   170.66     0.57     0.01     4.51     5.31
 20120703.190000    -0.26     2.88   170.54     0.57     0.01     4.48     5.23
 20120703.200000    -0.22     3.02   170.47     0.57     0.01     4.44     5.17
 20120703.210000    -0.21     2.81   170.40     0.56     0.01     4.40     5.13
 20120703.220000    -0.20     2.60   170.30     0.56     0.01     4.37     5.09
 20120703.230000    -0.19     2.39   170.17     0.55     0.01     4.36     5.05
 20120704.000000    -0.19     2.18   169.99     0.54     0.01     4.34     5.02
 20120704.010000    -0.18     1.97   169.77     0.53     0.01     4.32     4.99
 20120704.020000    -0.17     1.76   169.47     0.53     0.01     4.33     4.96
 20120704.030000    -0.53     1.85   169.08     0.52     0.01     4.33     4.93
 20120704.040000    -1.06     1.78   168.58     0.51     0.01     4.32     4.91
 20120704.050000    -1.73     1.40   167.88     0.51     0.01     4.31     4.88
 20120704.060000    -2.34     0.48   166.88     0.50     0.01     4.28     4.87
 20120704.070000    -2.36    -0.96   165.62     0.50     0.01     4.25     4.85
 20120704.080000    -1.45    -2.27   164.12     0.50     0.01     4.21     4.85
 20120704.090000    -1.98    -2.00   162.46     0.51     0.01     4.19     4.85
 20120704.100000    -2.48    -1.56   160.85     0.51     0.01     4.18     4.85
 20120704.110000    -2.88    -0.99   159.15     0.51     0.01     4.17     4.86
 20120704.120000    -3.14    -0.31   157.41     0.52     0.01     4.18     4.87
 20120704.130000    -3.25     0.42   155.80     0.52     0.01     4.17     4.89
 20120704.140000    -3.19     1.14   154.51     0.53     0.01     4.18     4.92
 20120704.150000    -3.14     1.40   153.57     0.54     0.01     4.20     4.96
 20120704.160000    -3.08     1.66   152.82     0.55     0.01     4.23     5.00
 20120704.170000    -2.99     1.90   152.19     0.56     0.01     4.25     5.04
 20120704.180000    -2.88     2.14   151.66     0.58     0.01     4.27     5.09
 20120704.190000    -2.76     2.37   151.26     0.59     0.01     4.29     5.14
 20120704.200000    -2.63     2.60   151.00     0.61     0.01     4.31     5.19
 20120704.210000    -2.97     2.71   150.67     0.64     0.01     4.31     5.23
 20120704.220000    -3.30     2.83   150.16     0.68     0.01     4.29     5.26
 20120704.230000    -3.63     2.93   149.35     0.73     0.01     4.25     5.27
 20120705.000000    -3.96     3.04   148.57     0.78     0.01     4.23     5.26
 20120705.010000    -4.29     3.14   148.02     0.84     0.01     4.28     5.28
 20120705.020000    -4.61     3.25   147.56     0.89     0.01     4.34     5.32
 20120705.030000    -4.92     3.46   147.00     0.95     0.01     4.40     5.37
 20120705.040000    -5.24     3.67   146.08     1.03     0.01     4.44     5.42
 20120705.050000    -5.55     3.89   145.16     1.10     0.01     4.51     5.46
 20120705.060000    -5.87     4.10   144.30     1.17     0.01     4.60     5.51
 20120705.070000    -6.18     4.31   143.35     1.24     0.01     4.70     5.56
 20120705.080000    -6.49     4.52   142.37     1.32     0.02     4.81     5.62
 20120705.090000    -6.17     5.15   141.81     1.39     0.02     4.91     5.70
 20120705.100000    -5.80     5.73   141.58     1.45     0.02     4.97     5.83
 20120705.110000    -5.38     6.28   141.54     1.49     0.02     5.00     5.91
 20120705.120000    -4.91     6.79   141.57     1.52     0.03     5.00     5.95
 20120705.130000    -4.42     7.27   141.66     1.51     0.03     4.98     5.95
 20120705.140000    -3.89     7.69   142.01     1.50     0.03     4.94     5.93
 20120705.150000    -3.56     7.38   142.32     1.47     0.02     4.88     5.91
 20120705.160000    -3.22     7.06   142.68     1.42     0.02     4.81     5.88
 20120705.170000    -2.88     6.75   143.23     1.37     0.02     4.72     5.84
 20120705.180000    -2.54     6.42   143.91     1.31     0.02     4.63     5.79
 20120705.190000    -2.21     6.10   144.68     1.26     0.02     4.54     5.72
 20120705.200000    -1.86     5.76   145.51     1.20     0.01     4.45     5.65
 20120705.210000    -1.93     5.78   146.50     1.15     0.01     4.38     5.59
 20120705.220000    -1.99     5.81   147.79     1.11     0.01     4.32     5.54
 20120705.230000    -2.05     5.82   149.07     1.07     0.01     4.26     5.49
 20120706.000000    -2.11     5.84   150.22     1.05     0.01     4.20     5.44
 20120706.010000    -2.17     5.86   151.20     1.02     0.01     4.14     5.38
 20120706.020000    -2.23     5.88   152.03     1.01     0.01     4.09     5.31
 20120706.030000    -2.10     5.77   152.74     0.99     0.01     4.05     5.24
 20120706.040000    -1.97     5.66   153.36     0.98     0.00     4.00     5.15
 20120706.050000    -1.84     5.56   153.94     0.96     0.00     3.96     5.06
 20120706.060000    -1.70     5.44   154.49     0.95     0.00     3.92     4.99
 20120706.070000    -1.57     5.33   155.02     0.93     0.00     3.89     4.93
 20120706.080000    -1.44     5.22   155.66     0.91     0.00     3.85     4.87
 20120706.090000    -1.38     5.26   156.51     0.90     0.00     3.84     4.82
 20120706.100000    -1.32     5.28   157.29     0.89     0.00     3.80     4.78
 20120706.110000    -1.27     5.32   157.97     0.88     0.00     3.77     4.75
 20120706.120000    -1.21     5.35   158.55     0.87     0.00     3.75     4.71
 20120706.130000    -1.15     5.39   159.06     0.86     0.00     3.72     4.69
 20120706.140000    -1.10     5.42   159.53     0.85     0.00     3.69     4.67
 20120706.150000    -0.99     5.56   160.07     0.84     0.00     3.66     4.65
 20120706.160000    -0.87     5.71   160.66     0.84     0.00     3.64     4.62
 20120706.170000    -0.76     5.85   161.31     0.83     0.01     3.61     4.59
 20120706.180000    -0.65     5.98   162.04     0.83     0.01     3.59     4.55
 20120706.190000    -0.54     6.12   162.83     0.83     0.01     3.58     4.51
 20120706.200000    -0.42     6.25   163.67     0.82     0.01     3.56     4.47
 20120706.210000    -0.42     6.01   164.27     0.82     0.01     3.55     4.45
 20120706.220000    -0.42     5.77   164.74     0.81     0.01     3.54     4.43
 20120706.230000    -0.43     5.53   165.45     0.80     0.01     3.53     4.41
