  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20130301.080000    -2.02    -2.68    84.77     0.60     0.00     3.55     5.04
 20130301.090000    -1.70    -2.43    87.44     0.57     0.00     3.58     4.95
 20130301.100000    -1.38    -2.18    90.55     0.54     0.00     3.62     4.91
 20130301.110000    -1.05    -1.92    94.27     0.51     0.00     3.65     4.87
 20130301.120000    -0.71    -1.65    98.45     0.48     0.00     3.71     4.85
 20130301.130000    -0.35    -1.35   102.76     0.47     0.00     3.77     4.82
 20130301.140000     0.02    -1.01   106.95     0.45     0.00     3.82     4.80
 20130301.150000    -0.49    -1.24   111.05     0.44     0.00     3.86     4.77
 20130301.160000    -1.01    -1.34   115.00     0.43     0.00     3.89     4.72
 20130301.170000    -1.50    -1.35   118.55     0.43     0.00     3.91     4.67
 20130301.180000    -1.95    -1.31   121.28     0.43     0.00     3.90     4.64
 20130301.190000    -2.38    -1.24   122.69     0.43     0.00     3.84     4.62
 20130301.200000    -2.78    -1.18   124.01     0.44     0.00     3.81     4.61
 20130301.210000    -4.77    -2.75   115.56     0.48     0.00     3.48     4.60
 20130301.220000    -6.72    -4.32    96.41     0.61     0.00     3.09     4.57
 20130301.230000    -8.66    -5.88    82.05     0.80     0.00     3.14     3.40
 20130302.000000   -10.61    -7.44    75.67     1.06     0.00     3.44     3.83
 20130302.010000   -12.54    -9.00    73.28     1.41     0.00     3.87     4.27
 20130302.020000   -14.49   -10.56    71.49     1.85     0.00     4.35     4.76
 20130302.030000   -14.14   -10.74    69.03     2.27     0.01     4.84     5.37
 20130302.040000   -13.78   -10.93    66.33     2.61     0.03     5.26     5.83
 20130302.050000   -13.42   -11.10    64.90     2.88     0.07     5.62     6.18
 20130302.060000   -13.06   -11.27    63.90     3.11     0.18     5.95     6.64
 20130302.070000   -12.69   -11.44    62.57     3.32     0.38     6.27     6.99
 20130302.080000   -12.31   -11.60    61.33     3.49     0.61     6.53     7.34
 20130302.090000   -12.10   -11.14    60.59     3.58     0.80     6.71     7.57
 20130302.100000   -11.89   -10.67    60.24     3.61     0.90     6.79     7.79
 20130302.110000   -11.67   -10.21    60.09     3.58     0.92     6.79     7.85
 20130302.120000   -11.46    -9.74    60.12     3.52     0.91     6.75     7.80
 20130302.130000   -11.24    -9.27    60.33     3.43     0.88     6.68     7.71
 20130302.140000   -11.02    -8.81    60.69     3.34     0.83     6.61     7.63
 20130302.150000   -11.05    -8.61    61.06     3.27     0.79     6.54     7.54
 20130302.160000   -11.10    -8.42    61.42     3.21     0.74     6.47     7.47
 20130302.170000   -11.13    -8.22    61.75     3.17     0.70     6.41     7.41
 20130302.180000   -11.17    -8.02    62.08     3.13     0.66     6.35     7.35
 20130302.190000   -11.20    -7.82    62.43     3.07     0.62     6.28     7.29
 20130302.200000   -11.24    -7.62    62.79     3.03     0.58     6.22     7.23
 20130302.210000   -10.84    -7.75    63.00     2.97     0.54     6.14     7.16
 20130302.220000   -10.43    -7.88    63.20     2.89     0.49     6.06     7.08
 20130302.230000   -10.03    -8.01    63.40     2.80     0.45     6.00     6.99
 20130303.000000    -9.61    -8.13    63.48     2.71     0.42     5.93     6.90
 20130303.010000    -9.19    -8.24    63.50     2.63     0.39     5.86     6.83
 20130303.020000    -8.75    -8.36    63.37     2.55     0.37     5.80     6.77
 20130303.030000    -8.59    -8.17    63.36     2.49     0.35     5.72     6.72
 20130303.040000    -8.43    -7.98    63.45     2.44     0.33     5.67     6.68
 20130303.050000    -8.26    -7.79    63.62     2.39     0.32     5.63     6.64
 20130303.060000    -8.10    -7.60    63.90     2.33     0.30     5.61     6.61
 20130303.070000    -7.93    -7.42    64.32     2.28     0.29     5.59     6.59
 20130303.080000    -7.76    -7.23    64.67     2.24     0.27     5.55     6.57
 20130303.090000    -7.28    -6.88    65.04     2.17     0.26     5.51     6.56
 20130303.100000    -6.79    -6.53    65.55     2.07     0.24     5.46     6.56
 20130303.110000    -6.31    -6.19    66.15     1.94     0.22     5.41     6.54
 20130303.120000    -5.83    -5.84    66.81     1.83     0.21     5.35     6.50
 20130303.130000    -5.34    -5.49    67.57     1.72     0.19     5.27     6.44
 20130303.140000    -4.85    -5.14    68.43     1.62     0.18     5.23     6.37
 20130303.150000    -4.76    -5.04    68.99     1.53     0.17     5.17     6.30
 20130303.160000    -4.68    -4.95    69.46     1.47     0.16     5.11     6.23
 20130303.170000    -4.60    -4.85    69.87     1.43     0.15     5.04     6.17
