  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20121001.080000    -7.22    -7.71    67.06     1.73     0.07     5.00     5.84
 20121001.090000    -7.47    -7.43    66.59     1.74     0.07     4.97     5.83
 20121001.100000    -7.72    -7.14    66.48     1.74     0.06     4.94     5.82
 20121001.110000    -7.94    -6.83    66.59     1.74     0.06     4.93     5.81
 20121001.120000    -8.16    -6.53    66.79     1.74     0.06     4.92     5.81
 20121001.130000    -8.37    -6.21    67.02     1.74     0.06     4.92     5.81
 20121001.140000    -8.58    -5.88    67.27     1.74     0.05     4.92     5.81
 20121001.150000    -8.66    -5.55    67.53     1.74     0.05     4.93     5.83
 20121001.160000    -8.74    -5.23    67.76     1.74     0.05     4.92     5.84
 20121001.170000    -8.82    -4.88    67.97     1.72     0.05     4.91     5.85
 20121001.180000    -8.87    -4.54    68.19     1.70     0.05     4.89     5.84
 20121001.190000    -8.93    -4.19    68.47     1.68     0.05     4.86     5.81
 20121001.200000    -8.97    -3.83    68.85     1.66     0.05     4.83     5.76
 20121001.210000    -8.97    -4.14    69.06     1.65     0.05     4.79     5.68
 20121001.220000    -8.96    -4.45    69.16     1.64     0.05     4.77     5.62
 20121001.230000    -8.93    -4.75    69.21     1.65     0.05     4.76     5.57
 20121002.000000    -8.91    -5.05    69.21     1.65     0.05     4.77     5.55
 20121002.010000    -8.88    -5.35    69.12     1.66     0.05     4.78     5.54
 20121002.020000    -8.85    -5.65    68.94     1.68     0.05     4.79     5.55
 20121002.030000    -8.69    -6.07    68.59     1.69     0.05     4.80     5.56
 20121002.040000    -8.52    -6.47    68.11     1.70     0.05     4.82     5.57
 20121002.050000    -8.34    -6.87    67.54     1.71     0.04     4.84     5.59
 20121002.060000    -8.14    -7.26    66.90     1.73     0.04     4.86     5.62
 20121002.070000    -7.93    -7.64    66.23     1.75     0.04     4.89     5.65
 20121002.080000    -7.71    -8.01    65.52     1.77     0.04     4.93     5.71
 20121002.090000    -7.75    -7.66    65.29     1.78     0.04     4.96     5.78
