  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20121201.080000   -11.04    -9.28    59.64     2.68     0.20     5.90     6.71
 20121201.090000   -10.36    -9.31    59.49     2.73     0.23     5.94     6.79
 20121201.100000    -9.65    -9.33    59.16     2.69     0.24     5.92     6.84
 20121201.110000    -8.94    -9.35    58.74     2.60     0.24     5.86     6.84
 20121201.120000    -8.21    -9.34    58.15     2.49     0.23     5.75     6.79
 20121201.130000    -7.47    -9.32    57.70     2.36     0.21     5.63     6.70
 20121201.140000    -6.70    -9.28    57.20     2.23     0.19     5.49     6.58
 20121201.150000    -6.90    -8.86    56.99     2.13     0.18     5.35     6.43
 20121201.160000    -7.10    -8.41    57.22     2.05     0.16     5.23     6.23
 20121201.170000    -7.29    -7.97    57.68     1.99     0.15     5.13     6.10
 20121201.180000    -7.46    -7.50    58.43     1.94     0.13     5.06     6.01
 20121201.190000    -7.62    -7.02    59.22     1.88     0.12     4.99     5.95
 20121201.200000    -7.76    -6.52    60.19     1.83     0.10     4.93     5.89
 20121201.210000    -7.12    -6.70    60.94     1.77     0.09     4.88     5.84
 20121201.220000    -6.46    -6.87    61.53     1.69     0.08     4.85     5.81
 20121201.230000    -5.76    -6.99    61.74     1.62     0.07     4.78     5.79
 20121202.000000    -5.03    -7.10    61.53     1.55     0.06     4.72     5.78
 20121202.010000    -4.27    -7.17    61.08     1.48     0.05     4.65     5.77
 20121202.020000    -3.48    -7.19    60.47     1.41     0.04     4.58     5.75
 20121202.030000    -2.89    -7.03    59.59     1.34     0.04     4.53     5.74
 20121202.040000    -2.29    -6.84    58.92     1.27     0.03     4.49     5.73
 20121202.050000    -1.66    -6.62    58.02     1.21     0.03     4.44     5.73
 20121202.060000    -1.03    -6.36    56.87     1.16     0.02     4.38     5.73
 20121202.070000    -0.38    -6.04    55.76     1.10     0.02     4.32     5.74
 20121202.080000     0.29    -5.66    54.89     1.04     0.02     4.28     5.74
 20121202.090000     0.47    -5.78    53.36     0.99     0.01     4.24     5.74
 20121202.100000     0.65    -5.90    50.77     0.96     0.01     4.16     5.73
 20121202.110000     0.83    -6.02    47.79     0.94     0.01     4.08     5.70
 20121202.120000     1.02    -6.12    44.62     0.92     0.01     3.99     5.66
 20121202.130000     1.20    -6.23    41.35     0.90     0.01     3.91     5.59
 20121202.140000     1.38    -6.33    38.00     0.88     0.01     3.84     5.51
 20121202.150000     0.79    -6.23    36.07     0.86     0.01     3.78     5.28
 20121202.160000     0.18    -6.09    35.82     0.84     0.01     3.73     5.19
 20121202.170000    -0.45    -5.88    36.84     0.82     0.00     3.68     5.11
 20121202.180000    -1.08    -5.60    39.40     0.80     0.00     3.64     5.00
 20121202.190000    -1.71    -5.25    43.58     0.79     0.00     3.65     4.91
 20121202.200000    -2.30    -4.80    49.23     0.79     0.00     3.69     4.91
 20121202.210000    -2.92    -5.18    54.09     0.81     0.00     3.76     4.96
 20121202.220000    -3.54    -5.53    58.21     0.87     0.00     3.90     5.03
 20121202.230000    -4.14    -5.88    61.62     0.96     0.01     4.10     5.13
 20121203.000000    -4.73    -6.22    63.92     1.07     0.01     4.33     5.30
 20121203.010000    -5.32    -6.54    65.00     1.22     0.02     4.53     5.46
 20121203.020000    -5.91    -6.86    65.41     1.38     0.03     4.71     5.61
 20121203.030000    -5.63    -6.99    65.66     1.50     0.04     4.90     5.80
 20121203.040000    -5.36    -7.11    65.68     1.57     0.06     5.04     5.98
 20121203.050000    -5.08    -7.22    65.46     1.61     0.07     5.13     6.11
 20121203.060000    -4.79    -7.32    65.08     1.62     0.08     5.16     6.18
 20121203.070000    -4.50    -7.42    64.65     1.61     0.09     5.16     6.22
 20121203.080000    -4.19    -7.50    64.21     1.59     0.09     5.14     6.24
 20121203.090000    -3.85    -7.23    64.05     1.57     0.09     5.11     6.23
 20121203.100000    -3.51    -6.96    63.98     1.53     0.09     5.07     6.22
 20121203.110000    -3.17    -6.67    63.87     1.49     0.08     5.02     6.20
 20121203.120000    -2.82    -6.39    63.72     1.44     0.07     4.95     6.18
 20121203.130000    -2.47    -6.09    63.62     1.38     0.07     4.90     6.16
 20121203.140000    -2.12    -5.80    63.74     1.32     0.06     4.85     6.14
 20121203.150000    -2.36    -5.97    63.48     1.27     0.05     4.80     6.13
 20121203.160000    -2.60    -6.14    62.89     1.24     0.05     4.73     6.10
 20121203.170000    -2.84    -6.30    62.33     1.22     0.04     4.64     6.02
