  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20130501.080000    -9.68    -9.41   201.02     1.70     0.01     4.72     5.46
 20130501.090000    -9.92    -9.29   160.90     1.60     0.03     4.56     5.49
 20130501.100000   -10.15    -9.17    61.99     1.91     0.08     4.87     5.48
 20130501.110000   -10.39    -9.06    58.56     2.38     0.18     5.49     6.08
 20130501.120000   -10.61    -8.92    59.54     2.66     0.29     5.87     6.60
 20130501.130000   -10.83    -8.80    60.14     2.80     0.37     6.07     6.83
 20130501.140000   -11.05    -8.67    60.48     2.87     0.42     6.14     6.98
 20130501.150000   -10.87    -8.54    60.64     2.89     0.43     6.17     7.05
 20130501.160000   -10.68    -8.42    60.74     2.87     0.43     6.14     7.05
 20130501.170000   -10.49    -8.30    60.79     2.81     0.41     6.08     7.00
 20130501.180000   -10.31    -8.17    60.87     2.75     0.38     6.00     6.92
 20130501.190000   -10.12    -8.05    60.94     2.68     0.34     5.90     6.82
 20130501.200000    -9.93    -7.93    61.05     2.60     0.31     5.80     6.73
 20130501.210000    -9.78    -8.12    61.08     2.54     0.27     5.70     6.64
 20130501.220000    -9.62    -8.30    61.01     2.49     0.24     5.62     6.57
 20130501.230000    -9.46    -8.48    60.86     2.45     0.21     5.55     6.50
 20130502.000000    -9.29    -8.65    60.67     2.42     0.19     5.50     6.46
 20130502.010000    -9.13    -8.82    60.45     2.40     0.17     5.46     6.42
 20130502.020000    -8.96    -8.99    60.18     2.38     0.16     5.43     6.39
 20130502.030000    -8.99    -9.16    59.91     2.37     0.15     5.41     6.37
 20130502.040000    -9.04    -9.32    59.67     2.38     0.14     5.41     6.36
 20130502.050000    -9.07    -9.49    59.49     2.39     0.14     5.42     6.36
 20130502.060000    -9.12    -9.65    59.36     2.41     0.14     5.45     6.39
 20130502.070000    -9.15    -9.81    59.26     2.44     0.15     5.48     6.43
 20130502.080000    -9.19    -9.98    59.19     2.46     0.15     5.52     6.47
 20130502.090000    -9.05    -9.86    59.21     2.47     0.16     5.55     6.51
 20130502.100000    -8.89    -9.74    59.25     2.46     0.16     5.55     6.53
 20130502.110000    -8.74    -9.62    59.24     2.44     0.16     5.52     6.53
 20130502.120000    -8.59    -9.51    59.18     2.41     0.15     5.48     6.51
 20130502.130000    -8.44    -9.39    59.09     2.37     0.14     5.43     6.46
 20130502.140000    -8.29    -9.28    58.97     2.32     0.13     5.37     6.40
 20130502.150000    -8.63    -9.23    58.83     2.30     0.12     5.31     6.31
 20130502.160000    -8.96    -9.19    58.81     2.30     0.11     5.29     6.24
 20130502.170000    -9.29    -9.14    58.90     2.30     0.10     5.29     6.20
 20130502.180000    -9.61    -9.09    59.06     2.32     0.10     5.31     6.19
 20130502.190000    -9.94    -9.03    59.28     2.34     0.10     5.33     6.20
 20130502.200000   -10.26    -8.97    59.58     2.37     0.10     5.37     6.22
 20130502.210000   -10.12    -9.01    59.77     2.39     0.11     5.40     6.25
 20130502.220000    -9.99    -9.04    59.85     2.39     0.11     5.40     6.27
 20130502.230000    -9.86    -9.07    59.92     2.38     0.12     5.39     6.28
 20130503.000000    -9.72    -9.10    60.00     2.37     0.12     5.38     6.27
 20130503.010000    -9.58    -9.13    60.13     2.36     0.13     5.37     6.25
 20130503.020000    -9.44    -9.15    60.29     2.35     0.15     5.35     6.22
 20130503.030000    -9.44    -9.04    60.54     2.34     0.16     5.34     6.19
 20130503.040000    -9.44    -8.93    60.88     2.33     0.17     5.33     6.17
 20130503.050000    -9.44    -8.81    61.26     2.32     0.17     5.32     6.15
 20130503.060000    -9.44    -8.69    61.68     2.31     0.18     5.31     6.14
 20130503.070000    -9.43    -8.57    62.13     2.30     0.18     5.30     6.14
 20130503.080000    -9.43    -8.45    62.58     2.29     0.19     5.30     6.14
 20130503.090000    -9.14    -8.50    62.91     2.28     0.19     5.30     6.14
 20130503.100000    -8.85    -8.56    63.09     2.27     0.19     5.29     6.15
 20130503.110000    -8.56    -8.61    63.15     2.25     0.19     5.27     6.16
 20130503.120000    -8.27    -8.66    63.12     2.23     0.19     5.25     6.16
 20130503.130000    -7.96    -8.70    63.11     2.19     0.19     5.24     6.16
 20130503.140000    -7.67    -8.74    62.94     2.16     0.18     5.24     6.16
 20130503.150000    -7.67    -8.72    62.92     2.13     0.18     5.23     6.15
 20130503.160000    -7.67    -8.69    62.78     2.11     0.17     5.22     6.14
 20130503.170000    -7.67    -8.66    62.65     2.10     0.17     5.20     6.12
 20130503.180000    -7.66    -8.63    62.51     2.08     0.17     5.18     6.10
 20130503.190000    -7.66    -8.59    62.36     2.06     0.16     5.15     6.07
 20130503.200000    -7.66    -8.57    62.20     2.04     0.16     5.12     6.03
 20130503.210000    -7.50    -8.39    62.18     2.02     0.15     5.08     6.00
 20130503.220000    -7.34    -8.21    62.29     1.96     0.14     5.04     5.97
 20130503.230000    -7.17    -8.03    62.40     1.92     0.14     4.99     5.92
 20130504.000000    -7.02    -7.84    62.67     1.86     0.13     4.94     5.87
 20130504.010000    -6.85    -7.67    63.01     1.81     0.13     4.89     5.79
 20130504.020000    -6.69    -7.49    63.77     1.76     0.13     4.86     5.72
 20130504.030000    -6.75    -7.41    64.44     1.71     0.13     4.83     5.67
 20130504.040000    -6.81    -7.33    64.99     1.68     0.13     4.80     5.61
 20130504.050000    -6.88    -7.26    65.53     1.67     0.13     4.78     5.57
 20130504.060000    -6.94    -7.18    66.04     1.66     0.12     4.76     5.55
 20130504.070000    -7.00    -7.11    66.42     1.66     0.12     4.75     5.54
 20130504.080000    -7.05    -7.03    66.70     1.65     0.11     4.73     5.54
 20130504.090000    -7.18    -7.22    66.63     1.65     0.10     4.72     5.53
 20130504.100000    -7.31    -7.41    66.38     1.66     0.09     4.72     5.52
 20130504.110000    -7.44    -7.60    66.12     1.68     0.08     4.75     5.54
 20130504.120000    -7.57    -7.79    65.90     1.71     0.07     4.79     5.58
 20130504.130000    -7.69    -7.97    65.73     1.75     0.07     4.85     5.63
 20130504.140000    -7.82    -8.16    65.61     1.81     0.06     4.93     5.73
 20130504.150000    -8.04    -8.13    65.67     1.86     0.06     5.02     5.87
 20130504.160000    -8.25    -8.09    65.76     1.91     0.06     5.10     5.95
 20130504.170000    -8.46    -8.05    65.69     1.95     0.05     5.17     6.00
 20130504.180000    -8.67    -8.01    65.51     1.98     0.06     5.21     6.03
 20130504.190000    -8.88    -7.97    65.27     2.00     0.06     5.24     6.06
 20130504.200000    -9.09    -7.92    65.02     2.02     0.06     5.26     6.07
 20130504.210000    -8.71    -7.82    64.77     2.02     0.06     5.25     6.08
 20130504.220000    -8.33    -7.72    64.52     1.98     0.06     5.22     6.08
 20130504.230000    -7.96    -7.62    64.32     1.94     0.06     5.17     6.06
 20130505.000000    -7.58    -7.52    64.19     1.89     0.06     5.12     6.04
 20130505.010000    -7.20    -7.41    64.16     1.85     0.06     5.06     6.02
 20130505.020000    -6.81    -7.30    64.20     1.80     0.06     5.01     6.00
 20130505.030000    -6.64    -6.88    64.45     1.76     0.06     4.96     5.99
 20130505.040000    -6.46    -6.47    64.92     1.70     0.06     4.90     5.98
 20130505.050000    -6.28    -6.05    65.54     1.65     0.05     4.84     5.97
 20130505.060000    -6.09    -5.64    66.35     1.58     0.05     4.79     5.95
 20130505.070000    -5.91    -5.21    67.81     1.51     0.04     4.78     5.94
 20130505.080000    -5.72    -4.79    69.02     1.44     0.04     4.76     5.94
 20130505.090000    -5.72    -4.90    70.14     1.39     0.04     4.72     5.92
 20130505.100000    -5.72    -5.00    71.00     1.36     0.04     4.68     5.90
 20130505.110000    -5.72    -5.09    71.75     1.34     0.04     4.64     5.87
 20130505.120000    -5.73    -5.20    72.38     1.33     0.04     4.61     5.85
 20130505.130000    -5.72    -5.30    72.91     1.32     0.04     4.58     5.83
 20130505.140000    -5.72    -5.40    73.26     1.31     0.04     4.54     5.82
 20130505.150000    -6.00    -5.27    73.45     1.29     0.03     4.50     5.79
 20130505.160000    -6.27    -5.15    73.50     1.29     0.03     4.47     5.75
 20130505.170000    -6.54    -5.01    73.47     1.28     0.03     4.43     5.66
 20130505.180000    -6.80    -4.87    73.38     1.27     0.02     4.40     5.52
 20130505.190000    -7.05    -4.73    73.28     1.27     0.02     4.37     5.34
 20130505.200000    -7.30    -4.58    73.19     1.27     0.02     4.36     5.19
 20130505.210000    -7.28    -4.64    73.03     1.27     0.01     4.35     5.16
 20130505.220000    -7.27    -4.71    72.76     1.27     0.01     4.35     5.15
 20130505.230000    -7.26    -4.77    72.35     1.27     0.01     4.34     5.14
 20130506.000000    -7.25    -4.83    71.87     1.26     0.01     4.32     5.14
 20130506.010000    -7.23    -4.90    71.34     1.26     0.01     4.30     5.13
 20130506.020000    -7.22    -4.96    70.77     1.25     0.01     4.28     5.12
 20130506.030000    -6.91    -4.61    70.50     1.23     0.01     4.25     5.12
 20130506.040000    -6.60    -4.26    70.33     1.19     0.01     4.19     5.16
 20130506.050000    -6.28    -3.92    70.14     1.15     0.00     4.12     5.20
 20130506.060000    -5.97    -3.57    70.03     1.11     0.00     4.05     5.19
 20130506.070000    -5.65    -3.22    70.57     1.05     0.00     4.02     5.16
 20130506.080000    -5.34    -2.86    70.98     1.00     0.00     3.99     5.13
 20130506.090000    -5.23    -2.93    71.38     0.95     0.00     3.94     5.10
 20130506.100000    -5.13    -2.99    71.63     0.92     0.00     3.89     5.05
 20130506.110000    -5.02    -3.05    71.88     0.90     0.00     3.82     4.98
 20130506.120000    -4.91    -3.11    72.13     0.87     0.00     3.76     4.91
 20130506.130000    -4.80    -3.17    72.38     0.85     0.00     3.70     4.84
 20130506.140000    -4.69    -3.23    72.66     0.84     0.00     3.64     4.76
 20130506.150000    -4.60    -3.20    73.03     0.82     0.00     3.58     4.67
 20130506.160000    -4.51    -3.16    73.48     0.80     0.00     3.53     4.59
 20130506.170000    -4.41    -3.12    74.02     0.78     0.00     3.47     4.53
 20130506.180000    -4.32    -3.10    74.66     0.77     0.00     3.43     4.48
 20130506.190000    -4.23    -3.06    75.34     0.75     0.00     3.40     4.43
 20130506.200000    -4.13    -3.02    76.15     0.73     0.00     3.38     4.40
 20130506.210000    -4.61    -3.00    76.95     0.72     0.00     3.39     4.39
 20130506.220000    -5.08    -2.96    77.60     0.72     0.00     3.39     4.36
 20130506.230000    -5.54    -2.92    77.93     0.72     0.00     3.40     4.29
 20130507.000000    -5.98    -2.88    78.11     0.74     0.00     3.42     4.16
 20130507.010000    -6.42    -2.83    78.30     0.77     0.00     3.46     4.01
 20130507.020000    -6.86    -2.78    78.46     0.80     0.00     3.53     4.04
 20130507.030000    -6.86    -2.83    78.61     0.83     0.00     3.61     4.13
 20130507.040000    -6.85    -2.89    78.60     0.86     0.00     3.69     4.20
 20130507.050000    -6.85    -2.94    78.38     0.88     0.00     3.75     4.26
 20130507.060000    -6.84    -2.99    77.98     0.90     0.00     3.81     4.35
 20130507.070000    -6.84    -3.05    77.49     0.92     0.00     3.86     4.47
 20130507.080000    -6.83    -3.10    77.00     0.93     0.00     3.90     4.53
 20130507.090000    -6.71    -2.92    76.71     0.93     0.00     3.92     4.58
 20130507.100000    -6.59    -2.75    76.48     0.93     0.00     3.93     4.63
 20130507.110000    -6.46    -2.59    76.32     0.92     0.00     3.92     4.67
 20130507.120000    -6.34    -2.42    76.24     0.91     0.00     3.90     4.70
 20130507.130000    -6.21    -2.25    76.27     0.90     0.00     3.88     4.72
 20130507.140000    -6.07    -2.07    76.42     0.88     0.00     3.86     4.73
 20130507.150000    -6.27    -2.24    76.52     0.88     0.00     3.83     4.73
 20130507.160000    -6.47    -2.42    76.64     0.88     0.01     3.81     4.71
 20130507.170000    -6.67    -2.59    76.81     0.89     0.01     3.81     4.67
 20130507.180000    -6.86    -2.75    77.00     0.90     0.01     3.84     4.61
 20130507.190000    -7.05    -2.93    77.20     0.92     0.01     3.87     4.54
 20130507.200000    -7.25    -3.10    77.36     0.95     0.01     3.93     4.52
 20130507.210000    -6.98    -3.13    77.79     0.97     0.01     3.99     4.58
 20130507.220000    -6.72    -3.17    78.23     0.98     0.01     4.04     4.65
 20130507.230000    -6.45    -3.20    78.44     0.98     0.01     4.06     4.72
 20130508.000000    -6.17    -3.24    78.40     0.97     0.01     4.06     4.81
 20130508.010000    -5.90    -3.28    78.16     0.96     0.01     4.04     4.87
 20130508.020000    -5.62    -3.30    77.81     0.94     0.01     4.01     4.90
 20130508.030000    -5.74    -3.11    77.38     0.93     0.00     3.98     4.90
 20130508.040000    -5.84    -2.92    77.04     0.92     0.00     3.95     4.89
 20130508.050000    -5.95    -2.72    76.84     0.91     0.00     3.92     4.88
 20130508.060000    -6.04    -2.52    76.79     0.90     0.00     3.89     4.86
 20130508.070000    -6.13    -2.32    76.92     0.89     0.00     3.87     4.84
 20130508.080000    -6.22    -2.11    77.29     0.89     0.00     3.85     4.82
 20130508.090000    -6.06    -2.46    77.71     0.88     0.01     3.83     4.80
 20130508.100000    -5.88    -2.81    78.34     0.88     0.01     3.83     4.77
 20130508.110000    -5.67    -3.15    79.22     0.87     0.01     3.83     4.71
 20130508.120000    -5.44    -3.47    80.47     0.87     0.01     3.86     4.67
 20130508.130000    -5.19    -3.79    82.14     0.88     0.01     3.89     4.64
 20130508.140000    -4.92    -4.09    84.27     0.88     0.01     3.94     4.63
 20130508.150000    -5.03    -3.84    87.17     0.90     0.01     4.01     4.64
 20130508.160000    -5.13    -3.58    90.62     0.92     0.02     4.09     4.66
 20130508.170000    -5.22    -3.31    94.26     0.94     0.02     4.18     4.71
 20130508.180000    -5.30    -3.04    97.75     0.96     0.02     4.26     4.89
 20130508.190000    -5.36    -2.75   100.82     0.98     0.02     4.34     6.10
 20130508.200000    -5.42    -2.47   103.36     0.99     0.02     4.39     6.22
 20130508.210000    -5.44    -2.54   105.15     1.00     0.02     4.43     6.30
 20130508.220000    -5.45    -2.62   106.36     1.01     0.02     4.46     6.36
 20130508.230000    -5.46    -2.71   107.23     1.02     0.02     4.48     6.39
 20130509.000000    -5.48    -2.78   107.93     1.03     0.02     4.49     6.41
 20130509.010000    -5.49    -2.86   108.58     1.03     0.02     4.51     6.43
 20130509.020000    -5.50    -2.94   109.23     1.04     0.03     4.54     6.46
 20130509.030000    -5.15    -2.78   110.40     1.05     0.03     4.58     6.48
 20130509.040000    -4.79    -2.62   111.93     1.05     0.03     4.62     6.50
 20130509.050000    -4.45    -2.46   113.50     1.05     0.03     4.66     6.53
 20130509.060000    -4.09    -2.29   115.07     1.04     0.03     4.70     6.55
 20130509.070000    -3.74    -2.13   116.69     1.04     0.03     4.73     6.56
 20130509.080000    -3.39    -1.97   118.79     1.02     0.03     4.79     6.57
 20130509.090000    -3.08    -1.78   121.52     1.01     0.03     4.86     6.57
 20130509.100000    -2.77    -1.59   123.94     0.99     0.03     4.93     6.57
 20130509.110000    -2.46    -1.40   126.02     0.96     0.03     4.99     6.57
 20130509.120000    -2.15    -1.21   127.80     0.94     0.03     5.02     6.56
 20130509.130000    -1.83    -1.02   129.43     0.92     0.03     5.04     6.54
 20130509.140000    -1.52    -0.83   130.98     0.90     0.02     5.07     6.52
 20130509.150000    -1.54    -1.18   132.25     0.88     0.02     5.07     6.48
 20130509.160000    -1.53    -1.51   133.28     0.86     0.02     5.05     6.44
 20130509.170000    -1.48    -1.82   134.15     0.85     0.02     5.01     6.39
 20130509.180000    -1.41    -2.12   134.91     0.83     0.01     4.96     6.30
 20130509.190000    -1.34    -2.40   135.53     0.81     0.01     4.90     6.11
 20130509.200000    -1.25    -2.67   136.01     0.79     0.01     4.84     5.98
 20130509.210000    -1.40    -2.41   136.51     0.78     0.01     4.78     5.89
 20130509.220000    -1.61    -2.08   137.09     0.76     0.01     4.73     5.80
 20130509.230000    -1.88    -1.62   137.73     0.73     0.01     4.68     5.71
 20130510.000000    -2.16    -0.85   138.45     0.71     0.00     4.63     5.60
 20130510.010000    -2.11     0.52   139.30     0.69     0.00     4.60     5.51
 20130510.020000    -0.58     1.93   140.26     0.67     0.00     4.58     5.45
