  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20120501.080000     4.34     3.25   203.66     0.99     0.00     4.29     5.12
 20120501.090000     4.34     3.70   204.32     0.98     0.00     4.27     5.16
 20120501.100000     4.33     4.15   204.95     0.98     0.00     4.25     5.20
 20120501.110000     4.29     4.58   205.45     0.98     0.00     4.25     5.22
 20120501.120000     4.25     5.00   205.85     0.99     0.00     4.24     5.24
 20120501.130000     4.20     5.41   206.17     1.00     0.00     4.24     5.26
 20120501.140000     4.14     5.81   206.44     1.01     0.01     4.25     5.27
 20120501.150000     4.14     5.59   206.77     1.02     0.01     4.27     5.29
 20120501.160000     4.13     5.36   207.16     1.02     0.01     4.30     5.30
 20120501.170000     4.13     5.13   207.56     1.02     0.01     4.32     5.32
 20120501.180000     4.12     4.90   207.94     1.02     0.01     4.34     5.34
 20120501.190000     4.12     4.67   208.26     1.02     0.01     4.36     5.36
 20120501.200000     4.10     4.43   208.55     1.02     0.01     4.39     5.39
 20120501.210000     4.23     4.29   208.82     1.02     0.01     4.40     5.42
 20120501.220000     4.35     4.13   209.05     1.02     0.01     4.42     5.44
 20120501.230000     4.47     3.98   209.23     1.02     0.01     4.43     5.47
 20120502.000000     4.59     3.82   209.36     1.02     0.01     4.44     5.49
 20120502.010000     4.70     3.66   209.46     1.02     0.01     4.45     5.52
 20120502.020000     4.80     3.49   209.50     1.02     0.01     4.46     5.54
 20120502.030000     4.88     3.36   209.52     1.02     0.01     4.46     5.56
 20120502.040000     4.96     3.23   209.50     1.02     0.01     4.46     5.57
 20120502.050000     5.03     3.10   209.45     1.02     0.01     4.45     5.57
 20120502.060000     5.10     2.95   209.38     1.01     0.01     4.44     5.56
 20120502.070000     5.17     2.82   209.30     1.01     0.01     4.42     5.55
 20120502.080000     5.23     2.68   209.21     1.01     0.01     4.40     5.53
 20120502.090000     5.35     2.95   209.18     1.00     0.01     4.38     5.51
 20120502.100000     5.48     3.21   209.16     1.00     0.01     4.35     5.47
 20120502.110000     5.60     3.47   209.15     1.00     0.01     4.32     5.43
 20120502.120000     5.71     3.72   209.17     1.01     0.01     4.30     5.39
 20120502.130000     5.83     3.98   209.24     1.02     0.01     4.29     5.36
 20120502.140000     5.94     4.24   209.35     1.03     0.01     4.28     5.34
 20120502.150000     5.77     3.94   209.24     1.03     0.01     4.28     5.33
 20120502.160000     5.61     3.63   209.08     1.02     0.01     4.29     5.33
 20120502.170000     5.44     3.32   208.97     1.01     0.01     4.29     5.34
 20120502.180000     5.27     3.02   208.91     1.00     0.01     4.28     5.34
 20120502.190000     5.09     2.71   208.85     0.98     0.01     4.25     5.34
 20120502.200000     4.92     2.39   208.82     0.96     0.01     4.23     5.34
 20120502.210000     4.62     2.33   208.78     0.94     0.01     4.22     5.34
 20120502.220000     4.32     2.28   208.81     0.92     0.01     4.19     5.34
 20120502.230000     4.02     2.22   208.82     0.90     0.01     4.17     5.35
 20120503.000000     3.72     2.16   208.70     0.88     0.01     4.16     5.35
 20120503.010000     3.42     2.09   208.42     0.86     0.01     4.16     5.34
 20120503.020000     3.11     2.03   208.19     0.84     0.01     4.17     5.34
 20120503.030000     3.24     2.27   208.08     0.83     0.01     4.17     5.34
 20120503.040000     3.31     2.58   208.14     0.81     0.01     4.16     5.34
 20120503.050000     3.24     3.01   208.23     0.80     0.01     4.14     5.34
 20120503.060000     2.76     3.68   208.34     0.79     0.01     4.12     5.35
 20120503.070000     0.59     4.48   207.72     0.78     0.01     4.11     5.36
 20120503.080000    -4.63    -2.30   203.64     0.77     0.01     4.07     5.38
 20120503.090000    -4.94    -2.27   194.55     0.79     0.01     3.97     5.40
 20120503.100000    -5.25    -2.23   174.48     0.82     0.01     3.92     5.41
 20120503.110000    -5.55    -2.20   150.35     0.84     0.01     3.91     5.37
 20120503.120000    -5.85    -2.16   129.70     0.86     0.01     3.92     4.68
 20120503.130000    -6.15    -2.12   114.35     0.87     0.01     3.92     3.94
 20120503.140000    -6.44    -2.08   103.50     0.88     0.01     3.91     3.95
 20120503.150000    -6.65    -1.89    96.44     0.89     0.01     3.90     3.96
 20120503.160000    -6.83    -1.70    91.62     0.90     0.01     3.89     4.02
 20120503.170000    -7.02    -1.51    88.14     0.90     0.01     3.88     4.07
 20120503.180000    -7.20    -1.31    85.66     0.91     0.01     3.86     4.10
 20120503.190000    -7.37    -1.11    84.01     0.92     0.01     3.85     4.12
 20120503.200000    -7.54    -0.92    82.82     0.94     0.01     3.85     4.14
 20120503.210000    -7.06    -0.83    82.24     0.93     0.01     3.87     4.18
 20120503.220000    -6.59    -0.75    82.72     0.92     0.01     3.87     4.24
 20120503.230000    -6.11    -0.66    84.10     0.90     0.01     3.86     4.35
 20120504.000000    -5.63    -0.58    86.30     0.88     0.00     3.85     4.45
 20120504.010000    -5.14    -0.50    89.21     0.85     0.00     3.85     4.51
 20120504.020000    -4.66    -0.41    93.12     0.83     0.00     3.86     4.56
 20120504.030000    -5.36    -0.92    96.40     0.81     0.00     3.85     4.61
 20120504.040000    -6.02    -1.44    96.28     0.82     0.00     3.82     4.63
 20120504.050000    -6.66    -1.94    92.61     0.84     0.00     3.78     4.58
