  Time              windx     windy     DIR    HS      HSWEll     TMM10     TPS
 20120801.080000     3.22    -4.34   114.15     1.58     0.43     6.43     8.52
 20120801.090000     3.06    -3.89   117.84     1.58     0.42     6.41     8.47
 20120801.100000     2.91    -3.42   121.46     1.57     0.42     6.44     8.41
 20120801.110000     2.75    -2.94   124.58     1.57     0.41     6.47     8.24
 20120801.120000     2.58    -2.47   127.22     1.56     0.41     6.51     8.10
 20120801.130000     2.40    -1.97   129.42     1.55     0.41     6.55     8.00
 20120801.140000     2.21    -1.47   131.02     1.54     0.42     6.61     7.93
 20120801.150000     2.42    -1.74   131.80     1.54     0.42     6.68     7.91
 20120801.160000     2.54    -2.07   131.72     1.53     0.43     6.75     7.95
 20120801.170000     2.52    -2.46   130.81     1.54     0.44     6.79     8.03
 20120801.180000     2.15    -2.90   129.25     1.55     0.46     6.82     8.13
 20120801.190000     0.68    -3.31   127.08     1.56     0.46     6.80     8.27
 20120801.200000    -4.16     2.12   124.59     1.59     0.47     6.75     8.40
 20120801.210000    -3.76     3.46   123.77     1.61     0.47     6.69     8.43
 20120801.220000    -2.86     4.76   123.99     1.64     0.46     6.60     8.42
 20120801.230000    -1.50     5.81   125.80     1.67     0.45     6.50     8.34
 20120802.000000     0.17     6.45   129.99     1.69     0.44     6.38     8.24
 20120802.010000     1.93     6.61   136.61     1.71     0.43     6.27     8.17
 20120802.020000     3.64     6.36   145.17     1.72     0.42     6.15     8.13
 20120802.030000     3.98     5.54   152.23     1.72     0.41     6.09     8.10
 20120802.040000     4.33     4.61   157.13     1.70     0.40     6.08     8.07
 20120802.050000     4.63     3.52   160.89     1.67     0.39     6.09     8.03
 20120802.060000     4.82     2.23   163.84     1.64     0.38     6.12     8.00
 20120802.070000     4.75     0.73   166.08     1.60     0.37     6.15     7.98
 20120802.080000     4.20    -0.92   167.34     1.57     0.37     6.20     7.95
 20120802.090000     4.41    -0.78   168.64     1.53     0.36     6.26     7.91
 20120802.100000     4.62    -0.64   170.55     1.51     0.36     6.26     7.87
 20120802.110000     4.81    -0.49   172.93     1.49     0.35     6.24     7.83
 20120802.120000     5.00    -0.35   175.62     1.47     0.35     6.21     7.78
 20120802.130000     5.19    -0.20   178.51     1.46     0.34     6.18     7.72
